season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,pfr_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2012,KC,WR,NA,84,ACT,Jamar Newsome,Jamar,Newsome,1987-11-05,6-1,201,UCF,NA,00-0028417,NA,NA,NA,6603,NewsJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW570307.png,NA,NA,NA,NA
2012,MIA,C,NA,51,ACT,Mike Pouncey,Mike,Pouncey,1989-07-24,6-5,303,Florida,Lakeland (FL),00-0027953,13974,24802,7548,6167,PounMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POU545069.png,13698,1023,NA,041c36ad-0d7d-4ed1-8157-95092b3027a4
2012,MIA,CB,NA,24,ACT,Sean Smith,Sean,Smith,1987-07-14,6-3,218,Utah,NA,00-0027037,NA,NA,NA,4984,SmitSe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI707600.png,NA,NA,NA,NA
2012,MIA,CB,NA,NA,DEV,Dion Turner,Dion,Turner,1989-05-23,5-11,194,Southern Utah,NA,00-0028993,NA,NA,NA,7328,TurnDi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR277405.png,NA,NA,NA,NA
2012,MIA,CB,NA,31,RES,Richard Marshall,Richard,Marshall,1984-12-12,5-11,198,Fresno State,NA,00-0024273,NA,NA,NA,3003,MarsRi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR452561.png,NA,NA,NA,NA
2012,MIA,CB,NA,27,ACT,Jimmy Wilson,Jimmy,Wilson,1986-07-30,5-11,205,Montana,NA,00-0028173,NA,NA,NA,6387,WilsJi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL726328.png,NA,NA,NA,NA
2012,MIA,CB,NA,28,ACT,Nolan Carroll,Nolan,Carroll,1987-01-18,6-1,205,Maryland,NA,00-0027744,NA,NA,NA,5668,CarrNo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR542658.png,NA,NA,NA,NA
2012,MIA,CB,NA,32,ACT,Dimitri Patterson,Dimitri,Patterson,1983-06-18,5-10,200,Tuskegee,NA,00-0023727,NA,NA,NA,2868,PattDi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT410630.png,NA,NA,NA,NA
2012,MIA,DB,NA,29,ACT,Jonathon Amaya,Jonathon,Amaya,1988-11-25,6-2,205,Nevada,NA,00-0027355,NA,NA,NA,5886,AmayJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AMA783256.png,NA,NA,NA,NA
2012,MIA,DB,NA,47,CUT,Trenton Hughes,Trenton,Hughes,1989-03-05,5-10,190,Maryland,NA,00-0029105,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG615373.png,NA,NA,NA,NA
2012,MIA,DB,NA,25,ACT,R.J. Stanford,R.J.,Stanford,1988-05-06,5-10,185,Utah,NA,00-0027817,NA,NA,NA,5746,StanR.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA429584.png,NA,NA,NA,NA
2012,MIA,DB,NA,25,CUT,Jonathan Wade,Jonathan,Wade,1984-03-27,5-11,195,Tennessee,NA,00-0025471,NA,NA,NA,3700,WadeJo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAD427290.png,NA,NA,NA,NA
2012,MIA,DB,NA,32,CUT,Marcus Brown,Marcus,Brown,1987-01-27,6-1,190,Arkansas State,NA,00-0027479,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO555627.png,NA,NA,NA,NA
2012,MIA,DB,NA,36,CUT,Quinten Lawrence,Quinten,Lawrence,1984-09-21,6-0,188,McNeese State,NA,00-0027122,NA,NA,NA,5099,LawrQu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW489790.png,NA,NA,NA,NA
2012,MIA,DB,NA,23,ACT,Bryan McCann,Bryan,McCann,1987-09-29,5-11,185,Southern Methodist,NA,00-0027421,NA,NA,NA,5928,McCaBr01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC135648.png,NA,NA,NA,NA
2012,MIA,DB,NA,36,ACT,Tyrone Culver,Tyrone,Culver,1983-07-06,6-1,210,Fresno State,NA,00-0024399,NA,NA,NA,3130,CulvTy20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL788820.png,NA,NA,NA,NA
2012,MIA,DB,NA,21,ACT,Julian Posey,Julian,Posey,1988-07-17,5-11,187,Ohio U.,NA,00-0028381,NA,NA,NA,6577,PoseJu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POS189366.png,NA,NA,NA,NA
2012,MIA,DB,NA,21,DEV,De'Andre Presley,De'Andre,Presley,1990-01-10,5-11,180,Appalachian State,NA,00-0029463,NA,NA,NA,7548,PresDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE314613.png,NA,NA,NA,NA
2012,MIA,DB,NA,38,CUT,Kevyn Scott,Kevyn,Scott,1988-11-10,5-10,205,Syracuse,NA,00-0029113,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO457792.png,NA,NA,NA,NA
2012,MIA,DE,NA,90,CUT,Ryan Baker,Ryan,Baker,1984-11-25,6-5,302,Purdue,NA,00-0026683,NA,NA,NA,5316,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK594317.png,NA,NA,NA,NA
2012,MIA,DE,NA,50,ACT,Olivier Vernon,Olivier,Vernon,1990-10-07,6-2,268,Miami (Fla.),American (FL),00-0029693,14982,25782,8146,7074,VernOl00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VER613364.png,14646,1259,NA,3be41614-5c70-4b0a-89c7-c7ae061d9223
2012,MIA,DE,NA,91,ACT,Cameron Wake,Cameron,Wake,1982-01-30,6-3,258,Penn State,Dematha (MD),00-0023368,12417,9691,5975,4907,WakeCa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAK155481.png,8343,342,NA,2d23b5d1-fbee-41df-bd6f-dd984d03a4d1
2012,MIA,DE,NA,NA,CUT,Louis Nzegwu,Louis,Nzegwu,1989-05-15,6-4,255,Wisconsin,NA,00-0028865,NA,NA,NA,7246,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NZE237309.png,NA,NA,NA,NA
2012,MIA,DE,NA,98,ACT,Jared Odrick,Jared,Odrick,1987-12-31,6-5,302,Penn State,NA,00-0027878,NA,NA,NA,5553,OdriJa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ODR296636.png,NA,NA,NA,NA
2012,MIA,DE,NA,70,CUT,Jarrell Root,Jarrell,Root,1988-05-14,6-3,276,Boise State,NA,00-0029109,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROO698900.png,NA,NA,NA,NA
2012,MIA,DE,NA,79,ACT,Derrick Shelby,Derrick,Shelby,1989-03-04,6-2,270,Utah,Hightower (TX),00-0029111,15278,26297,8470,7400,ShelDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE238558.png,14645,1258,NA,86a412bb-7db6-4c6a-86b0-499afd326fd9
2012,MIA,DT,NA,NA,DEV,Chas Alecxih,Chas,Alecxih,1989-02-10,6-3,304,Pittsburgh,NA,00-0029099,NA,NA,NA,7389,AlecCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE004832.png,NA,NA,NA,NA
2012,MIA,DT,NA,96,ACT,Paul Soliai,Paul,Soliai,1983-12-30,6-4,345,Utah,NA,00-0025495,NA,NA,NA,3724,SoliPa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOL128376.png,NA,NA,NA,NA
2012,MIA,DT,NA,94,ACT,Randy Starks,Randy,Starks,1983-12-14,6-3,305,Maryland,NA,00-0022805,NA,NA,NA,1792,StarRa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA608829.png,NA,NA,NA,NA
2012,MIA,DT,NA,78,ACT,Tony McDaniel,Tony,McDaniel,1985-01-20,6-7,305,Tennessee,NA,00-0024102,NA,NA,NA,3423,McDaTo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD147425.png,NA,NA,NA,NA
2012,MIA,DT,NA,97,ACT,Kheeston Randall,Kheeston,Randall,1990-05-07,6-4,309,Texas,NA,00-0029571,NA,NA,NA,7200,RandKh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAN083057.png,NA,NA,NA,NA
2012,MIA,FB,NA,41,ACT,Jorvorskie Lane,Jorvorskie,Lane,1987-02-04,5-11,258,Texas A&M,NA,00-0029619,NA,NA,NA,7002,LaneJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN316310.png,NA,NA,NA,NA
2012,MIA,FB,NA,6,CUT,Ryan Mahaffey,Ryan,Mahaffey,1987-11-28,6-2,250,Northern Iowa,NA,00-0028486,NA,NA,NA,6660,MahaRy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAH045827.png,NA,NA,NA,NA
2012,MIA,FB,NA,42,RES,Charles Clay,Charles,Clay,1989-02-13,6-3,250,Tulsa,Central (AR),00-0028112,14145,24961,7424,6326,ClayCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA715825.png,12751,801,NA,04ca4fb9-194e-47fe-8fc8-adb5790a8e78
2012,MIA,FS,NA,20,ACT,Reshad Jones,Reshad,Jones,1988-02-25,6-1,210,Georgia,Washington (GA),00-0027762,13395,24139,6650,5686,JoneRe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON653665.png,12215,714,NA,76f95387-3bc1-4756-a714-a4b1a93f23ff
2012,MIA,G,NA,68,ACT,Richie Incognito,Richie,Incognito,1983-07-05,6-3,319,Nebraska,Mountain Ridge (AZ),00-0023516,8495,7257,4532,2298,IncoRi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/INC474619.png,11664,647,NA,58b30f9c-384f-4e36-9e79-d4442ce8bb31
2012,MIA,G,NA,65,CUT,Eric Steinbach,Eric,Steinbach,1980-04-04,6-6,295,Iowa,NA,00-0022122,NA,NA,NA,1349,SteiEr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE195838.png,NA,NA,NA,NA
2012,MIA,G,NA,74,ACT,John Jerry,John,Jerry,1986-06-14,6-5,345,Mississippi,South Panola (MS),00-0027678,13278,24048,6556,5598,JerrJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JER488192.png,10956,509,NA,1540d25f-4758-44d8-a4eb-276845326620
2012,MIA,G,NA,63,DEV,Chandler Burden,Chandler,Burden,1989-11-17,6-4,313,Kentucky,NA,00-0028963,NA,NA,NA,7310,BurdCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR032132.png,NA,NA,NA,NA
2012,MIA,G,NA,73,CUT,Ryan Durand,Ryan,Durand,1985-11-17,6-5,301,Syracuse,NA,00-0026955,NA,NA,NA,5163,DuraRy20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUR079537.png,NA,NA,NA,NA
2012,MIA,G,NA,69,CUT,Ray Feinga,Ray,Feinga,1986-05-08,6-4,320,Brigham Young,NA,00-0026597,NA,NA,NA,5257,FeinRa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEI569295.png,NA,NA,NA,NA
2012,MIA,G,NA,64,ACT,Josh Samuda,Josh,Samuda,1988-12-23,6-3,315,Massachusetts,NA,00-0029110,NA,NA,NA,7399,SamuJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM608089.png,NA,NA,NA,NA
2012,MIA,K,NA,9,ACT,Nate Kaeding,Nate,Kaeding,1982-03-26,6-0,187,Iowa,NA,00-0022737,NA,NA,NA,NA,kaedinat01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAE109286.png,NA,NA,NA,NA
2012,MIA,K,NA,5,RES,Dan Carpenter,Dan,Carpenter,1985-11-25,6-2,225,Montana,NA,00-0026003,NA,NA,NA,NA,CarpDa44,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR297693.png,NA,NA,NA,NA
2012,MIA,LB,NA,53,ACT,Austin Spitler,Austin,Spitler,1986-10-26,6-2,250,Ohio State,NA,00-0027843,NA,NA,NA,5774,SpitAu99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI629420.png,NA,NA,NA,NA
2012,MIA,LB,NA,57,ACT,Josh Kaddu,Josh,Kaddu,1990-03-12,6-3,242,Oregon,NA,00-0029595,NA,NA,NA,7148,KaddJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAD161787.png,NA,NA,NA,NA
2012,MIA,LB,NA,NA,CUT,Josh Linam,Josh,Linam,1988-10-21,6-3,237,UCF,NA,00-0029460,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN014319.png,NA,NA,NA,NA
2012,MIA,LB,NA,48,CUT,Shelly Lyons,Shelly,Lyons,1990-01-19,6-1,238,Arizona State,NA,00-0029106,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYO674843.png,NA,NA,NA,NA
2012,MIA,LB,NA,59,ACT,Jonathan Freeny,Jonathan,Freeny,1989-06-15,6-2,250,Rutgers,Coconut Creek (FL),00-0028454,14387,25327,7718,6633,FreeJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE425974.png,12753,803,NA,c3315876-1a17-4c6e-b024-07db4489e016
2012,MIA,LS,NA,92,ACT,John Denney,John,Denney,1978-12-13,6-5,255,Brigham Young,Horizon (CO),00-0023173,9287,7467,6999,2561,DennJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN261515.png,5377,212,NA,ca1aab05-e07b-437e-84c6-2bdb47433782
2012,MIA,MLB,NA,58,ACT,Karlos Dansby,Karlos,Dansby,1981-11-03,6-4,250,Auburn,NA,00-0022927,NA,NA,NA,1754,DansKa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN762622.png,NA,NA,NA,NA
2012,MIA,NT,NA,95,CUT,Isaako Aaitui,Isaako,Aaitui,1987-01-25,6-4,315,Nevada-Las Vegas,NA,00-0028830,NA,NA,NA,6998,AaitIs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AAI622937.png,NA,NA,NA,NA
2012,MIA,OLB,NA,93,ACT,Jason Trusnik,Jason,Trusnik,1984-06-06,6-4,252,Ohio Northern,NA,00-0025697,NA,NA,NA,4083,TrusJa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRU694033.png,NA,NA,NA,NA
2012,MIA,OLB,NA,56,ACT,Kevin Burnett,Kevin,Burnett,1982-12-24,6-3,240,Tennessee,NA,00-0023477,NA,NA,NA,2259,BurnKe20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR414018.png,NA,NA,NA,NA
2012,MIA,OLB,NA,55,ACT,Koa Misi,Koa,Misi,1987-01-17,6-3,257,Utah,NA,00-0027883,NA,NA,NA,5565,MisiKo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIS374104.png,NA,NA,NA,NA
2012,MIA,P,NA,2,ACT,Brandon Fields,Brandon,Fields,1984-05-21,6-5,245,Michigan State,NA,00-0025612,NA,NA,NA,3841,FielBr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE463209.png,NA,NA,NA,NA
2012,MIA,QB,NA,17,ACT,Ryan Tannehill,Ryan,Tannehill,1988-07-27,6-4,222,Texas A&M,Big Spring (TX),00-0029701,14876,25718,8040,7014,TannRy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN298716.png,13799,1049,NA,5812204c-6dae-4450-8011-99e0f72864ac
2012,MIA,QB,NA,8,ACT,Matt Moore,Matt,Moore,1984-08-09,6-3,216,Oregon State,Hart (CA),00-0025708,11128,8544,5432,4018,MoorMa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png,5834,233,NA,76d7615e-8eb5-4761-b6a6-1e895d01baf3
2012,MIA,QB,NA,7,ACT,Pat Devlin,Pat,Devlin,1988-04-12,6-3,225,Delaware,NA,00-0028453,NA,NA,NA,6632,DevlPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEV727245.png,NA,NA,NA,NA
2012,MIA,QB,NA,9,CUT,David Garrard,David,Garrard,1978-02-14,6-1,239,East Carolina,NA,00-0021231,NA,NA,NA,1109,GarrDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR371604.png,NA,NA,NA,122d7183-c189-49ac-b8a8-54efd0a7b84d
2012,MIA,RB,NA,23,CUT,Steve Slaton,Steve,Slaton,1986-01-04,5-9,208,West Virginia,NA,00-0026229,NA,NA,NA,4403,SlatSt00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLA557176.png,NA,NA,NA,67a70da0-0179-44a2-ba0c-8547cafeae19
2012,MIA,RB,NA,34,ACT,Marcus Thigpen,Marcus,Thigpen,1986-05-15,5-9,195,Indiana,NA,00-0026577,NA,NA,NA,5488,ThigMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI675348.png,NA,NA,NA,NA
2012,MIA,RB,NA,33,RES,Daniel Thomas,Daniel,Thomas,1987-10-29,6-1,233,Kansas State,NA,00-0028000,NA,NA,NA,6214,ThomDa03,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO092066.png,NA,NA,NA,edbc58f3-86c0-40d9-9e55-25b19df79d4d
2012,MIA,RB,NA,22,ACT,Reggie Bush,Reggie,Bush,1985-03-02,6-0,203,USC,NA,00-0024217,NA,NA,NA,2947,BushRe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS294963.png,NA,NA,NA,0acdcd3b-5442-4311-a139-ae7c506faf88
2012,MIA,RB,NA,35,CUT,Jerome Messam,Jerome,Messam,1985-04-02,6-4,250,Graceland,NA,00-0028837,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MES390538.png,NA,NA,NA,NA
2012,MIA,RB,NA,44,ACT,Lamar Miller,Lamar,Miller,1991-04-25,5-10,218,Miami (Fla.),Killian (FL),00-0029615,14886,25807,8008,7097,MillLa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL373118.png,13791,1048,NA,a212c5d8-67f8-48b9-99be-2c121ee56366
2012,MIA,RB,NA,46,RSN,Jonas Gray,Jonas,Gray,1990-06-27,5-9,225,Notre Dame,NA,00-0029104,NA,NA,NA,7393,GrayJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA699244.png,NA,NA,NA,NA
2012,MIA,SAF,NA,37,RES,Kelcie McCray,Kelcie,McCray,1988-09-21,6-1,200,Arkansas State,Hardaway (GA),00-0029107,15305,26288,8476,7396,McCrKe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC669738.png,13789,1047,NA,22b30e9f-e24b-4fa1-a038-77e8f6d9f2f9
2012,MIA,SS,NA,30,ACT,Chris Clemons,Chris,Clemons,1985-09-15,6-1,214,Clemson,NA,00-0027115,NA,NA,NA,5089,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE388197.png,NA,NA,NA,NA
2012,MIA,T,NA,NA,DEV,Jeff Adams,Jeff,Adams,1989-09-06,6-7,305,Columbia,NA,00-0028998,NA,NA,NA,7680,AdamJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA396272.png,NA,NA,NA,NA
2012,MIA,T,NA,73,CUT,Artis Hicks,Artis,Hicks,1978-11-28,6-4,312,Memphis,NA,00-0020801,NA,NA,NA,1254,HickAr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIC346959.png,NA,NA,NA,NA
2012,MIA,T,NA,61,CUT,Will Barker,Will,Barker,1987-07-03,6-7,310,Virginia,NA,00-0027415,NA,NA,NA,5923,BarkWi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR190936.png,NA,NA,NA,NA
2012,MIA,T,NA,73,ACT,Patrick Brown,Patrick,Brown,1986-12-25,6-5,310,UCF,NA,00-0026700,NA,NA,NA,5329,BrowPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO574770.png,NA,NA,NA,NA
2012,MIA,T,NA,77,RES,Jake Long,Jake,Long,1985-05-09,6-7,319,Michigan,NA,00-0025820,NA,NA,NA,4315,LongJa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LON319884.png,NA,NA,NA,NA
2012,MIA,T,NA,71,ACT,Jonathan Martin,Jonathan,Martin,1989-08-19,6-5,312,Stanford,NA,00-0029593,NA,NA,NA,7046,MartJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR658218.png,NA,NA,NA,NA
2012,MIA,T,NA,60,ACT,Will Yeatman,Will,Yeatman,1988-04-10,6-6,270,Maryland,NA,00-0028253,NA,NA,NA,6480,YeatWi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YEA632822.png,NA,NA,NA,NA
2012,MIA,T,NA,67,DEV,Andrew McDonald,Andrew,McDonald,1988-09-08,6-6,310,Indiana,NA,00-0029470,NA,NA,NA,7555,McDoAn01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD240442.png,NA,NA,NA,NA
2012,MIA,T,NA,76,CUT,Lydon Murtha,Lydon,Murtha,1985-11-13,6-7,330,Nebraska,NA,00-0027148,NA,NA,NA,5152,MurtLy20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR797853.png,NA,NA,NA,NA
2012,MIA,T,NA,75,ACT,Nate Garner,Nate,Garner,1985-01-18,6-7,325,Arkansas,NA,00-0026351,NA,NA,NA,4525,GarnNa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR306621.png,NA,NA,NA,NA
2012,MIA,TE,NA,87,CUT,Les Brown,Les,Brown,1987-06-29,6-4,245,Westminster (UT),NA,00-0028844,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO547707.png,NA,NA,NA,NA
2012,MIA,TE,NA,88,ACT,Jeron Mastrud,Jeron,Mastrud,1987-12-17,6-6,262,Kansas State,NA,00-0027445,NA,NA,NA,5948,MastJe20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS806653.png,NA,NA,NA,NA
2012,MIA,TE,NA,87,ACT,Kyle Miller,Kyle,Miller,1988-04-18,6-5,260,Mount Union,NA,00-0028415,NA,NA,NA,6601,MillKy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL372090.png,NA,NA,NA,NA
2012,MIA,TE,NA,84,ACT,Michael Egnew,Michael,Egnew,1989-11-01,6-5,255,Missouri,NA,00-0029694,NA,NA,NA,7080,EgneMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EGN177981.png,NA,NA,NA,11f099aa-48e9-4f78-a3cc-e0d2730a3872
2012,MIA,TE,NA,80,ACT,Anthony Fasano,Anthony,Fasano,1984-04-20,6-4,255,Notre Dame,NA,00-0024268,NA,NA,NA,2998,FasaAn00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAS072076.png,NA,NA,NA,04eb8101-538f-44ac-ba09-ce30b5344fc2
2012,MIA,WR,NA,85,CUT,Chad Johnson,Chad,Johnson,1978-01-09,6-1,188,Oregon State,NA,00-0020397,NA,NA,NA,806,JohnCh01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH104425.png,NA,NA,NA,185ade26-bbb5-4acf-9d7d-6469ac12048a
2012,MIA,WR,NA,15,ACT,Davone Bess,Davone,Bess,1985-09-13,5-10,193,Hawaii,NA,00-0026000,NA,NA,NA,4694,BessDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BES106788.png,NA,NA,NA,e0976f2f-b5f4-4c4d-a251-a2847fc4acfc
2012,MIA,WR,NA,NA,DEV,Brian Tyms,Brian,Tyms,1989-02-21,6-3,210,Florida A&M,NA,00-0028984,NA,NA,NA,7321,TymsBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TYM593274.png,NA,NA,NA,NA
2012,MIA,WR,NA,19,ACT,Armon Binns,Armon,Binns,1989-09-08,6-3,210,Cincinnati,NA,00-0028400,NA,NA,NA,6590,BinnAr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIN720265.png,NA,NA,NA,f61e4257-bad8-4b5f-b3eb-8962da5f2113
2012,MIA,WR,NA,18,CUT,Roberto Wallace,Roberto,Wallace,1986-05-10,6-4,222,San Diego State,NA,00-0027358,NA,NA,NA,5888,WallRo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL481156.png,NA,NA,NA,a6fa33e3-09b1-4590-9b49-745ffbe69e51
2012,MIA,WR,NA,86,ACT,Rishard Matthews,Rishard,Matthews,1989-10-12,6-0,210,Nevada,Saddleback (CA),00-0029580,15102,25937,8232,7211,MattRi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT576281.png,13788,1046,NA,969a4d68-1d76-4e64-bfff-e898a9ac6bd4
2012,MIA,WR,NA,14,ACT,Marlon Moore,Marlon,Moore,1987-09-03,6-0,190,Fresno State,NA,00-0027356,NA,NA,NA,5887,MoorMa02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO542785.png,NA,NA,NA,NA
2012,MIA,WR,NA,19,CUT,Legedu Naanee,Legedu,Naanee,1983-09-16,6-2,215,Boise State,NA,00-0025559,NA,NA,NA,3788,NaanLe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAA444955.png,NA,NA,NA,NA
2012,MIA,WR,NA,83,DEV,Jeff Fuller,Jeff,Fuller,1990-04-20,6-4,223,Texas A&M,NA,00-0029103,NA,NA,NA,7392,FullJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUL257424.png,NA,NA,NA,NA
2012,MIA,WR,NA,10,CUT,Jabar Gaffney,Jabar,Gaffney,1980-12-01,6-2,200,Florida,NA,00-0021163,NA,NA,NA,1040,GaffJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAF203145.png,NA,NA,NA,ab1d8d98-577d-4fcd-a163-1b5280ce02c2
2012,MIA,WR,NA,11,CUT,Julius Pruitt,Julius,Pruitt,1985-12-30,6-2,212,Ouachita Baptist,NA,00-0027173,NA,NA,NA,5520,PruiJu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRU485116.png,NA,NA,NA,NA
2012,MIA,WR,NA,82,ACT,Brian Hartline,Brian,Hartline,1986-11-22,6-2,199,Ohio State,NA,00-0027077,NA,NA,NA,5031,HartBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR725593.png,NA,NA,NA,24a6423a-0c3f-4cfb-b25a-fc05c04c9f7f
