season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url
2020,NE,RB,NA,38,Voluntary Opt Out,Brandon Bolden,Brandon,Bolden,1990-01-26,5-11,220,Mississippi,Scotlandville Magnet (LA),00-0029239,15478,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,26389,8077,7469,13741,1034,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15478.png
2020,NE,RB,RB,42,Active,J.J. Taylor,J.J.,Taylor,1998-01-04,5-6,185,Arizona,Centennial (CA),00-0036096,4039607,879325b1-c961-4c9a-a3a4-679d77a28293,33028,14459,25512,21837,6973,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039607.png
2020,NE,SS,NA,23,Voluntary Opt Out,Patrick Chung,Patrick,Chung,1987-08-19,5-11,215,Oregon,Rancho Cucamonga (CA),00-0027010,12527,64e89f8b-3e8f-4e07-bb73-c48f2a1dd8e2,9298,6095,4957,8353,343,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12527.png
2020,NE,SS,FS,22,Active,Cody Davis,Cody,Davis,1989-06-06,6-2,203,Texas Tech,Stephenville (TX),00-0029764,16286,4f454037-be8e-4575-b332-5e40f4788970,27105,9173,8458,15208,1565,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16286.png
2020,NE,SS,SS,21,Active,Adrian Phillips,Adrian,Phillips,1992-03-28,5-11,210,Texas,Garland (TX),00-0031404,17487,3c119ef7-fe68-439d-93e4-89ab4fd1df44,28303,10002,9177,16724,2287,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17487.png
2020,NE,SS,SS,25,Active,Terrence Brooks,Terrence,Brooks,1992-03-02,5-11,205,Florida State,Dunnellon (FL),00-0031338,16768,5cb1fbaa-96f9-4211-96b7-f3492f2bc467,27607,9298,8714,16078,1864,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16768.png
2020,NE,T,LT,75,Active,Justin Herron,Justin,Herron,1995-11-27,6-5,290,Wake Forest,Bullis (MD),00-0036163,3124112,a756f0c5-c0c3-4d95-9a77-4fe1ef9baf93,32865,14554,46271,21950,7126,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124112.png
2020,NE,T,LT,77,Active,Yodny Cajuste,Yodny,Cajuste,1996-02-21,6-5,310,West Virginia,Miramar (FL),00-0035252,3116455,1be82e0f-4b22-4a82-b3fc-5835aa214f7a,31933,13763,NA,21004,5891,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116455.png
2020,NE,T,RT,74,Active,Korey Cunningham,Korey,Cunningham,1995-05-17,6-6,305,Cincinnati,Montevallo (AL),00-0034687,3056899,afaf2f2c-06e2-4d7d-9d6e-1b9bc5a1c8ff,31224,13015,38555,20047,5349,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3056899.png
2020,NE,T,RT,72,Active,Jermaine Eluemunor,Jermaine,Eluemunor,1994-12-13,6-4,335,Texas A&amp;M,Morris Knolls (NJ),00-0033290,3115303,df94ce97-af26-4f12-be2d-14779270e670,30272,11792,11914,19036,4190,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3115303.png
2020,NE,T,LG,62,Active,Joe Thuney,Joe,Thuney,1992-11-18,6-5,308,North Carolina State,Archbishop Alter (OH),00-0032391,2577773,4ee0937c-1250-4456-93d4-2d6afa064d5a,29312,10960,10712,18008,3247,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2577773.png
2020,NE,T,NA,61,Voluntary Opt Out,Marcus Cannon,Marcus,Cannon,1988-05-06,6-6,335,Texas Christian,Odessa (TX),00-0028076,14116,99b8d78e-6d23-4e85-8eef-d286ba5ddc0c,24925,7438,6290,12764,808,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14116.png
2020,NE,T,NA,65,Inactive,Caleb Benenoch,Caleb,Benenoch,1994-08-02,6-5,305,UCLA,Seven Lakes (TX),00-0032779,3047575,8b3ee955-f2ac-4606-9066-42b82fb4131e,29382,10906,10782,18066,3305,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3047575.png
2020,NE,T,LT,76,Active,Isaiah Wynn,Isaiah,Wynn,1995-12-09,6-2,310,Georgia,Lakewood (FL),00-0034833,3128713,27b1ba46-842b-4bca-a434-56c60102c1b5,30993,12855,46048,19848,4977,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3128713.png
2020,NE,TE,NA,88,Active,David Wells,David,Wells,1995-05-02,6-5,255,San Diego State,Clovis North (CA),00-0034575,3047536,268c8b1e-b217-474d-a92f-4f924273c938,31283,12692,34985,20199,5235,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3047536.png
2020,NE,TE,TE,44,Active,Dalton Keene,Dalton,Keene,1999-04-14,6-4,251,Virginia Tech,Chatfield (CO),00-0036225,4240861,4da5e05d-fc5c-4e87-aa38-d9cde42dd476,32771,14559,61068,21808,7082,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4240861.png
2020,NE,TE,NA,83,Voluntary Opt Out,Matt LaCosse,Matt,LaCosse,1992-09-21,6-6,255,Illinois,Naperville North (IL),00-0031744,2576179,25e58aee-1b33-4468-9a81-6586426b91d5,28875,10727,9840,17415,2944,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2576179.png
2020,NE,TE,TE,86,Active,Devin Asiasi,Devin,Asiasi,1997-08-14,6-3,260,UCLA,De La Salle (CA),00-0036194,4046522,05e15d81-6bb1-49f7-b677-63475d073961,32761,14425,40294,21771,6956,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4046522.png
2020,NE,TE,TE,85,Active,Ryan Izzo,Ryan,Izzo,1995-12-21,6-5,255,Florida State,Pope John XXIII (NJ),00-0034439,3122920,40b8fa44-b289-42dd-9606-a1ae30adc7bc,31220,12529,47327,19988,5094,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915486.png
2020,NE,TE,NA,82,Inactive,Jake Burt,Jake,Burt,1996-08-25,6-3,260,Boston College,St. John's Prep (MA),00-0036088,3915308,9d919856-fa8a-4f06-bd1c-89ebdaca1808,33026,14930,NA,22437,7460,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915308.png
2020,NE,TE,NA,43,Active,Rashod Berry,Rashod,Berry,1996-10-14,6-4,255,Ohio State,Lorain (OH),00-0036086,3915508,17a17a1a-787d-46b3-94c0-8d4e1928c492,33024,14851,28071,22436,7459,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3915508.png
2020,NE,WR,NA,19,Active,Quincy Adeboyejo,Quincy,Adeboyejo,1995-05-26,6-3,200,Mississippi,Cedar Hill (TX),00-0033366,3051869,5f5fd1a9-1085-404b-a978-426a8895fb83,30512,11845,12085,19198,4342,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051869.png
2020,NE,WR,RWR,10,Active,Damiere Byrd,Damiere,Byrd,1993-01-27,5-9,180,South Carolina,Timber Creek Regional (NJ),00-0031868,2577667,48d7bc31-808f-423c-afc8-45c2c5dfa45f,28730,10524,9964,17141,2673,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2577667.png
2020,NE,WR,LWR,16,Active,Jakobi Meyers,Jakobi,Meyers,1996-11-09,6-2,200,North Carolina State,Arabia Mountain (GA),00-0034960,3916433,73e194d1-a4b7-4de4-b1c2-3c24ef502918,32231,13517,47468,20876,5947,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916433.png
2020,NE,WR,NA,19,Active,Isaiah Zuber,Isaiah,Zuber,1997-04-15,6-0,190,Mississippi State,Stephenson (GA),00-0036100,3916129,e83c7957-58c7-48eb-aaf2-47e410607957,33020,14862,26884,21749,7458,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3916129.png
2020,NE,WR,RWR,11,Active,Julian Edelman,Julian,Edelman,1986-05-22,5-10,200,Kent State,Woodside (CA),00-0027150,12649,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,9496,6141,5156,8355,344,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/12649.png
2020,NE,WR,NA,15,Active,Devin Smith,Devin,Smith,1992-03-03,6-1,199,Ohio State,Washington (OH),00-0031934,2576395,ca2d277b-835d-4f4b-bf3a-3993001d71d8,28425,10209,9470,16798,2342,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2576395.png
2020,NE,WR,NA,17,Active,Devin Ross,Devin,Ross,1995-08-12,5-11,185,Colorado,Bishop Alemany (CA),00-0034667,3052122,5f58e780-62ff-414e-8d32-b0608679e9b3,31625,13302,47687,20375,5292,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052122.png
2020,NE,WR,RWR,80,Active,Gunner Olszewski,Gunner,Olszewski,1996-11-26,6-0,190,Bemidji State,Alvin (TX),00-0035645,4424106,625a1777-dd9a-48c6-b512-c450b0914450,32612,14318,95015,21601,6699,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4424106.png
2020,NE,WR,NA,17,Active,Kristian Wilkerson,Kristian,Wilkerson,1997-01-10,6-1,214,Southeast Missouri,Craigmont (TN),00-0036183,3910176,b9a6720d-9c6f-46f2-bcee-b80550026437,33349,15163,28729,22417,7438,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3910176.png
2020,NE,WR,NA,14,Active,Donte Moncrief,Donte,Moncrief,1993-08-06,6-2,216,Mississippi,Raleigh (MS),00-0031339,16791,f404283a-7c04-4a1c-899c-3243424a8d70,27618,9276,8725,16232,1971,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16791.png
2020,NE,WR,LWR,18,Active,Matt Slater,Matt,Slater,1985-09-09,6-0,205,UCLA,Servite (CA),00-0026293,11387,9d404288-65c5-414f-8ea5-ceb97eccaea0,8930,5786,4467,7651,312,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/11387.png
2020,NE,WR,NA,13,Voluntary Opt Out,Marqise Lee,Marqise,Lee,1991-11-25,6-0,196,Southern California,Junipero Serra (CA),00-0031431,16787,4c3c6b63-aa1f-4452-9d1d-662073f06142,27567,9453,8674,16258,1987,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16787.png
2020,NE,WR,LWR,15,Active,N'Keal Harry,N'Keal,Harry,1997-12-17,6-4,225,Arizona State,Chandler (AZ),00-0035624,4047839,3e6e15ce-1c81-408e-9a94-b0a2924d0b8c,31864,13425,48297,20792,5878,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4047839.png
2020,NO,C,C,64,Active,Will Clapp,Will,Clapp,1995-12-10,6-5,311,Louisiana State,Brother Martin (LA),00-0034436,3115387,5328d551-cf7d-4ae5-a8f4-1968651748f3,31215,12637,39386,20072,5316,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3115387.png
2020,NO,C,C,78,Active,Erik McCoy,Erik,McCoy,1997-08-27,6-4,315,Texas A&amp;M,Lufkin (TX),00-0035242,3917331,b2fc64a2-3df5-4f65-92e7-922d41723bef,31880,13541,37347,20869,5875,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917331.png
2020,NO,CB,NB,21,Active,Patrick Robinson,Patrick,Robinson,1987-09-07,5-11,191,Florida State,Gulliver Prep (FL),00-0027882,13238,24a847e7-8a4e-4123-967c-bd6145d9c3ec,24007,6620,5557,11493,617,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13238.png
2020,NO,CB,NA,29,Active,Chris Campbell,Chris,Campbell,1995-11-27,6-1,194,None,NA,NA,3116159,6eae8044-47a4-4cd8-9c4e-6539afdf3837,NA,NA,NA,19958,5105,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116159.png
2020,NO,CB,LCB,20,Active,Janoris Jenkins,Janoris,Jenkins,1988-10-29,5-10,190,North Alabama,Pahokee (FL),00-0029681,14974,be7e6d3f-a5d5-4ba9-b694-5bdacab75606,25749,8164,7043,14412,1203,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14974.png
2020,NO,CB,NA,30,Active,Grant Haley,Grant,Haley,1996-01-06,5-9,190,Penn State,The Lovett School (GA),00-0034502,3116166,66dbd211-6835-4c06-9e4d-9f74cffac250,31555,12675,50473,20339,5647,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3116166.png
2020,NO,CB,RCB,23,Active,Marshon Lattimore,Marshon,Lattimore,1996-05-20,6-0,192,Ohio State,Glenville (OH),00-0033874,3121421,66386076-7d61-47b7-88e2-34a883de250f,30124,12023,11766,18905,4059,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3121421.png
2020,NO,CB,LCB,34,Active,Justin Hardee,Justin,Hardee,1994-02-07,6-1,200,Illinois,Glenville (OH),00-0033770,2970625,35150d4a-0dca-4daa-91b3-ffc46d44d1b8,30811,12442,18348,19501,4611,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970625.png
2020,NO,CB,LCB,25,Active,Ken Crawley,Ken,Crawley,1993-02-08,6-1,180,Colorado,H.D. Woodson (DC),00-0032875,2979612,f12ecfb0-085f-42d6-b063-97f0bc4fd5ee,29842,10986,11224,18190,3426,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2979612.png
2020,NO,CB,NA,29,Active,Johnson Bademosi,Johnson,Bademosi,1990-07-23,6-0,219,Stanford,Gonzaga College (DC),00-0029065,15359,ae0de04e-f10b-46ba-b650-2a5c30d48cd9,26366,8562,7374,13886,1076,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15359.png
2020,NO,DB,FS,26,Active,P.J. Williams,P.J.,Williams,1993-06-01,6-0,196,Florida State,Vanguard (FL),00-0032059,2977661,36538da8-9ac7-4f7d-beb4-8b773da4a080,28466,10409,9511,16839,2383,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2977661.png
2020,NO,DB,FS,43,Active,Marcus Williams,Marcus,Williams,1996-09-08,6-1,195,Utah,Eastvale Eleanor Roosevelt (CA),00-0033894,3122882,662bf69e-10eb-4c2e-970e-1a13f1c7fa07,30155,12199,11797,18937,4091,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122882.png
2020,NO,DB,NA,38,Active,Keith Washington,Keith,Washington,1996-12-20,6-1,180,West Virginia,Prattville (AL),00-0035896,3929920,9c1cc275-861d-481f-9688-b65c170fb8df,33121,14964,NA,22363,7375,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3929920.png
2020,NO,DB,FS,36,Active,D.J. Swearinger,D.J.,Swearinger,1991-09-01,5-10,205,South Carolina,Greenwood (SC),00-0030566,15865,5486420b-b40c-4e7c-ab47-9d70b1673c3b,26680,8690,7838,14989,1429,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15865.png
2020,NO,DE,NA,57,Injured Reserve,Anthony Lanier,Anthony,Lanier,1993-05-08,6-6,286,Alabama A&amp;M,Jenkins (GA),00-0032369,2585962,a46c1936-c00e-405a-82c8-297ebc2a7535,29696,11601,11409,18453,3659,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2585962.png
2020,NO,DE,NA,95,Active,Will Clarke,Will,Clarke,1991-05-04,6-6,275,West Virginia,Taylor Allderdice (PA),00-0031304,16758,bbb3b4cf-0ba1-4d45-8650-9f8824d3781d,27616,9411,8723,16105,1885,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16758.png
2020,NO,DE,RDE,91,Active,Trey Hendrickson,Trey,Hendrickson,1994-12-05,6-4,270,Florida Atlantic,Apopka (FL),00-0033935,3052743,41d217b9-ec7b-4d72-8a0a-5f0e3a16b693,30216,11919,11858,18981,4135,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3052743.png
2020,NO,DE,RDE,57,Active,Noah Spence,Noah,Spence,1994-01-08,6-2,251,Eastern Kentucky,Bishop McDevitt (PA),00-0032952,2976313,ddde7b09-faa0-4fc4-a45e-aa38c3905f6d,29273,11180,10673,17956,3195,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2976313.png
2020,NO,DE,LDE,94,Active,Cameron Jordan,Cameron,Jordan,1989-07-10,6-4,287,California,Chandler (AZ),00-0027962,13971,543e5e1e-50e5-482d-a6ad-498d7fab497e,24811,7447,6176,13338,957,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/13971.png
2020,NO,DE,NA,0,Active,Royce Lafrance,Royce,Lafrance,1993-07-17,6-3,245,Tulane,NA,NA,NA,091c4e9f-a361-4c1b-85c8-8353c24c0547,30084,11715,NA,18796,4916,2021-02-28T07:10:51Z,NA
2020,NO,DE,RDE,92,Active,Marcus Davenport,Marcus,Davenport,1996-09-04,6-6,265,Texas-San Antonio,John Paul Stevens (TX),00-0034344,3124058,9c2c9c29-516a-4e0f-8dcd-319291823370,30984,12863,50291,19835,4965,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124058.png
2020,NO,DE,LDE,96,Active,Carl Granderson,Carl,Granderson,1996-12-18,6-5,261,Wyoming,Grant (CA),00-0035402,3918310,d9cf7aa3-71b1-4ef2-98c5-3db5d44b6f1e,32490,13784,48500,20776,5912,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3918310.png
2020,NO,DE,NA,91,Active,Marcus Willoughby,Marcus,Willoughby,1998-07-26,6-3,253,Elon,Durham Riverside (NC),00-0036128,4027908,f183ef7c-c45f-4f31-9d54-2d5a94c4cfee,33011,15136,NA,22198,7196,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4027908.png
2020,NO,DT,NT,97,Active,Malcolm Roach,Malcolm,Roach,1998-06-09,6-3,290,Texas,Madison Prep (LA),00-0035763,4039064,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,33118,14726,50191,21899,7018,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039064.png
2020,NO,DT,NT,99,Active,Shy Tuttle,Shy,Tuttle,1995-10-20,6-3,300,Tennessee,North Davidson (NC),00-0035409,3886601,c8fb3887-c2bb-4038-af6f-f9b81aeee0ac,32497,14286,37279,21422,6627,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3886601.png
2020,NO,DT,LDT,77,Active,Jalen Dalton,Jalen,Dalton,1997-08-04,6-5,288,North Carolina,West Forsyth (NC),00-0035179,3895834,3df436ea-5825-4ef5-b33f-d221d8f5992e,32374,14164,27753,21507,6510,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3895834.png
2020,NO,DT,NA,95,Active,Ryan Glasgow,Ryan,Glasgow,1993-09-30,6-3,302,Michigan,Marmion Academy (IL),00-0033786,2977635,40d6eeb6-cd53-474d-97f4-a00fed5b4d64,30251,11915,11893,19005,4159,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2977635.png
2020,NO,DT,NA,69,Active,Anthony Zettel,Anthony,Zettel,1992-08-09,6-4,275,Penn State,Ogemaw Heights (MI),00-0032435,2582150,6a369c2b-debb-4bfe-8ea3-2a8364ceb7ee,29436,10887,10836,18119,3358,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2582150.png
2020,NO,DT,LDT,93,Active,David Onyemata,David,Onyemata,1992-11-13,6-4,300,"Manitoba, Can.",Chrisland (NGA),00-0033051,4002046,08d27d1a-e039-4ccc-9ba7-65a22f6002fd,29354,11219,10754,18042,3281,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4002046.png
2020,NO,DT,NA,79,Active,Christian Ringo,Christian,Ringo,1992-03-10,6-1,298,Louisiana-Lafayette,Forest Hill (MS),00-0031615,2574023,0c158936-9c0c-4ee4-a51c-4f937d3d163f,28598,10486,9643,16970,2511,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2574023.png
2020,NO,DT,LDT,98,Active,Sheldon Rankins,Sheldon,Rankins,1994-04-02,6-2,305,Louisville,Eastside (GA),00-0032759,2970204,3b1227f6-05c9-421f-a2c1-4c8f1368b80b,29246,11112,10646,17949,3188,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2970204.png
2020,NO,DT,NT,90,Active,Malcom Brown,Malcom,Brown,1994-02-02,6-2,320,Texas,Brenham (TX),00-0032261,2971698,7f911008-146b-43e9-a292-9ad90c621087,28420,10058,9465,16793,2337,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971698.png
2020,NO,FB,FB,32,Active,Michael Burton,Michael,Burton,1992-02-01,6-0,240,Rutgers,West Morris Central (NJ),00-0031595,2515270,80715ecf-ffc9-4a93-a305-2193451b3382,28556,10468,9601,16928,2471,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2515270.png
2020,NO,G,LG,75,Active,Andrus Peat,Andrus,Peat,1993-11-04,6-7,316,Stanford,Corona del Sol (AZ),00-0032203,2978278,e07c45a0-22f9-4ba2-9bbe-6c63e623bc38,28401,10258,9446,16774,2318,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2978278.png
2020,NO,G,LG,68,Active,Derrick Kelly,Derrick,Kelly,1995-08-23,6-5,320,Florida State,East Gadsden (FL),00-0035407,3122925,962bcc09-65ae-47e1-a3ba-39290a1e95c9,NA,14285,46090,21424,6635,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3122925.png
2020,NO,G,RG,51,Active,Cesar Ruiz,Cesar,Ruiz,1999-06-14,6-3,319,Michigan,IMG Academy (FL),00-0036408,4258199,e05e1927-1dd4-44a9-9b70-f552e6939a97,32694,14468,59857,22036,6816,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4258199.png
2020,NO,G,LT,74,Active,James Hurst,James,Hurst,1991-12-17,6-5,310,North Carolina,Plainfield (IN),00-0030694,17178,e381248e-ea78-433c-a9cb-7043e9f3335e,27980,9424,9001,16086,1870,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/17178.png
2020,NO,G,RG,62,Active,Nick Easton,Nick,Easton,1992-06-16,6-3,303,Harvard,Hibriten (NC),00-0031765,2507667,6e150bf7-49da-4d65-9b8e-e39dc074c539,28950,10648,9861,17457,2966,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2507667.png
2020,NO,K,NA,16,Active,Blair Walsh,Blair,Walsh,1990-01-08,5-10,175,Georgia,Cardinal Gibbons (FL),00-0029576,15058,afac3e25-d72d-43f7-be4b-d33ed91a0bf8,25885,8177,7167,14463,1214,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/15058.png
2020,NO,K,PK,3,Active,Wil Lutz,Wil,Lutz,1994-07-07,5-11,184,Georgia State,Northgate (GA),00-0032569,2985659,c4cf84d0-6022-4ac1-a9ba-85587921c53f,29754,11309,11096,18478,3678,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2985659.png
2020,NO,LB,NA,48,Active,Wynton McManis,Wynton,McManis,1994-09-20,6-1,225,Memphis,Olive Branch (MS),NA,2977884,b0b9a957-389f-4a08-9a68-177fcb59c50c,29976,11554,NA,18670,3849,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2977884.png
2020,NO,LB,NA,42,Active,Chase Hansen,Chase,Hansen,1993-05-20,6-3,220,Utah,Lone Peak (UT),00-0034944,2971641,3f6d588b-dfcb-4758-95f0-545f61ddf275,32212,13765,51448,20787,5952,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2971641.png
2020,NO,LB,MLB,56,Active,Demario Davis,Demario,Davis,1989-01-11,6-2,248,Arkansas State,Brandon (MS),00-0029607,14958,e6221da0-1ce0-4f60-85b5-f2094e9d2863,25787,8213,7079,13810,1052,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14958.png
2020,NO,LB,SLB,53,Active,Zack Baun,Zack,Baun,1996-12-30,6-3,235,Wisconsin,Brown Deer (WI),00-0036418,3917657,719a7e8e-8286-453e-8aee-d2487c45e53f,32744,14374,34632,21907,6815,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3917657.png
2020,NO,LB,WLB,47,Active,Alex Anzalone,Alex,Anzalone,1994-09-22,6-3,240,Florida,Wyomissing (PA),00-0033914,3043107,8bb2d40a-6dd2-4108-9810-5def1b45f192,30189,11957,11831,18964,4118,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3043107.png
2020,NO,LB,MLB,52,Active,Craig Robertson,Craig,Robertson,1988-02-11,6-1,234,North Texas,Stafford (TX),00-0028834,14860,e699246f-a474-4f91-a164-49b1d80bdad7,25689,8531,7003,14711,1272,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/14860.png
2020,NO,LB,SLB,55,Active,Kaden Elliss,Kaden,Elliss,1995-07-10,6-3,240,Idaho,Judge Memorial Catholic (UT),00-0035316,3124890,7c51883f-8ea7-4f54-8c03-a562b4524858,32076,13953,51485,21134,6302,2021-02-28T07:10:51Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3124890.png
