season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2011,HOU,LS,NA,45,CUT,Scott Albritton,Scott,Albritton,1987-11-25,6-3,234,Colorado State,NA,00-0028820,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALB752365.png
2011,HOU,LS,NA,46,ACT,Jon Weeks,Jon,Weeks,1986-02-17,5-10,242,Baylor,Westlake (GA),00-0027224,13729,b23e22bb-d478-4312-a085-e7642017ccfb,24662,7107,5800,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEE504348.png
2011,HOU,NT,NA,95,ACT,Shaun Cody,Shaun,Cody,1983-01-22,6-4,301,USC,NA,00-0023472,NA,NA,NA,NA,2254,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COD576791.png
2011,HOU,OG,NA,65,ACT,Mike Brisiel,Mike,Brisiel,1983-03-14,6-5,300,Colorado State,NA,00-0023846,NA,NA,NA,NA,3250,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI509006.png
2011,HOU,OG,NA,64,RES,Kasey Studdard,Kasey,Studdard,1984-07-01,6-3,304,Texas,NA,00-0025570,NA,NA,NA,NA,3799,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU351015.png
2011,HOU,OLB,NA,98,ACT,Connor Barwin,Connor,Barwin,1986-10-15,6-4,264,Cincinnati,NA,00-0027022,NA,NA,NA,NA,4969,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR811942.png
2011,HOU,OLB,NA,90,RES,Mario Williams,Mario,Williams,1985-01-31,6-6,283,North Carolina State,NA,00-0023750,NA,NA,NA,NA,2946,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL431243.png
2011,HOU,OLB,NA,58,ACT,Brooks Reed,Brooks,Reed,1987-02-28,6-3,260,Arizona,NA,00-0027980,NA,NA,NA,NA,6194,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE154467.png
2011,HOU,OT,NA,78,RES,Rashad Butler,Rashad,Butler,1983-02-10,6-4,317,Miami (Fla.),NA,00-0024304,NA,NA,NA,NA,3034,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT509350.png
2011,HOU,OT,NA,76,ACT,Duane Brown,Duane,Brown,1985-08-30,6-4,320,Virginia Tech,Hermitage (VA),00-0026166,11260,f26bd260-a1eb-42ab-8768-bc8ad24e4f9e,8803,5773,4340,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO408217.png
2011,HOU,OT,NA,66,ACT,Andrew Gardner,Andrew,Gardner,1986-04-04,6-6,305,Georgia Tech,NA,00-0026929,NA,NA,NA,NA,5105,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR153212.png
2011,HOU,P,NA,2,RES,Brett Hartmann,Brett,Hartmann,1987-08-17,6-2,227,Central Michigan,NA,00-0028540,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR737964.png
2011,HOU,P,NA,1,ACT,Matt Turk,Matt,Turk,1968-06-16,6-5,251,Wis.-Whitewater,NA,00-0016689,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR063196.png
2011,HOU,QB,NA,13,ACT,T.J. Yates,T.J.,Yates,1987-05-28,6-4,220,North Carolina,NA,00-0028090,NA,NA,NA,NA,6304,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YAT420091.png
2011,HOU,QB,NA,7,ACT,Jeff Garcia,Jeff,Garcia,1970-02-24,6-1,205,San Jose State,NA,00-0005755,NA,NA,NA,NA,550,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR101861.png
2011,HOU,QB,NA,17,ACT,Jake Delhomme,Jake,Delhomme,1975-01-10,6-2,215,Louisiana-Lafayette,NA,00-0004161,NA,NA,NA,NA,303,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png
2011,HOU,QB,NA,11,RES,Matt Leinart,Matt,Leinart,1983-05-11,6-5,227,USC,NA,00-0024225,NA,NA,NA,NA,2955,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEI453701.png
2011,HOU,QB,NA,8,RES,Matt Schaub,Matt,Schaub,1981-06-25,6-5,241,Virginia,West Chester East (PA),00-0022787,5615,1f09583f-dcc1-43e8-a7fc-f063d2c96508,6849,3793,1811,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH085186.png
2011,HOU,RB,NA,23,ACT,Arian Foster,Arian,Foster,1986-08-24,6-1,229,Tennessee,NA,00-0026796,NA,NA,NA,NA,5398,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS107404.png
2011,HOU,RB,NA,32,ACT,Derrick Ward,Derrick,Ward,1980-08-30,5-11,240,Ottawa (Kans.),NA,00-0022770,NA,NA,NA,NA,1949,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR147534.png
2011,HOU,RB,NA,NA,DEV,Javarris Williams,Javarris,Williams,1986-04-08,5-10,223,Tennessee State,NA,00-0027141,NA,NA,NA,NA,5136,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL350794.png
2011,HOU,RB,NA,48,CUT,Zac Pauga,Zac,Pauga,1988-02-25,6-1,246,Colorado State,NA,00-0028545,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAU043265.png
2011,HOU,RB,NA,44,ACT,Ben Tate,Ben,Tate,1988-08-21,5-11,214,Auburn,NA,00-0027890,NA,NA,NA,NA,5583,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAT137889.png
2011,HOU,SS,NA,29,ACT,Glover Quin,Glover,Quin,1986-01-15,6-0,209,New Mexico,NA,00-0027081,NA,NA,NA,NA,5035,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/QUI360604.png
2011,HOU,T,NA,75,ACT,Derek Newton,Derek,Newton,1987-11-16,6-6,307,Arkansas State,NA,00-0028152,NA,NA,NA,NA,6366,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW701488.png
2011,HOU,T,NA,73,ACT,Eric Winston,Eric,Winston,1983-11-17,6-7,302,Miami (Fla.),NA,00-0024281,NA,NA,NA,NA,3011,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN622404.png
2011,HOU,T,NA,69,CUT,Pete Hendrickson,Pete,Hendrickson,1988-05-14,6-7,304,Tulane,NA,00-0028541,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN322255.png
2011,HOU,T,NA,68,RES,Darius Morris,Darius,Morris,1988-04-28,6-4,315,Temple,NA,00-0028749,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR335821.png
2011,HOU,TE,NA,86,ACT,James Casey,James,Casey,1984-09-22,6-3,243,Rice,NA,00-0027109,NA,NA,NA,NA,5076,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS214381.png
2011,HOU,TE,NA,88,ACT,Garrett Graham,Garrett,Graham,1986-08-04,6-3,240,Wisconsin,NA,00-0027718,NA,NA,NA,NA,5642,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA193306.png
2011,HOU,TE,NA,81,ACT,Owen Daniels,Owen,Daniels,1982-11-09,6-3,247,Wisconsin,NA,00-0024313,NA,NA,NA,NA,3043,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN576298.png
2011,HOU,TE,NA,85,ACT,Joel Dreessen,Joel,Dreessen,1982-07-26,6-4,245,Colorado State,NA,00-0023630,NA,NA,NA,NA,2415,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRE129201.png
2011,HOU,WR,NA,83,ACT,Kevin Walter,Kevin,Walter,1981-08-04,6-3,217,Eastern Michigan,NA,00-0021931,NA,NA,NA,NA,1549,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL652190.png
2011,HOU,WR,NA,NA,DEV,Juaquin Iglesias,Juaquin,Iglesias,1987-08-22,6-1,202,Oklahoma,NA,00-0026904,NA,NA,NA,NA,5022,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IGL422041.png
2011,HOU,WR,NA,17,CUT,Paul Williams,Paul,Williams,1983-12-02,6-1,196,Fresno State,NA,00-0025467,NA,NA,NA,NA,3696,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL462113.png
2011,HOU,WR,NA,18,RES,Lestar Jean,Lestar,Jean,1988-02-05,6-3,215,Florida Atlantic,NA,00-0028542,NA,NA,NA,NA,6705,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEA408541.png
2011,HOU,WR,NA,80,ACT,Andre Johnson,Andre,Johnson,1981-07-11,6-3,226,Miami (Fla.),NA,00-0022044,NA,NA,NA,NA,1319,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH056462.png
2011,HOU,WR,NA,89,ACT,Bryant Johnson,Bryant,Johnson,1981-03-07,6-3,212,Penn State,NA,00-0022156,NA,NA,NA,NA,1333,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH086211.png
2011,HOU,WR,NA,12,ACT,Jacoby Jones,Jacoby,Jones,1984-07-11,6-2,212,Lane,NA,00-0025460,NA,NA,NA,NA,3689,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON404038.png
2011,HOU,WR,NA,84,CUT,Devard Darling,Devard,Darling,1982-04-16,6-1,213,Washington State,NA,00-0022739,NA,NA,NA,NA,1803,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR358587.png
2011,HOU,WR,NA,NA,CUT,Dominique Edison,Dominique,Edison,1986-07-16,6-2,204,Stephen F. Austin St.,NA,00-0027137,NA,NA,NA,NA,5130,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDI582023.png
2011,HOU,WR,NA,15,ACT,Jeff Maehl,Jeff,Maehl,1989-03-16,6-0,190,Oregon,NA,00-0028543,NA,NA,NA,NA,6706,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAE601871.png
2011,HOU,WR,NA,82,CUT,Derrick Mason,Derrick,Mason,1974-01-17,5-10,197,Michigan State,NA,00-0010500,NA,NA,NA,NA,271,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS078652.png
2011,HOU,WR,NA,14,CUT,Derrick Townsel,Derrick,Townsel,1988-07-12,5-9,175,Murray State,NA,00-0027897,NA,NA,NA,NA,6075,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOW499878.png
2011,HOU,WR,NA,16,DEV,Trindon Holliday,Trindon,Holliday,1986-04-27,5-5,169,LSU,NA,00-0027606,NA,NA,NA,NA,5720,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL241722.png
2011,IND,C,NA,64,CUT,Jake Kirkpatrick,Jake,Kirkpatrick,1987-07-07,6-3,305,Texas Christian,NA,00-0028649,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIR628603.png
2011,IND,C,NA,61,ACT,Jamey Richard,Jamey,Richard,1984-10-09,6-5,295,Buffalo,NA,00-0026376,NA,NA,NA,NA,4550,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC215694.png
2011,IND,C,NA,63,ACT,Jeff Saturday,Jeff,Saturday,1975-06-18,6-2,295,North Carolina,NA,00-0014375,NA,NA,NA,NA,431,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAT652599.png
2011,IND,CB,NA,23,RES,Terrence Johnson,Terrence,Johnson,1986-07-05,5-9,190,California (PA),NA,00-0027233,NA,NA,NA,NA,5804,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH678967.png
2011,IND,CB,NA,27,ACT,Jacob Lacey,Jacob,Lacey,1987-05-28,5-10,177,Oklahoma State,NA,00-0026674,NA,NA,NA,NA,5311,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAC112254.png
2011,IND,CB,NA,25,RES,Jerraud Powers,Jerraud,Powers,1987-07-19,5-10,192,Auburn,NA,00-0027064,NA,NA,NA,NA,5015,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW641973.png
2011,IND,CB,NA,36,ACT,Chris Rucker,Chris,Rucker,1988-10-12,6-1,195,Michigan State,NA,00-0028126,NA,NA,NA,NA,6340,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUC487848.png
2011,IND,CB,NA,21,ACT,Kevin Thomas,Kevin,Thomas,1986-09-20,6-0,192,USC,NA,00-0027895,NA,NA,NA,NA,5618,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO275446.png
2011,IND,CB,NA,20,ACT,Mike Holmes,Mike,Holmes,1989-06-01,5-11,184,Syracuse,NA,00-0028617,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL619491.png
2011,IND,DB,NA,23,CUT,Al Afalava,Al,Afalava,1987-01-20,5-11,212,Oregon State,NA,00-0026936,NA,NA,NA,NA,5114,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AFA385627.png
2011,IND,DB,NA,39,CUT,Cornelius Brown,Cornelius,Brown,1988-02-26,5-11,198,Texas-El Paso,NA,00-0027362,NA,NA,NA,NA,5892,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO357178.png
2011,IND,DB,NA,28,RES,Stevie Brown,Stevie,Brown,1987-07-17,5-11,215,Michigan,NA,00-0027842,NA,NA,NA,NA,5773,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO695002.png
2011,IND,DB,NA,38,CUT,Mike Newton,Mike,Newton,1987-11-11,5-10,197,Buffalo,NA,00-0027471,NA,NA,NA,NA,5966,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW699053.png
2011,IND,DB,NA,37,ACT,Brandon King,Brandon,King,1987-01-28,5-10,194,Purdue,NA,00-0027468,NA,NA,NA,NA,5963,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN318064.png
2011,IND,DB,NA,NA,CUT,DeAndre McDaniel,DeAndre,McDaniel,1987-11-26,6-0,213,Clemson,NA,00-0028531,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD028418.png
2011,IND,DB,NA,26,ACT,Jermale Hines,Jermale,Hines,1987-11-11,6-1,218,Ohio State,NA,00-0028096,NA,NA,NA,NA,6310,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIN224570.png
2011,IND,DE,NA,90,ACT,Jamaal Anderson,Jamaal,Anderson,1986-02-06,6-6,272,Arkansas,NA,00-0025395,NA,NA,NA,NA,3624,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND289942.png
2011,IND,DE,NA,62,CUT,David Bedford,David,Bedford,1988-07-07,6-4,247,South Florida,NA,00-0028643,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BED118480.png
2011,IND,DE,NA,97,ACT,Mario Addison,Mario,Addison,1987-09-06,6-3,252,Troy,Tarrant (AL),00-0028339,14320,ea2fda83-2817-4884-9e85-973263a4e069,25147,7889,6558,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD494264.png
2011,IND,DE,NA,93,ACT,Dwight Freeney,Dwight,Freeney,1980-02-19,6-1,268,Syracuse,NA,00-0021146,NA,NA,NA,NA,1019,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE417537.png
2011,IND,DE,NA,92,ACT,Jerry Hughes,Jerry,Hughes,1988-08-13,6-2,255,Texas Christian,Austin (TX),00-0027881,13245,f40e0707-1bf5-44d4-b447-7c03255aa423,24006,6576,5556,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG532081.png
2011,IND,DE,NA,98,ACT,Robert Mathis,Robert,Mathis,1981-02-26,6-2,245,Alabama A&M,NA,00-0022059,NA,NA,NA,NA,1447,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT227229.png
2011,IND,DT,NA,96,ACT,Tyler Brayton,Tyler,Brayton,1979-11-20,6-6,280,Colorado,NA,00-0022047,NA,NA,NA,NA,1348,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA783841.png
2011,IND,DT,NA,68,RES,Eric Foster,Eric,Foster,1985-04-05,6-2,265,Rutgers,NA,00-0025991,NA,NA,NA,NA,4686,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS247808.png
2011,IND,DT,NA,94,RES,Drake Nevis,Drake,Nevis,1989-05-08,6-1,294,LSU,NA,00-0028025,NA,NA,NA,NA,6239,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEV687714.png
2011,IND,DT,NA,NA,DEV,Ollie Ogbu,Ollie,Ogbu,1987-05-18,6-1,283,Penn State,NA,00-0028655,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGB659351.png
2011,IND,DT,NA,NA,CUT,Kade Weston,Kade,Weston,1986-11-29,6-5,315,Georgia,NA,00-0027839,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WES750982.png
2011,IND,DT,NA,99,ACT,Antonio Johnson,Antonio,Johnson,1984-12-08,6-3,310,Mississippi State,NA,00-0025539,NA,NA,NA,NA,3768,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH061319.png
2011,IND,DT,NA,60,CUT,John Gill,John,Gill,1986-10-28,6-3,302,Northwestern,NA,00-0026678,NA,NA,NA,NA,5485,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL287507.png
2011,IND,DT,NA,91,ACT,Ricardo Mathews,Ricardo,Mathews,1987-07-30,6-3,294,Cincinnati,NA,00-0027829,NA,NA,NA,NA,5761,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT188704.png
2011,IND,DT,NA,95,ACT,Fili Moala,Fili,Moala,1985-06-23,6-4,303,USC,NA,00-0027032,NA,NA,NA,NA,4979,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOA359918.png
2011,IND,DT,NA,97,CUT,Daniel Muir,Daniel,Muir,1983-09-12,6-2,312,Kent State,NA,00-0024692,NA,NA,NA,NA,4022,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUI375541.png
2011,IND,FB,NA,42,ACT,Jerome Felton,Jerome,Felton,1986-07-03,6-0,246,Furman,NA,00-0026286,NA,NA,NA,NA,4460,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEL642097.png
2011,IND,FS,NA,41,ACT,Antoine Bethea,Antoine,Bethea,1984-07-27,5-11,203,Howard,NA,00-0024421,NA,NA,NA,NA,3152,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET074391.png
2011,IND,G,NA,79,RES,Ben Ijalana,Ben,Ijalana,1989-08-06,6-4,317,Villanova,NA,00-0027987,NA,NA,NA,NA,6201,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IJA385627.png
2011,IND,G,NA,71,ACT,Ryan Diem,Ryan,Diem,1979-07-01,6-6,320,Northern Illinois,NA,00-0020399,NA,NA,NA,NA,867,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIE365850.png
2011,IND,G,NA,76,ACT,Joe Reitz,Joe,Reitz,1985-08-24,6-7,320,Western Michigan,NA,00-0026408,NA,NA,NA,NA,4789,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REI790497.png
2011,IND,G,NA,NA,DEV,Mike Tepper,Mike,Tepper,1985-12-11,6-6,323,California,NA,00-0027427,NA,NA,NA,NA,5933,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEP622937.png
2011,IND,G,NA,NA,DEV,Matt Murphy,Matt,Murphy,1989-07-27,6-4,300,Nevada-Las Vegas,NA,00-0028328,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR518636.png
2011,IND,K,NA,4,ACT,Adam Vinatieri,Adam,Vinatieri,1972-12-28,6-0,202,South Dakota State,NA,00-0016919,NA,NA,NA,NA,226,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIN196019.png
2011,IND,LB,NA,57,ACT,Kevin Bentley,Kevin,Bentley,1979-12-29,6-0,248,Northwestern,NA,00-0021225,NA,NA,NA,NA,1102,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN697426.png
2011,IND,LB,NA,52,CUT,Cody Glenn,Cody,Glenn,1986-10-06,6-0,240,Nebraska,NA,00-0026921,NA,NA,NA,NA,5082,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE129858.png
2011,IND,LB,NA,59,CUT,Chris Colasanti,Chris,Colasanti,1988-11-15,6-2,241,Penn State,NA,00-0028644,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL019409.png
2011,IND,LB,NA,54,ACT,Zac Diles,Zac,Diles,1985-06-11,6-2,245,Kansas State,NA,00-0025605,NA,NA,NA,NA,3834,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIL042593.png
2011,IND,LB,NA,52,ACT,A.J. Edds,A.J.,Edds,1987-09-18,6-4,244,Iowa,NA,00-0027719,NA,NA,NA,NA,6910,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDD454680.png
2011,IND,LB,NA,56,ACT,Scott Lutrus,Scott,Lutrus,1988-04-23,6-2,241,Connecticut,NA,00-0028414,NA,NA,NA,NA,6600,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUT433547.png
2011,IND,LB,NA,40,CUT,Vuna Tuihalamaka,Vuna,Tuihalamaka,1987-02-28,6-0,230,Arizona,NA,00-0027475,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUI425486.png
2011,IND,LB,NA,56,CUT,Kerry Neal,Kerry,Neal,1988-08-30,6-2,245,Notre Dame,NA,00-0028654,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEA228948.png
2011,IND,LS,NA,48,ACT,Justin Snow,Justin,Snow,1976-12-21,6-3,240,Baylor,NA,00-0019188,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SNO367962.png
2011,IND,MLB,NA,51,ACT,Pat Angerer,Pat,Angerer,1987-01-31,6-0,235,Iowa,NA,00-0027892,NA,NA,NA,NA,5588,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ANG284961.png
2011,IND,MLB,NA,58,RES,Gary Brackett,Gary,Brackett,1980-05-23,5-11,235,Rutgers,NA,00-0021484,NA,NA,NA,NA,1569,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA070078.png
2011,IND,OG,NA,60,CUT,Josh Beekman,Josh,Beekman,1983-06-30,6-2,310,Boston College,NA,00-0025517,NA,NA,NA,NA,3746,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEE454970.png
2011,IND,OG,NA,73,RES,Seth Olsen,Seth,Olsen,1985-12-17,6-5,312,Iowa,NA,00-0027096,NA,NA,NA,NA,5056,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS327015.png
2011,IND,OG,NA,78,ACT,Mike Pollak,Mike,Pollak,1985-02-16,6-3,301,Arizona State,NA,00-0026199,NA,NA,NA,NA,4373,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POL205447.png
2011,IND,OG,NA,73,RES,Jaimie Thomas,Jaimie,Thomas,1986-08-24,6-4,330,Maryland,NA,00-0027153,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO210714.png
2011,IND,OLB,NA,50,RES,Philip Wheeler,Philip,Wheeler,1984-12-12,6-2,240,Georgia Tech,NA,00-0026233,NA,NA,NA,NA,4407,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHE450744.png
2011,IND,OLB,NA,53,ACT,Kavell Conner,Kavell,Conner,1987-02-23,6-0,242,Clemson,NA,00-0027831,NA,NA,NA,NA,5763,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON472381.png
2011,IND,OLB,NA,55,ACT,Ernie Sims,Ernie,Sims,1984-12-23,6-0,230,Florida State,NA,00-0024224,NA,NA,NA,NA,2954,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM696501.png
2011,IND,OT,NA,72,ACT,Jeffrey Linkenbach,Jeffrey,Linkenbach,1987-06-09,6-6,311,Cincinnati,NA,00-0027469,NA,NA,NA,NA,5964,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN669318.png
2011,IND,OT,NA,75,CUT,Michael Toudouze,Michael,Toudouze,1983-04-27,6-6,303,Texas Christian,NA,00-0024376,NA,NA,NA,NA,3107,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOU103821.png
2011,IND,P,NA,5,CUT,Travis Baltz,Travis,Baltz,1988-11-18,6-3,210,Maryland,NA,00-0028642,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAL793437.png
2011,IND,P,NA,1,ACT,Pat McAfee,Pat,McAfee,1987-05-02,6-1,220,West Virginia,NA,00-0027145,NA,NA,NA,NA,5146,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCA385008.png
2011,IND,QB,NA,NA,DEV,Jarrett Brown,Jarrett,Brown,1987-09-21,6-3,225,West Virginia,NA,00-0027376,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO486360.png
2011,IND,QB,NA,5,RES,Kerry Collins,Kerry,Collins,1972-12-30,6-5,247,Penn State,NA,00-0003292,NA,NA,NA,NA,115,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL620367.png
2011,IND,QB,NA,6,ACT,Dan Orlovsky,Dan,Orlovsky,1983-08-18,6-5,230,Connecticut,NA,00-0023578,NA,NA,NA,NA,2362,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORL645634.png
2011,IND,QB,NA,7,ACT,Curtis Painter,Curtis,Painter,1985-06-24,6-4,230,Purdue,NA,00-0027134,NA,NA,NA,NA,5125,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAI701900.png
2011,IND,QB,NA,8,CUT,Nate Davis,Nate,Davis,1987-05-25,6-1,226,Ball State,NA,00-0027118,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV574009.png
