season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2006,MIN,LB,NA,54,ACT,Dontarrious Thomas,Dontarrious,Thomas,1980-09-02,6-2,241,Auburn,NA,00-0022917,NA,NA,NA,1769,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO116693.png,NA,NA,NA,NA
2006,MIN,LB,NA,55,RES,Jason Glenn,Jason,Glenn,1979-08-20,6-0,231,Texas A&M,NA,00-0020401,NA,NA,NA,903,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE230716.png,NA,NA,NA,NA
2006,MIN,LB,NA,52,RES,Chad Greenway,Chad,Greenway,1983-01-12,6-2,242,Iowa,NA,00-0024232,NA,NA,NA,2962,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE573953.png,NA,NA,NA,NA
2006,MIN,LS,NA,46,ACT,Cullen Loeffler,Cullen,Loeffler,1981-01-27,6-5,241,Texas,NA,00-0022581,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOE114001.png,NA,NA,NA,NA
2006,MIN,MLB,NA,58,ACT,Napoleon Harris,Napoleon,Harris,1979-02-25,6-2,255,Northwestern,NA,00-0021155,NA,NA,NA,1030,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR493231.png,NA,NA,NA,NA
2006,MIN,NT,NA,94,ACT,Pat Williams,Pat,Williams,1972-10-24,6-3,317,Texas A&M,NA,00-0017899,NA,NA,NA,326,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL462033.png,NA,NA,NA,NA
2006,MIN,OLB,NA,51,ACT,Ben Leber,Ben,Leber,1978-12-07,6-3,255,Kansas State,NA,00-0021197,NA,NA,NA,1078,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEB506360.png,NA,NA,NA,NA
2006,MIN,OLB,NA,56,ACT,E.J. Henderson,E.J.,Henderson,1980-08-03,6-1,245,Maryland,NA,00-0022081,NA,NA,NA,1356,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN060332.png,NA,NA,NA,NA
2006,MIN,P,NA,5,ACT,Chris Kluwe,Chris,Kluwe,1981-12-24,6-4,215,UCLA,NA,00-0023060,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLU751480.png,NA,NA,NA,NA
2006,MIN,QB,NA,4,ACT,Mike McMahon,Mike,McMahon,1979-02-08,6-2,215,Rutgers,NA,00-0020308,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM169265.png,NA,NA,NA,NA
2006,MIN,QB,NA,7,ACT,Tarvaris Jackson,Tarvaris,Jackson,1983-04-21,6-1,232,Alabama State,NA,00-0024279,NA,NA,NA,3009,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC566507.png,NA,NA,NA,41d6830d-9512-4f40-bd74-2125b2f84416
2006,MIN,QB,NA,14,ACT,Brad Johnson,Brad,Johnson,1968-09-13,6-5,225,Florida State,NA,00-0008442,NA,NA,NA,31,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH322990.png,NA,NA,NA,NA
2006,MIN,QB,NA,9,ACT,Brooks Bollinger,Brooks,Bollinger,1979-11-15,6-1,205,Wisconsin,NA,00-0022026,NA,NA,NA,1502,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL549216.png,NA,NA,NA,NA
2006,MIN,QB,NA,NA,DEV,Drew Henson,Drew,Henson,1980-02-13,6-4,235,Michigan,NA,00-0022181,NA,NA,NA,1494,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN750249.png,NA,NA,NA,NA
2006,MIN,RB,NA,45,ACT,Richard Owens,Richard,Owens,1980-11-04,6-4,273,Louisville,NA,00-0022582,NA,NA,NA,2141,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE739343.png,NA,NA,NA,NA
2006,MIN,RB,NA,22,ACT,Artose Pinner,Artose,Pinner,1978-01-05,5-10,235,Kentucky,NA,00-0022006,NA,NA,NA,1412,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIN725546.png,NA,NA,NA,NA
2006,MIN,RB,NA,34,ACT,Wendell Mathis,Wendell,Mathis,1983-09-28,5-9,185,Fresno State,NA,00-0023777,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT242900.png,NA,NA,NA,NA
2006,MIN,RB,NA,35,ACT,Ciatrick Fason,Ciatrick,Fason,1982-10-29,6-0,207,Florida,NA,00-0023547,NA,NA,NA,2329,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAS474618.png,NA,NA,NA,NA
2006,MIN,RB,NA,29,ACT,Chester Taylor,Chester,Taylor,1979-09-22,5-11,213,Toledo,NA,00-0021314,NA,NA,NA,1182,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY110311.png,NA,NA,NA,NA
2006,MIN,RB,NA,44,RES,Joey Goodspeed,Joey,Goodspeed,1978-02-22,6-0,250,Notre Dame,NA,00-0019134,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOO593560.png,NA,NA,NA,NA
2006,MIN,RB,NA,30,ACT,Mewelde Moore,Mewelde,Moore,1982-07-24,5-11,209,Tulane,NA,00-0022217,NA,NA,NA,1840,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO557284.png,NA,NA,NA,93206f99-3eff-417e-85d1-a5f8d60d4170
2006,MIN,SS,NA,42,ACT,Darren Sharper,Darren,Sharper,1975-11-03,6-2,210,William & Mary,NA,00-0014724,NA,NA,NA,258,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA500479.png,NA,NA,NA,NA
2006,MIN,T,NA,72,ACT,Marcus Johnson,Marcus,Johnson,1981-12-01,6-6,321,Mississippi,NA,00-0023484,NA,NA,NA,2266,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH491121.png,NA,NA,NA,NA
2006,MIN,T,NA,75,ACT,Mike Rosenthal,Mike,Rosenthal,1977-06-10,6-7,315,Notre Dame,NA,00-0014047,NA,NA,NA,518,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS452640.png,NA,NA,NA,NA
2006,MIN,T,NA,74,ACT,Bryant McKinnie,Bryant,McKinnie,1979-09-23,6-8,343,Miami (Fla.),NA,00-0021383,NA,NA,NA,1015,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK582010.png,NA,NA,NA,NA
2006,MIN,TE,NA,85,ACT,Jermaine Wiggins,Jermaine,Wiggins,1975-01-18,6-2,260,Georgia,NA,00-0017644,NA,NA,NA,576,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIG184116.png,NA,NA,NA,NA
2006,MIN,TE,NA,40,ACT,Jimmy Kleinsasser,Jimmy,Kleinsasser,1977-01-31,6-3,274,North Dakota,NA,00-0009323,NA,NA,NA,469,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLE428040.png,NA,NA,NA,NA
2006,MIN,WR,NA,2,ACT,Josh Davis,Josh,Davis,1980-12-11,6-0,188,Marshall,NA,00-0023160,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV496617.png,NA,NA,NA,NA
2006,MIN,WR,NA,13,CUT,Aaron Hosack,Aaron,Hosack,1981-11-28,6-5,210,Minnesota,NA,00-0022637,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOS032856.png,NA,NA,NA,NA
2006,MIN,WR,NA,15,ACT,Chris Jones,Chris,Jones,1982-07-17,6-3,203,Jackson State,NA,00-0023339,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON162466.png,NA,NA,NA,NA
2006,MIN,WR,NA,82,ACT,Troy Williamson,Troy,Williamson,1983-04-30,6-1,203,South Carolina,NA,00-0023442,NA,NA,NA,2224,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL593021.png,NA,NA,NA,NA
2006,MIN,WR,NA,17,ACT,Martin Nance,Martin,Nance,1983-05-26,6-3,213,Miami (Ohio),NA,00-0023981,NA,NA,NA,3440,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAN438541.png,NA,NA,NA,NA
2006,MIN,WR,NA,81,ACT,Bethel Johnson,Bethel,Johnson,1979-02-11,5-11,200,Texas A&M,NA,00-0021993,NA,NA,NA,1361,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH068969.png,NA,NA,NA,NA
2006,MIN,WR,NA,11,ACT,Jason Carter,Jason,Carter,1982-09-15,6-0,205,Texas A&M,NA,00-0023782,NA,NA,NA,3267,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR662807.png,NA,NA,NA,NA
2006,MIN,WR,NA,87,CUT,Marcus Robinson,Marcus,Robinson,1975-02-27,6-3,215,South Carolina,NA,00-0013888,NA,NA,NA,272,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB627446.png,NA,NA,NA,NA
2006,MIN,WR,NA,18,DEV,Maurice Mann,Maurice,Mann,1982-09-14,6-2,195,Nevada,NA,00-0022819,NA,NA,NA,1868,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN441072.png,NA,NA,NA,NA
2006,MIN,WR,NA,12,ACT,Billy McMullen,Billy,McMullen,1980-03-08,6-4,215,Virginia,NA,00-0022135,NA,NA,NA,1409,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM750406.png,NA,NA,NA,NA
2006,MIN,WR,NA,89,ACT,Travis Taylor,Travis,Taylor,1979-03-30,6-1,210,Florida,NA,00-0019721,NA,NA,NA,588,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY753003.png,NA,NA,NA,NA
2006,NE,C,NA,NA,DEV,Brian Barthelmes,Brian,Barthelmes,1983-01-28,6-6,288,Virginia,NA,00-0024015,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR723580.png,NA,NA,NA,NA
2006,NE,C,NA,67,ACT,Dan Koppen,Dan,Koppen,1979-09-12,6-2,296,Boston College,NA,00-0022019,NA,NA,NA,1471,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOP661089.png,NA,NA,NA,NA
2006,NE,CB,NA,9,RES,Gemara Williams,Gemara,Williams,1983-04-30,5-8,185,Buffalo,NA,00-0024035,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL294222.png,NA,NA,NA,NA
2006,NE,CB,NA,27,ACT,Ellis Hobbs,Ellis,Hobbs,1983-05-16,5-9,190,Iowa State,NA,00-0023519,NA,NA,NA,2301,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOB243174.png,NA,NA,NA,NA
2006,NE,CB,NA,NA,DEV,James Patrick,James,Patrick,1982-06-07,5-11,175,Stillman,NA,00-0023357,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT249816.png,NA,NA,NA,NA
2006,NE,CB,NA,23,ACT,Willie Andrews,Willie,Andrews,1983-11-02,5-10,195,Baylor,NA,00-0024443,NA,NA,NA,3174,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND754610.png,NA,NA,NA,NA
2006,NE,CB,NA,22,ACT,Asante Samuel,Asante,Samuel,1981-01-06,5-10,185,UCF,NA,00-0021956,NA,NA,NA,1432,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM616410.png,NA,NA,NA,NA
2006,NE,CB,NA,30,ACT,Chad Scott,Chad,Scott,1974-09-06,6-1,205,Maryland,NA,00-0014539,NA,NA,NA,242,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO127406.png,NA,NA,NA,NA
2006,NE,CB,NA,31,ACT,Antwain Spann,Antwain,Spann,1983-02-22,6-0,190,Louisiana-Lafayette,NA,00-0023376,NA,NA,NA,2790,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA462616.png,NA,NA,NA,NA
2006,NE,DB,NA,23,CUT,Eric Warfield,Eric,Warfield,1976-03-03,6-0,200,Nebraska,NA,00-0017193,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR387961.png,NA,NA,NA,NA
2006,NE,DB,NA,34,RES,Tebucky Jones,Tebucky,Jones,1974-10-06,6-2,220,Syracuse,NA,00-0008874,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON732501.png,NA,NA,NA,NA
2006,NE,DB,NA,32,ACT,Rashad Baker,Rashad,Baker,1982-02-22,5-10,198,Tennessee,NA,00-0022521,NA,NA,NA,1981,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK543515.png,NA,NA,NA,NA
2006,NE,DB,NA,21,RES,Randall Gay,Randall,Gay,1982-05-05,5-11,190,LSU,NA,00-0022344,NA,NA,NA,2050,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAY363730.png,NA,NA,NA,NA
2006,NE,DB,NA,38,ACT,Ray Mickens,Ray,Mickens,1973-01-04,5-8,180,Texas A&M,NA,00-0011186,NA,NA,NA,182,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIC752210.png,NA,NA,NA,NA
2006,NE,DB,NA,24,RES,Mel Mitchell,Mel,Mitchell,1979-02-10,6-1,225,Western Kentucky,NA,00-0021263,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT543252.png,NA,NA,NA,NA
2006,NE,DB,NA,41,RSN,Raymond Ventrone,Raymond,Ventrone,1982-10-21,5-10,200,Villanova,NA,00-0023316,NA,NA,NA,2824,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VEN263361.png,NA,NA,NA,NA
2006,NE,DE,NA,62,CUT,Eddie Freeman,Eddie,Freeman,1978-01-04,6-5,315,Alabama-Birmingham,NA,00-0021082,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE176404.png,NA,NA,NA,NA
2006,NE,DE,NA,91,ACT,Marquise Hill,Marquise,Hill,1982-08-07,6-6,300,LSU,NA,00-0022689,NA,NA,NA,1784,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL531135.png,NA,NA,NA,NA
2006,NE,DE,NA,93,ACT,Richard Seymour,Richard,Seymour,1979-10-06,6-6,310,Georgia,NA,00-0020442,NA,NA,NA,778,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEY682400.png,NA,NA,NA,NA
2006,NE,DE,NA,97,ACT,Jarvis Green,Jarvis,Green,1979-01-12,6-3,285,LSU,NA,00-0021244,NA,NA,NA,1124,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE251964.png,NA,NA,NA,NA
2006,NE,DE,NA,94,ACT,Ty Warren,Ty,Warren,1981-02-06,6-5,300,Texas A&M,NA,00-0021989,NA,NA,NA,1329,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR718852.png,NA,NA,NA,NA
2006,NE,DT,NA,99,ACT,Mike Wright,Mike,Wright,1982-03-01,6-4,295,Cincinnati,NA,00-0023255,NA,NA,NA,2854,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI572219.png,NA,NA,NA,NA
2006,NE,DT,NA,90,ACT,Le Kevin Smith,Le Kevin,Smith,1982-07-21,6-1,308,Nebraska,NA,00-0024420,NA,NA,NA,3151,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI482560.png,NA,NA,NA,NA
2006,NE,DT,NA,96,CUT,Johnathan Sullivan,Johnathan,Sullivan,1981-01-21,6-3,315,Georgia,NA,00-0022160,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUL557009.png,NA,NA,NA,NA
2006,NE,DT,NA,92,DEV,Santonio Thomas,Santonio,Thomas,1981-07-02,6-4,305,Miami (Fla.),NA,00-0023351,NA,NA,NA,2806,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO373336.png,NA,NA,NA,NA
2006,NE,FB,NA,NA,DEV,Quadtrine Hill,Quadtrine,Hill,1982-11-18,6-2,228,Miami (Fla.),NA,00-0023841,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL539477.png,NA,NA,NA,NA
2006,NE,FB,NA,44,ACT,Heath Evans,Heath,Evans,1978-12-30,6-0,250,Auburn,NA,00-0020507,NA,NA,NA,843,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA025725.png,NA,NA,NA,NA
2006,NE,FS,NA,26,RES,Eugene Wilson,Eugene,Wilson,1980-08-17,5-10,195,Illinois,NA,00-0021992,NA,NA,NA,1352,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL686587.png,NA,NA,NA,NA
2006,NE,FS,NA,25,ACT,Artrell Hawkins,Artrell,Hawkins,1976-11-24,5-10,195,Cincinnati,NA,00-0007115,NA,NA,NA,357,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW113572.png,NA,NA,NA,NA
2006,NE,G,NA,71,ACT,Russ Hochstein,Russ,Hochstein,1977-10-07,6-4,305,Nebraska,NA,00-0020389,NA,NA,NA,890,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOC309780.png,NA,NA,NA,NA
2006,NE,G,NA,74,RES,Billy Yates,Billy,Yates,1980-04-15,6-2,305,Texas A&M,NA,00-0021798,NA,NA,NA,1721,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YAT391291.png,NA,NA,NA,NA
2006,NE,G,NA,61,ACT,Stephen Neal,Stephen,Neal,1976-10-09,6-4,305,Cal State-Bakersfield,NA,00-0020457,NA,NA,NA,972,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEA487848.png,NA,NA,NA,NA
2006,NE,G,NA,70,ACT,Logan Mankins,Logan,Mankins,1982-03-10,6-4,310,Fresno State,NA,00-0023467,NA,NA,NA,2249,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN347391.png,NA,NA,NA,NA
2006,NE,G,NA,64,ACT,Gene Mruczkowski,Gene,Mruczkowski,1980-06-06,6-2,305,Purdue,NA,00-0021875,NA,NA,NA,1667,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MRU118654.png,NA,NA,NA,NA
2006,NE,ILB,NA,55,RES,Junior Seau,Junior,Seau,1969-01-19,6-3,248,USC,NA,00-0014619,NA,NA,NA,10,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEA743138.png,NA,NA,NA,NA
2006,NE,ILB,NA,54,ACT,Tedy Bruschi,Tedy,Bruschi,1973-06-09,6-1,247,Arizona,NA,00-0002123,NA,NA,NA,187,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU812794.png,NA,NA,NA,NA
2006,NE,K,NA,3,ACT,Stephen Gostkowski,Stephen,Gostkowski,1984-01-28,6-1,210,Memphis,Madison Central (MS),00-0024333,9704,7867,4932,3063,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOS721266.png,2982,110,NA,a527b7db-0b52-4379-9e4c-2e08c1fe1bed
2006,NE,LB,NA,58,ACT,Pierre Woods,Pierre,Woods,1982-01-06,6-5,250,Michigan,NA,00-0024017,NA,NA,NA,3562,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO549326.png,NA,NA,NA,NA
2006,NE,LB,NA,53,ACT,Larry Izzo,Larry,Izzo,1974-09-26,5-10,228,Rice,NA,00-0008075,NA,NA,NA,216,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IZZ474619.png,NA,NA,NA,NA
2006,NE,LB,NA,52,ACT,Eric Alexander,Eric,Alexander,1982-02-08,6-2,240,LSU,NA,00-0022342,NA,NA,NA,1973,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE241391.png,NA,NA,NA,NA
2006,NE,LB,NA,95,ACT,Tully Banta-Cain,Tully,Banta-Cain,1980-08-28,6-2,250,California,NA,00-0022038,NA,NA,NA,1534,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN815644.png,NA,NA,NA,NA
2006,NE,LB,NA,51,RES,Don Davis,Don,Davis,1972-12-17,6-1,235,Kansas,NA,00-0003970,NA,NA,NA,147,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV266679.png,NA,NA,NA,NA
2006,NE,LB,NA,46,ACT,Corey Mays,Corey,Mays,1983-11-27,6-1,245,Notre Dame,NA,00-0024018,NA,NA,NA,3416,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY716331.png,NA,NA,NA,NA
2006,NE,LB,NA,47,RES,Barry Gardner,Barry,Gardner,1976-12-13,6-1,245,Northwestern,NA,00-0005763,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR154378.png,NA,NA,NA,NA
2006,NE,LS,NA,66,ACT,Lonie Paxton,Lonie,Paxton,1978-03-13,6-2,260,Sacramento State,NA,00-0019213,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAX622937.png,NA,NA,NA,NA
2006,NE,NT,NA,75,ACT,Vince Wilfork,Vince,Wilfork,1981-11-04,6-2,325,Miami (Fla.),NA,00-0022712,NA,NA,NA,1742,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL059369.png,NA,NA,NA,NA
2006,NE,OLB,NA,59,ACT,Rosevelt Colvin,Rosevelt,Colvin,1977-09-05,6-3,250,Purdue,NA,00-0003338,NA,NA,NA,502,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL815193.png,NA,NA,NA,NA
2006,NE,OLB,NA,50,ACT,Mike Vrabel,Mike,Vrabel,1975-08-14,6-4,261,Ohio State,NA,00-0016960,NA,NA,NA,268,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VRA088990.png,NA,NA,NA,NA
2006,NE,P,NA,NA,DEV,Danny Baugher,Danny,Baugher,1984-01-24,5-10,194,Arizona,NA,00-0023808,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAU368712.png,NA,NA,NA,NA
2006,NE,P,NA,18,ACT,Todd Sauerbrun,Todd,Sauerbrun,1973-01-04,5-10,215,West Virginia,NA,00-0014377,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAU163764.png,NA,NA,NA,NA
2006,NE,P,NA,NA,DEV,Tom Malone,Tom,Malone,1984-03-29,5-11,212,USC,NA,00-0023935,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAL755687.png,NA,NA,NA,NA
2006,NE,P,NA,8,RES,Josh Miller,Josh,Miller,1970-07-14,6-4,225,Arizona,NA,00-0011279,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL365923.png,NA,NA,NA,NA
2006,NE,P,NA,15,RES,Ken Walter,Ken,Walter,1972-08-15,6-1,207,Kent State,NA,00-0017127,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL649528.png,NA,NA,NA,NA
2006,NE,QB,NA,16,ACT,Matt Cassel,Matt,Cassel,1982-05-17,6-4,225,USC,Chatsworth (CA),00-0023662,8644,7406,4574,2447,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS541133.png,8723,389,NA,8263e101-aa33-435f-bf0f-388e1c4eeb59
2006,NE,QB,NA,12,ACT,Tom Brady,Tom,Brady,1977-08-03,6-4,225,Michigan,Junipero Serra (CA),00-0019596,2330,5228,1350,698,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png,4314,167,NA,41c44740-d0f6-44ab-8347-3b5d515e5ecf
2006,NE,QB,NA,14,ACT,Vinny Testaverde,Vinny,Testaverde,1963-11-13,6-5,233,Miami (Fla.),NA,00-0016193,NA,NA,NA,2866,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TES415290.png,NA,NA,NA,NA
2006,NE,RB,NA,35,RES,Patrick Pass,Patrick,Pass,1977-12-31,5-10,217,Georgia,NA,00-0019533,NA,NA,NA,709,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAS582842.png,NA,NA,NA,NA
2006,NE,RB,NA,NA,RSN,Earl Charles,Earl,Charles,1982-09-11,6-1,215,Marshall,NA,00-0023256,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA556607.png,NA,NA,NA,NA
2006,NE,RB,NA,39,ACT,Laurence Maroney,Laurence,Maroney,1985-02-05,5-11,220,Minnesota,NA,00-0024236,NA,NA,NA,2966,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR273311.png,NA,NA,NA,NA
2006,NE,RB,NA,28,ACT,Corey Dillon,Corey,Dillon,1974-10-24,6-1,225,Washington,NA,00-0004304,NA,NA,NA,249,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIL255767.png,NA,NA,NA,NA
2006,NE,RB,NA,33,ACT,Kevin Faulk,Kevin,Faulk,1976-06-05,5-8,202,LSU,NA,00-0005091,NA,NA,NA,470,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAU126264.png,NA,NA,NA,NA
2006,NE,RB,NA,45,RES,Garrett Mills,Garrett,Mills,1983-10-12,6-1,235,Tulsa,NA,00-0024321,NA,NA,NA,3051,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL686619.png,NA,NA,NA,NA
2006,NE,SS,NA,36,ACT,James Sanders,James,Sanders,1983-11-11,5-10,210,Fresno State,NA,00-0023567,NA,NA,NA,2350,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN342375.png,NA,NA,NA,NA
2006,NE,SS,NA,37,ACT,Rodney Harrison,Rodney,Harrison,1972-12-15,6-1,220,Western Illinois,NA,00-0007030,NA,NA,NA,89,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR637919.png,NA,NA,NA,NA
2006,NE,T,NA,68,ACT,Ryan O'Callaghan,Ryan,O'Callaghan,1983-07-19,6-7,330,California,NA,00-0024350,NA,NA,NA,3081,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OCA423541.png,NA,NA,NA,NA
2006,NE,T,NA,77,ACT,Nick Kaczur,Nick,Kaczur,1979-07-28,6-4,315,Toledo,NA,00-0023535,NA,NA,NA,2317,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAC567222.png,NA,NA,NA,NA
2006,NE,T,NA,NA,DEV,Sean Bubin,Sean,Bubin,1981-01-26,6-6,306,Illinois,NA,00-0022698,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUB490798.png,NA,NA,NA,NA
2006,NE,T,NA,65,ACT,Wesley Britt,Wesley,Britt,1981-11-21,6-8,320,Alabama,NA,00-0023597,NA,NA,NA,2381,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI745970.png,NA,NA,NA,NA
