season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
1999,NO,DB,NA,23,NA,Chris Hewitt,Chris,Hewitt,1974-07-22,6-0,210,Cincinnati,NA,00-0007359,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEW197417.png
1999,NO,DE,NA,90,NA,Jared Tomich,Jared,Tomich,1974-04-24,6-2,272,Nebraska,NA,00-0016539,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOM614363.png
1999,NO,DE,NA,98,NA,Willie Whitehead,Willie,Whitehead,1973-01-26,6-3,285,Auburn,NA,00-0017585,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI634244.png
1999,NO,DE,NA,75,NA,Julian Pittman,Julian,Pittman,1975-04-22,6-4,286,Florida State,NA,00-0013011,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIT203030.png
1999,NO,DE,NA,92,NA,Troy Wilson,Troy,Wilson,1970-11-22,6-4,257,Pittsburg State,NA,00-0018072,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL806134.png
1999,NO,DE,NA,99,NA,Darren Mickell,Darren,Mickell,1970-08-03,6-4,291,Florida,NA,00-0011182,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIC744855.png
1999,NO,DE,NA,91,NA,Brady Smith,Brady,Smith,1973-06-05,6-5,260,Colorado State,NA,00-0015106,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI082360.png
1999,NO,DE,NA,96,NA,Uhuru Hamiter,Uhuru,Hamiter,1973-03-14,6-4,280,Delaware State,NA,00-0006733,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM383827.png
1999,NO,DE,NA,94,NA,Joe Johnson,Joe,Johnson,1972-07-11,6-4,270,Louisville,NA,00-0008541,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH390894.png
1999,NO,DT,NA,64,NA,Robert Newkirk,Robert,Newkirk,1977-03-06,6-3,290,Michigan State,NA,00-0018579,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW261231.png
1999,NO,DT,NA,93,NA,Wayne Martin,Wayne,Martin,1965-10-26,6-5,275,Arkansas,NA,00-0010479,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR606964.png
1999,NO,DT,NA,95,NA,Austin Robbins,Austin,Robbins,1971-03-01,6-6,290,North Carolina,NA,00-0013796,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB031598.png
1999,NO,DT,NA,97,NA,La'Roi Glover,La'Roi,Glover,1974-07-04,6-2,285,San Diego State,NA,00-0006051,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLO573495.png
1999,NO,DT,NA,79,NA,Justin Ernest,Justin,Ernest,1972-12-17,6-3,284,Eastern Kentucky,NA,00-0004928,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ERN069557.png
1999,NO,FB,NA,32,NA,Aaron Craver,Aaron,Craver,1968-12-18,6-0,232,Fresno State,NA,00-0003610,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRA536837.png
1999,NO,FS,NA,44,NA,Rob Kelly,Rob,Kelly,1974-06-21,6-0,199,Ohio State,NA,00-0009120,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL733257.png
1999,NO,FS,NA,42,NA,Willie Clay,Willie,Clay,1970-09-05,5-10,200,Georgia Tech,NA,00-0003093,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA767731.png
1999,NO,G,NA,69,NA,Tom Ackerman,Tom,Ackerman,1972-09-06,6-3,296,Eastern Washington,NA,00-0000032,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ACK425040.png
1999,NO,G,NA,65,NA,Chris Naeole,Chris,Naeole,1974-12-25,6-3,313,Colorado,NA,00-0011905,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAE474619.png
1999,NO,G,NA,63,NA,Wally Williams,Wally,Williams,1971-02-20,6-2,321,Florida A&M,NA,00-0017954,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL557347.png
1999,NO,G,NA,74,NA,Steve Scifres,Steve,Scifres,1972-01-22,6-4,300,Wyoming,NA,00-0014529,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCI464147.png
1999,NO,G,NA,60,NA,Robert Hunt,Robert,Hunt,1975-07-22,6-2,290,Virginia,NA,00-0007937,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN357144.png
1999,NO,HB,NA,34,NA,Ricky Williams,Ricky,Williams,1977-05-21,5-10,236,Texas,NA,00-0017915,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL271115.png
1999,NO,K,NA,10,NA,Doug Brien,Doug,Brien,1970-11-24,6-0,180,California,NA,00-0001759,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI140033.png
1999,NO,LB,NA,54,NA,Ink Aleaga,Ink,Aleaga,1973-04-04,6-1,251,Washington,NA,00-0000134,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE002415.png
1999,NO,LB,NA,50,NA,Kevin Mitchell,Kevin,Mitchell,1971-01-01,6-1,250,Syracuse,NA,00-0011415,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT389866.png
1999,NO,LB,NA,52,NA,Vinson Smith,Vinson,Smith,1965-07-03,6-2,247,East Carolina,NA,00-0015336,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI779520.png
1999,NO,LB,NA,53,NA,Donnie Spragan,Donnie,Spragan,1976-07-12,6-4,240,Stanford,NA,00-0015487,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPR097349.png
1999,NO,LB,NA,58,NA,Joe Tuipala,Joe,Tuipala,1976-09-13,6-4,240,San Diego State,NA,00-0018599,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUI682867.png
1999,NO,LB,NA,58,NA,Marc Lillibridge,Marc,Lillibridge,1972-02-18,6-1,240,Iowa State,NA,00-0009925,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIL359917.png
1999,NO,LB,NA,51,NA,Phil Clarke,Phil,Clarke,1977-01-19,6-0,241,Pittsburgh,NA,00-0018612,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA656676.png
1999,NO,MLB,NA,56,NA,Chris Bordano,Chris,Bordano,1974-12-30,6-1,248,Southern Methodist,NA,00-0001502,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOR198238.png
1999,NO,OLB,NA,59,NA,Keith Mitchell,Keith,Mitchell,1974-07-24,6-2,245,Texas A&M,NA,00-0011413,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT194933.png
1999,NO,OLB,NA,55,NA,Mark Fields,Mark,Fields,1972-11-09,6-2,244,Washington State,NA,00-0005202,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE777942.png
1999,NO,P,NA,6,NA,Tommy Barnhardt,Tommy,Barnhardt,1963-06-11,6-2,228,North Carolina,NA,00-0000811,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR504220.png
1999,NO,QB,NA,11,NA,Billy Joe Tolliver,Billy Joe,Tolliver,1966-02-07,6-1,217,Texas Tech,NA,00-0016534,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOL755070.png
1999,NO,QB,NA,7,NA,Danny Wuerffel,Danny,Wuerffel,1974-05-27,6-1,208,Florida,NA,00-0018333,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WUE563610.png
1999,NO,QB,NA,12,NA,Billy Joe Hobert,Billy Joe,Hobert,1971-01-08,6-3,230,Washington,NA,00-0007530,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOB523265.png
1999,NO,QB,NA,9,NA,Jake Delhomme,Jake,Delhomme,1975-01-10,6-2,205,Louisiana-Lafayette,NA,00-0004161,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png
1999,NO,RB,NA,33,NA,Wilmont Perry,Wilmont,Perry,1975-02-24,6-1,235,Livingstone,NA,00-0012832,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER771225.png
1999,NO,RB,NA,37,NA,Dino Philyaw,Dino,Philyaw,1970-10-30,5-10,205,Oregon,NA,00-0012946,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI777180.png
1999,NO,RB,NA,40,NA,Marvin Powell,Marvin,Powell,1976-06-06,6-2,235,USC,NA,00-0013173,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW355584.png
1999,NO,RB,NA,26,NA,Lamar Smith,Lamar,Smith,1970-11-29,5-11,225,Houston,NA,00-0015242,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI463420.png
1999,NO,RB,NA,28,NA,Troy Davis,Troy,Davis,1975-09-14,5-7,191,Iowa State,NA,00-0004060,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV780933.png
1999,NO,SS,NA,29,NA,Sammy Knight,Sammy,Knight,1975-09-10,6-0,205,USC,NA,00-0009357,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KNI653964.png
1999,NO,T,NA,78,NA,Daryl Terrell,Daryl,Terrell,1975-01-25,6-5,296,Southern Mississippi,NA,00-0016178,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TER290466.png
1999,NO,T,NA,68,NA,Kyle Turley,Kyle,Turley,1975-09-24,6-5,300,San Diego State,NA,00-0016691,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR099308.png
1999,NO,T,NA,NA,NA,Bryan LaBelle,Bryan,LaBelle,1976-04-12,6-7,311,Northwestern,NA,00-0018615,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAB428415.png
1999,NO,T,NA,77,NA,Willie Roaf,Willie,Roaf,1970-04-18,6-5,312,Louisiana Tech,NA,00-0013791,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROA625630.png
1999,NO,T,NA,79,NA,Mike Halapin,Mike,Halapin,1973-07-01,6-5,310,Pittsburgh,NA,00-0006628,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL008287.png
1999,NO,TE,NA,47,NA,Josh Wilcox,Josh,Wilcox,1974-06-05,6-3,255,Oregon,NA,00-0017662,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL033925.png
1999,NO,TE,NA,84,NA,Scott Slutzker,Scott,Slutzker,1972-12-20,6-4,240,Iowa,NA,00-0015053,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLU622937.png
1999,NO,TE,NA,86,NA,Kendall Gammon,Kendall,Gammon,1968-10-23,6-4,265,Pittsburg State,NA,00-0005732,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAM764134.png
1999,NO,TE,NA,85,NA,Cameron Cleeland,Cameron,Cleeland,1975-08-15,6-4,272,Washington,NA,00-0003103,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE016949.png
1999,NO,TE,NA,80,NA,Tony Johnson,Tony,Johnson,1972-02-05,6-5,255,Alabama,NA,00-0008637,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH694146.png
1999,NO,TE,NA,87,NA,John Farquhar,John,Farquhar,1972-03-22,6-6,278,Duke,NA,00-0005073,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAR437940.png
1999,NO,WR,NA,89,NA,Brett Bech,Brett,Bech,1971-08-20,6-1,201,LSU,NA,00-0000969,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEC029249.png
1999,NO,WR,NA,82,NA,Eddie Kennison,Eddie,Kennison,1973-01-20,6-0,195,LSU,NA,00-0009163,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEN711183.png
1999,NO,WR,NA,83,NA,Keith Poole,Keith,Poole,1974-06-18,6-0,193,Arizona State,NA,00-0013097,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POO308955.png
1999,NO,WR,NA,88,NA,Andre Hastings,Andre,Hastings,1971-11-07,6-1,190,Georgia,NA,00-0007093,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS594306.png
1999,NO,WR,NA,81,NA,Lawrence Dawsey,Lawrence,Dawsey,1967-11-16,6-0,198,Florida State,NA,00-0004079,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW300216.png
1999,NO,WR,NA,18,NA,Malcolm Floyd,Malcolm,Floyd,1972-12-19,6-0,194,Fresno State,NA,00-0005355,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLO761356.png
1999,NO,WR,NA,80,NA,P.J. Franklin,P.J.,Franklin,1977-09-28,5-10,180,Tulane,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA431743.png
1999,NYG,C,NA,59,NA,Brian Williams,Brian,Williams,1966-06-08,6-5,315,Minnesota,NA,00-0017735,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL168012.png
1999,NYG,C,NA,53,NA,Lance Scott,Lance,Scott,1972-02-15,6-3,295,Utah,NA,00-0014562,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO465116.png
1999,NYG,C,NA,69,NA,Derek Engler,Derek,Engler,1974-07-11,6-5,300,Wisconsin,NA,00-0004909,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ENG408540.png
1999,NYG,CB,NA,22,NA,Phillippi Sparks,Phillippi,Sparks,1969-04-15,5-11,195,Arizona State,NA,00-0015437,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA663847.png
1999,NYG,CB,NA,39,NA,Jeremy Lincoln,Jeremy,Lincoln,1969-04-07,5-10,182,Tennessee,NA,00-0009933,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN046780.png
1999,NYG,CB,NA,31,NA,Jason Sehorn,Jason,Sehorn,1971-04-15,6-2,210,USC,NA,00-0014637,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEH474619.png
1999,NYG,DB,NA,46,NA,Reggie Stephens,Reggie,Stephens,1975-02-21,5-9,194,Rutgers,NA,00-0015648,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE440046.png
1999,NYG,DB,NA,38,NA,Kelvin Suggs,Kelvin,Suggs,1976-01-07,6-1,189,East Carolina,NA,00-0015877,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUG403290.png
1999,NYG,DB,NA,29,NA,Tre Thomas,Tre,Thomas,1975-09-12,6-1,216,Texas,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO065166.png
1999,NYG,DB,NA,35,NA,Andre Weathers,Andre,Weathers,1976-08-06,6-0,190,Michigan,NA,00-0017342,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA227556.png
1999,NYG,DB,NA,37,NA,Lyle West,Lyle,West,1976-12-20,6-0,212,San Jose State,NA,00-0017460,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WES125680.png
1999,NYG,DB,NA,24,NA,Bashir Levingston,Bashir,Levingston,1976-10-02,5-9,180,Eastern Washington,NA,00-0009833,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV601656.png
1999,NYG,DB,NA,36,NA,Shaun Williams,Shaun,Williams,1976-10-10,6-2,215,UCLA,NA,00-0017930,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL521604.png
1999,NYG,DB,NA,47,NA,Brandon Sanders,Brandon,Sanders,1973-06-10,5-9,185,Arizona,NA,00-0014315,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN203216.png
1999,NYG,DB,NA,26,NA,Emmanuel McDaniel,Emmanuel,McDaniel,1972-07-27,5-9,180,East Carolina,NA,00-0010785,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD048550.png
1999,NYG,DB,NA,41,NA,Conrad Hamilton,Conrad,Hamilton,1974-11-05,5-10,195,Eastern New Mexico,NA,00-0006711,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM198205.png
1999,NYG,DE,NA,92,NA,Michael Strahan,Michael,Strahan,1971-11-21,6-5,275,Texas Southern,NA,00-0015795,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR122552.png
1999,NYG,DE,NA,94,NA,Cedric Jones,Cedric,Jones,1974-04-30,6-4,275,Oklahoma,NA,00-0008703,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON156134.png
1999,NYG,DT,NA,99,NA,Christian Peter,Christian,Peter,1972-10-05,6-3,300,Nebraska,NA,00-0012841,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET064599.png
1999,NYG,DT,NA,96,NA,George Williams,George,Williams,1975-12-08,6-3,298,North Carolina State,NA,00-0017799,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL295445.png
1999,NYG,DT,NA,93,NA,Ryan Hale,Ryan,Hale,1975-07-10,6-4,300,Arkansas,NA,00-0006631,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL057291.png
1999,NYG,DT,NA,75,NA,Keith Hamilton,Keith,Hamilton,1971-05-25,6-6,300,Pittsburgh,NA,00-0006719,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM245397.png
1999,NYG,DT,NA,97,NA,Robert Harris,Robert,Harris,1969-06-13,6-4,300,Southern University,NA,00-0006991,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR527117.png
1999,NYG,DT,NA,79,NA,Bernard Holsey,Bernard,Holsey,1973-10-10,6-2,285,Duke,NA,00-0007667,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL700374.png
1999,NYG,FB,NA,30,NA,Charles Way,Charles,Way,1972-12-27,6-0,250,Virginia,NA,00-0017337,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAY215145.png
1999,NYG,FS,NA,43,NA,Percy Ellsworth,Percy,Ellsworth,1974-10-19,6-2,225,Virginia,NA,00-0004875,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL798637.png
1999,NYG,G,NA,65,NA,Ron Stone,Ron,Stone,1971-07-20,6-5,320,Boston College,NA,00-0015761,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO433637.png
1999,NYG,G,NA,77,NA,Luke Petitgout,Luke,Petitgout,1976-06-16,6-6,315,Notre Dame,NA,00-0012879,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET517821.png
1999,NYG,G,NA,78,NA,Mike Rosenthal,Mike,Rosenthal,1977-06-10,6-7,315,Notre Dame,NA,00-0014047,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS452640.png
1999,NYG,K,NA,19,NA,Cary Blanchard,Cary,Blanchard,1968-11-05,6-1,232,Oklahoma State,NA,00-0001343,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA631158.png
1999,NYG,K,NA,3,NA,Brad Daluiso,Brad,Daluiso,1967-12-31,6-2,180,UCLA,NA,00-0003841,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL771253.png
1999,NYG,K,NA,2,NA,Jose Cortez,Jose,Cortez,1975-05-27,5-11,205,Oregon State,NA,00-0003501,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR777340.png
1999,NYG,LB,NA,51,NA,Pete Monty,Pete,Monty,1974-07-03,6-2,250,Wisconsin,NA,00-0011516,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON824809.png
1999,NYG,LB,NA,52,NA,Scott Galyon,Scott,Galyon,1974-03-23,6-2,245,Tennessee,NA,00-0005723,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAL813091.png
1999,NYG,LB,NA,57,NA,O.J. Childress,O.J.,Childress,1976-12-06,6-1,244,Clemson,NA,00-0002946,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHI366839.png
1999,NYG,LB,NA,55,NA,Marcus Buckley,Marcus,Buckley,1971-02-03,6-3,248,Texas A&M,NA,00-0002184,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC677967.png
1999,NYG,MLB,NA,90,NA,Corey Widmer,Corey,Widmer,1968-12-25,6-3,255,Montana State,NA,00-0017630,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WID632822.png
1999,NYG,OLB,NA,98,NA,Jessie Armstead,Jessie,Armstead,1970-10-26,6-1,240,Miami (Fla.),NA,00-0000426,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARM084964.png
1999,NYG,OLB,NA,91,NA,Ryan Phillips,Ryan,Phillips,1974-02-07,6-4,252,Idaho,NA,00-0012940,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI619733.png
1999,NYG,P,NA,9,NA,Brad Maynard,Brad,Maynard,1974-02-09,6-1,190,Ball State,NA,00-0010609,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY568387.png
1999,NYG,QB,NA,10,NA,Kent Graham,Kent,Graham,1968-11-01,6-5,245,Ohio State,NA,00-0006212,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA207625.png
1999,NYG,QB,NA,18,NA,Mike Cherry,Mike,Cherry,1973-12-15,6-3,225,Murray State,NA,00-0002930,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHE379914.png
1999,NYG,QB,NA,5,NA,Kerry Collins,Kerry,Collins,1972-12-30,6-5,250,Penn State,NA,00-0003292,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL620367.png
1999,NYG,RB,NA,44,NA,Sean Bennett,Sean,Bennett,1977-03-17,6-1,230,Northwestern,NA,00-0001112,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN472065.png
1999,NYG,RB,NA,21,NA,Tiki Barber,Tiki,Barber,1975-04-07,5-10,200,Virginia,NA,00-0000745,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR025952.png
1999,NYG,RB,NA,25,NA,Joe Montgomery,Joe,Montgomery,1976-06-08,5-10,230,Ohio State,NA,00-0011506,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON587185.png
1999,NYG,RB,NA,28,NA,Raymond Priester,Raymond,Priester,1975-02-03,6-1,242,Clemson,NA,00-0013243,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI429235.png
1999,NYG,RB,NA,34,NA,Greg Comella,Greg,Comella,1975-07-29,6-1,240,Stanford,NA,00-0003344,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COM241675.png
1999,NYG,RB,NA,23,NA,LeShon Johnson,LeShon,Johnson,1971-01-15,6-0,215,Northern Illinois,NA,00-0008570,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH400051.png
1999,NYG,RB,NA,33,NA,Gary Brown,Gary,Brown,1969-07-01,5-11,230,Penn State,NA,00-0001938,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO443394.png
1999,NYG,SS,NA,20,NA,Sam Garnes,Sam,Garnes,1974-07-12,6-3,225,Cincinnati,NA,00-0005785,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR333008.png
1999,NYG,T,NA,70,NA,Toby Myles,Toby,Myles,1975-07-23,6-5,315,Jackson State,NA,00-0011899,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MYL576972.png
1999,NYG,T,NA,72,NA,Roman Oben,Roman,Oben,1972-10-09,6-4,305,Louisville,NA,00-0012293,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OBE451158.png
