season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
2005,IND,LB,NA,51,NA,Gilbert Gardner,Gilbert,Gardner,1982-05-09,6-1,228,Purdue,NA,00-0022848,NA,NA,NA,NA,1790,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR195430.png,NA,NA,NA
2005,IND,LB,NA,55,NA,Johnathan Goddard,Johnathan,Goddard,1981-05-11,6-0,242,Marshall,NA,00-0023638,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOD148930.png,NA,NA,NA
2005,IND,LB,NA,56,NA,Tyjuan Hagler,Tyjuan,Hagler,1981-12-03,6-0,236,Cincinnati,NA,00-0023606,NA,NA,NA,NA,2390,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG672748.png,NA,NA,NA
2005,IND,LB,NA,53,NA,Keith O'Neil,Keith,O'Neil,1980-08-26,6-0,240,Northern Arizona,NA,00-0021677,NA,NA,NA,NA,1674,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONE502972.png,NA,NA,NA
2005,IND,LB,NA,44,NA,Deryck Toles,Deryck,Toles,1980-12-30,5-11,224,Penn State,NA,00-0022493,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOL389535.png,NA,NA,NA
2005,IND,LB,NA,54,NA,Rocky Calmus,Rocky,Calmus,1979-08-01,6-3,235,Oklahoma,NA,00-0021202,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL750290.png,NA,NA,NA
2005,IND,LB,NA,52,NA,Keyon Whiteside,Keyon,Whiteside,1980-01-31,6-0,229,Tennessee,NA,00-0022061,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI648574.png,NA,NA,NA
2005,IND,MLB,NA,58,NA,Gary Brackett,Gary,Brackett,1980-05-23,5-11,235,Rutgers,NA,00-0021484,NA,NA,NA,NA,1569,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA070078.png,NA,NA,NA
2005,IND,OLB,NA,59,NA,Cato June,Cato,June,1979-11-18,6-0,227,Michigan,NA,00-0022065,NA,NA,NA,NA,1500,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JUN099668.png,NA,NA,NA
2005,IND,OLB,NA,50,NA,David Thornton,David,Thornton,1978-11-01,6-2,230,North Carolina,NA,00-0021230,NA,NA,NA,NA,1107,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO771086.png,NA,NA,NA
2005,IND,P,NA,17,NA,Hunter Smith,Hunter,Smith,1977-08-09,6-2,209,Notre Dame,NA,00-0015194,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI339880.png,NA,NA,NA
2005,IND,QB,NA,12,NA,Jim Sorgi,Jim,Sorgi,1980-12-03,6-3,196,Wisconsin,NA,00-0022744,NA,NA,NA,NA,1910,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOR431260.png,NA,NA,NA
2005,IND,QB,NA,18,NA,Peyton Manning,Peyton,Manning,1976-03-24,6-5,230,Tennessee,NA,00-0010346,NA,NA,NA,NA,327,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN515097.png,NA,NA,NA
2005,IND,QB,NA,5,NA,Travis Brown,Travis,Brown,1977-07-17,6-3,215,Northern Arizona,NA,00-0019192,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO738990.png,NA,NA,NA
2005,IND,RB,NA,33,NA,Dominic Rhodes,Dominic,Rhodes,1979-01-17,5-9,203,Midwestern State,NA,00-0019863,NA,NA,NA,NA,979,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RHO405538.png,NA,NA,NA
2005,IND,RB,NA,31,NA,Kory Chapman,Kory,Chapman,1980-07-13,6-1,202,Jacksonville State,NA,00-0022640,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA432170.png,NA,NA,NA
2005,IND,RB,NA,32,NA,Edgerrin James,Edgerrin,James,1978-08-01,6-0,214,Miami (Fla.),NA,00-0008241,NA,NA,NA,NA,439,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM177189.png,NA,NA,NA
2005,IND,RB,NA,23,NA,James Mungro,James,Mungro,1978-02-13,5-9,214,Syracuse,NA,00-0020700,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUN400473.png,NA,NA,NA
2005,IND,RB,NA,35,NA,Ran Carthon,Ran,Carthon,1981-02-10,6-0,218,Florida,NA,00-0022431,NA,NA,NA,NA,2006,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR800806.png,NA,NA,NA
2005,IND,SS,NA,20,NA,Mike Doss,Mike,Doss,1981-03-24,5-10,207,Ohio State,NA,00-0022162,NA,NA,NA,NA,1373,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOS264111.png,NA,NA,NA
2005,IND,T,NA,71,NA,Ryan Diem,Ryan,Diem,1979-07-01,6-6,320,Northern Illinois,NA,00-0020399,NA,NA,NA,NA,867,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIE365850.png,NA,NA,NA
2005,IND,T,NA,60,NA,Kurt Vollers,Kurt,Vollers,1979-04-04,6-7,300,Notre Dame,NA,00-0020771,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VOL344982.png,NA,NA,NA
2005,IND,T,NA,76,NA,Makoa Freitas,Makoa,Freitas,1979-11-23,6-4,307,Arizona,NA,00-0022108,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE512823.png,NA,NA,NA
2005,IND,T,NA,78,NA,Tarik Glenn,Tarik,Glenn,1976-05-25,6-5,332,California,NA,00-0006042,NA,NA,NA,NA,239,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE378870.png,NA,NA,NA
2005,IND,T,NA,74,NA,Joaquin Gonzalez,Joaquin,Gonzalez,1979-09-07,6-5,300,Miami (Fla.),NA,00-0021331,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON592247.png,NA,NA,NA
2005,IND,TE,NA,44,NA,Dallas Clark,Dallas,Clark,1979-06-12,6-3,252,Iowa,NA,00-0022165,NA,NA,NA,NA,1340,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA236596.png,NA,NA,NA
2005,IND,TE,NA,47,NA,Ben Utecht,Ben,Utecht,1981-06-30,6-6,251,Minnesota,NA,00-0022555,NA,NA,NA,NA,2199,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UTE118654.png,NA,NA,NA
2005,IND,TE,NA,81,NA,Bryan Fletcher,Bryan,Fletcher,1979-03-23,6-5,230,UCLA,NA,00-0021317,NA,NA,NA,NA,1184,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE568106.png,NA,NA,NA
2005,IND,TE,NA,48,NA,Justin Snow,Justin,Snow,1976-12-21,6-3,240,Baylor,NA,00-0019188,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SNO367962.png,NA,NA,NA
2005,IND,TE,NA,80,NA,Ben Hartsock,Ben,Hartsock,1980-07-05,6-4,255,Ohio State,NA,00-0022847,NA,NA,NA,NA,1789,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR749797.png,NA,NA,NA
2005,IND,WR,NA,84,NA,Brad Pyatt,Brad,Pyatt,1980-04-16,5-11,195,Northern Colorado,NA,00-0021969,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PYA622937.png,NA,NA,NA
2005,IND,WR,NA,85,NA,Aaron Moorehead,Aaron,Moorehead,1980-11-05,6-3,200,Illinois,NA,00-0021780,NA,NA,NA,NA,1665,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO778612.png,NA,NA,NA
2005,IND,WR,NA,86,NA,Troy Walters,Troy,Walters,1976-12-15,5-7,172,Stanford,NA,00-0019552,NA,NA,NA,NA,682,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL722733.png,NA,NA,NA
2005,IND,WR,NA,87,NA,Reggie Wayne,Reggie,Wayne,1978-11-17,6-0,198,Miami (Fla.),NA,00-0020498,NA,NA,NA,NA,800,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAY456953.png,NA,NA,NA
2005,IND,WR,NA,83,NA,Brandon Stokley,Brandon,Stokley,1976-06-23,5-11,197,Louisiana-Lafayette,NA,00-0015754,NA,NA,NA,NA,498,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO309337.png,NA,NA,NA
2005,IND,WR,NA,88,NA,Marvin Harrison,Marvin,Harrison,1972-08-25,6-0,175,Syracuse,NA,00-0007024,NA,NA,NA,NA,162,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR608874.png,NA,NA,NA
2005,JAX,C,NA,63,NA,Brad Meester,Brad,Meester,1977-03-23,6-3,300,Northern Iowa,NA,00-0018956,NA,NA,NA,NA,627,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEE705650.png,NA,NA,NA
2005,JAX,C,NA,66,NA,Brett Romberg,Brett,Romberg,1979-10-10,6-3,293,Miami (Fla.),NA,00-0021464,NA,NA,NA,NA,1692,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROM401787.png,NA,NA,NA
2005,JAX,C,NA,62,NA,Dennis Norman,Dennis,Norman,1980-01-26,6-5,312,Princeton,NA,00-0020369,NA,NA,NA,NA,928,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR263101.png,NA,NA,NA
2005,JAX,CB,NA,26,NA,David Richardson,David,Richardson,1981-09-09,6-0,202,Cal Poly-S.L.O.,NA,00-0022234,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC407710.png,NA,NA,NA
2005,JAX,CB,NA,21,NA,Terry Cousin,Terry,Cousin,1975-04-11,5-9,185,South Carolina,NA,00-0003547,NA,NA,NA,NA,302,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU610935.png,NA,NA,NA
2005,JAX,CB,NA,27,NA,Rashean Mathis,Rashean,Mathis,1980-08-27,6-1,195,Bethune-Cookman,NA,00-0022080,NA,NA,NA,NA,1355,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT211558.png,NA,NA,NA
2005,JAX,CB,NA,25,NA,Kenny Wright,Kenny,Wright,1977-09-14,6-1,207,Northwestern State-Louisiana,NA,00-0018308,NA,NA,NA,NA,506,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI490795.png,NA,NA,NA
2005,JAX,DB,NA,38,NA,Chris Roberson,Chris,Roberson,1983-06-03,5-11,185,Eastern Michigan,NA,00-0023669,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB068032.png,NA,NA,NA
2005,JAX,DB,NA,43,NA,Gerald Sensabaugh,Gerald,Sensabaugh,1983-06-13,6-0,210,North Carolina,NA,00-0023590,NA,NA,NA,NA,2374,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEN461866.png,NA,NA,NA
2005,JAX,DB,NA,41,NA,Nick Sorensen,Nick,Sorensen,1978-07-31,6-3,210,Virginia Tech,NA,00-0020107,NA,NA,NA,NA,989,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOR185894.png,NA,NA,NA
2005,JAX,DB,NA,31,NA,Scott Starks,Scott,Starks,1983-06-27,5-8,174,Wisconsin,NA,00-0023522,NA,NA,NA,NA,2304,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA610774.png,NA,NA,NA
2005,JAX,DB,NA,23,NA,Raymond Perryman,Raymond,Perryman,1978-11-27,5-11,195,Northern Arizona,NA,00-0020421,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PER792412.png,NA,NA,NA
2005,JAX,DE,NA,92,NA,Rob Meier,Rob,Meier,1977-08-29,6-5,293,Washington State,NA,00-0018970,NA,NA,NA,NA,710,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEI054762.png,NA,NA,NA
2005,JAX,DE,NA,94,NA,Jim Davis,Jim,Davis,1981-10-04,6-3,270,Virginia Tech,NA,00-0022977,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV457823.png,NA,NA,NA
2005,JAX,DE,NA,95,NA,Paul Spicer,Paul,Spicer,1975-08-18,6-4,295,Saginaw Valley State,NA,00-0015468,NA,NA,NA,NA,433,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI040661.png,NA,NA,NA
2005,JAX,DE,NA,93,NA,Bobby McCray,Bobby,McCray,1981-08-08,6-5,261,Florida,NA,00-0022888,NA,NA,NA,NA,1963,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC663361.png,NA,NA,NA
2005,JAX,DE,NA,97,NA,Reggie Hayward,Reggie,Hayward,1979-03-14,6-5,280,Iowa State,NA,00-0020475,NA,NA,NA,NA,848,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY786056.png,NA,NA,NA
2005,JAX,DE,NA,75,NA,Marcellus Wiley,Marcellus,Wiley,1974-11-30,6-4,275,Columbia,NA,00-0017670,NA,NA,NA,NA,252,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL056542.png,NA,NA,NA
2005,JAX,DT,NA,78,NA,Martin Chase,Martin,Chase,1974-12-19,6-2,310,Oklahoma,NA,00-0002908,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA690038.png,NA,NA,NA
2005,JAX,DT,NA,91,NA,Anthony Maddox,Anthony,Maddox,1978-11-22,6-1,305,Delta State,NA,00-0022727,NA,NA,NA,NA,1839,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAD346648.png,NA,NA,NA
2005,JAX,DT,NA,99,NA,Marcus Stroud,Marcus,Stroud,1978-06-25,6-6,312,Georgia,NA,00-0020492,NA,NA,NA,NA,783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR710888.png,NA,NA,NA
2005,JAX,DT,NA,98,NA,John Henderson,John,Henderson,1979-01-09,6-7,328,Tennessee,NA,00-0021144,NA,NA,NA,NA,1017,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN076396.png,NA,NA,NA
2005,JAX,FB,NA,33,NA,Greg Jones,Greg,Jones,1981-05-09,6-1,250,Florida State,NA,00-0022897,NA,NA,NA,NA,1776,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON348810.png,NA,NA,NA
2005,JAX,FS,NA,37,NA,Deon Grant,Deon,Grant,1979-03-14,6-2,210,Tennessee,NA,00-0019560,NA,NA,NA,NA,624,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA411159.png,NA,NA,NA
2005,JAX,G,NA,61,NA,Dan Connolly,Dan,Connolly,1982-09-02,6-4,318,Southeast Missouri State,NA,00-0022979,NA,NA,NA,NA,2540,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON485281.png,NA,NA,NA
2005,JAX,G,NA,65,NA,Chris Naeole,Chris,Naeole,1974-12-25,6-3,330,Colorado,NA,00-0011905,NA,NA,NA,NA,235,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAE474619.png,NA,NA,NA
2005,JAX,G,NA,67,NA,Vince Manuwai,Vince,Manuwai,1980-07-12,6-2,312,Hawaii,NA,00-0022089,NA,NA,NA,NA,1387,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN790614.png,NA,NA,NA
2005,JAX,K,NA,10,NA,Josh Scobee,Josh,Scobee,1982-06-23,6-1,190,Louisiana Tech,NA,00-0022874,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO003459.png,NA,NA,NA
2005,JAX,LB,NA,58,NA,Jorge Cordova,Jorge,Cordova,1981-09-25,6-1,241,Nevada,NA,00-0022856,NA,NA,NA,NA,1807,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR242966.png,NA,NA,NA
2005,JAX,LB,NA,55,NA,Greg Favors,Greg,Favors,1974-09-30,6-1,244,Mississippi State,NA,00-0005105,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAV479446.png,NA,NA,NA
2005,JAX,LB,NA,50,NA,Tony Gilbert,Tony,Gilbert,1979-10-16,6-0,239,Georgia,NA,00-0021901,NA,NA,NA,NA,1510,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL013698.png,NA,NA,NA
2005,JAX,LB,NA,53,NA,Pat Thomas,Pat,Thomas,1983-01-26,6-2,243,North Carolina State,NA,00-0023631,NA,NA,NA,NA,2411,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO313708.png,NA,NA,NA
2005,JAX,LB,NA,59,NA,Tracy White,Tracy,White,1981-04-14,6-0,230,Howard,NA,00-0021645,NA,NA,NA,NA,1716,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI547477.png,NA,NA,NA
2005,JAX,LB,NA,55,NA,Jamie Winborn,Jamie,Winborn,1979-05-14,5-11,242,Vanderbilt,NA,00-0020470,NA,NA,NA,NA,817,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN030581.png,NA,NA,NA
2005,JAX,LS,NA,88,NA,Joe Zelenka,Joe,Zelenka,1976-03-09,6-3,265,Wake Forest,NA,00-0018486,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEL428040.png,NA,NA,NA
2005,JAX,MLB,NA,54,NA,Mike Peterson,Mike,Peterson,1976-06-17,6-1,235,Florida,NA,00-0012871,NA,NA,NA,NA,463,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET429989.png,NA,NA,NA
2005,JAX,OLB,NA,52,NA,Daryl Smith,Daryl,Smith,1982-03-14,6-2,242,Georgia Tech,NA,00-0022839,NA,NA,NA,NA,1760,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI164720.png,NA,NA,NA
2005,JAX,OLB,NA,51,NA,Akin Ayodele,Akin,Ayodele,1979-09-17,6-2,246,Purdue,NA,00-0021214,NA,NA,NA,NA,1092,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYO148317.png,NA,NA,NA
2005,JAX,P,NA,2,NA,Chris Hanson,Chris,Hanson,1976-10-25,6-2,223,Marshall,NA,00-0006799,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN639047.png,NA,NA,NA
2005,JAX,QB,NA,9,NA,David Garrard,David,Garrard,1978-02-14,6-1,244,East Carolina,NA,00-0021231,NA,NA,NA,NA,1109,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR371604.png,NA,NA,NA
2005,JAX,QB,NA,7,NA,Byron Leftwich,Byron,Leftwich,1980-01-14,6-5,240,Marshall,NA,00-0022177,NA,NA,NA,NA,1323,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEF677964.png,NA,NA,NA
2005,JAX,QB,NA,5,NA,Quinn Gray,Quinn,Gray,1979-05-21,6-3,240,Florida A&M,NA,00-0020613,NA,NA,NA,NA,1247,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA766862.png,NA,NA,NA
2005,JAX,RB,NA,34,NA,Alvin Pearman,Alvin,Pearman,1982-08-10,5-9,206,Virginia,NA,00-0023561,NA,NA,NA,NA,2344,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEA296862.png,NA,NA,NA
2005,JAX,RB,NA,28,NA,Fred Taylor,Fred,Taylor,1976-01-27,6-1,234,Florida,NA,00-0016098,NA,NA,NA,NA,333,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY220162.png,NA,NA,NA
2005,JAX,RB,NA,22,NA,LaBrandon Toefield,LaBrandon,Toefield,1980-09-24,5-11,232,LSU,NA,00-0022057,NA,NA,NA,NA,1443,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOE080750.png,NA,NA,NA
2005,JAX,RB,NA,40,NA,Rich Alexis,Rich,Alexis,1981-03-06,6-0,213,Washington,NA,00-0022228,NA,NA,NA,NA,1975,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE798102.png,NA,NA,NA
2005,JAX,RB,NA,36,NA,Derrick Wimbush,Derrick,Wimbush,1980-08-26,6-1,220,Fort Valley State,NA,00-0022970,NA,NA,NA,NA,2848,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIM517801.png,NA,NA,NA
2005,JAX,SS,NA,35,NA,Deke Cooper,Deke,Cooper,1977-10-18,6-2,210,Notre Dame,NA,00-0019293,NA,NA,NA,NA,721,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO613941.png,NA,NA,NA
2005,JAX,SS,NA,20,NA,Donovin Darius,Donovin,Darius,1975-08-12,6-1,225,Syracuse,NA,00-0003897,NA,NA,NA,NA,345,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR336714.png,NA,NA,NA
2005,JAX,T,NA,76,NA,Ephraim Salaam,Ephraim,Salaam,1976-06-19,6-7,295,San Diego State,NA,00-0014255,NA,NA,NA,NA,412,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAL058019.png,NA,NA,NA
2005,JAX,T,NA,68,NA,Derrick Fletcher,Derrick,Fletcher,1975-09-09,6-6,350,Baylor,NA,00-0005318,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE601745.png,NA,NA,NA
2005,JAX,T,NA,74,NA,Brent Smith,Brent,Smith,1973-11-21,6-5,305,Mississippi State,NA,00-0015107,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI281880.png,NA,NA,NA
2005,JAX,T,NA,72,NA,Mike Pearson,Mike,Pearson,1980-08-22,6-7,302,Florida,NA,00-0021169,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEA570640.png,NA,NA,NA
2005,JAX,T,NA,69,NA,Khalif Barnes,Khalif,Barnes,1982-04-21,6-5,315,Washington,NA,00-0023487,NA,NA,NA,NA,2269,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR321657.png,NA,NA,NA
2005,JAX,T,NA,74,NA,Maurice Williams,Maurice,Williams,1979-01-26,6-5,310,Michigan,NA,00-0020461,NA,NA,NA,NA,813,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL435377.png,NA,NA,NA
2005,JAX,TE,NA,80,NA,Kyle Brady,Kyle,Brady,1972-01-14,6-6,278,Penn State,NA,00-0001661,NA,NA,NA,NA,118,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA347797.png,NA,NA,NA
2005,JAX,TE,NA,86,NA,Brian Jones,Brian,Jones,1981-08-23,6-3,252,Arkansas-Pine Bluff,NA,00-0022232,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON107632.png,NA,NA,NA
2005,JAX,TE,NA,87,NA,George Wrighster,George,Wrighster,1981-04-01,6-3,254,Oregon,NA,00-0021980,NA,NA,NA,NA,1417,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI007709.png,NA,NA,NA
2005,JAX,TE,NA,83,NA,Todd Yoder,Todd,Yoder,1978-03-18,6-4,250,Vanderbilt,NA,00-0019127,NA,NA,NA,NA,772,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOD177981.png,NA,NA,NA
2005,JAX,WR,NA,15,NA,Jason Mitchell,Jason,Mitchell,1981-07-19,6-0,193,USC,NA,00-0022995,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT359810.png,NA,NA,NA
2005,JAX,WR,NA,18,NA,Matt Jones,Matt,Jones,1983-04-22,6-6,229,Arkansas,NA,00-0023456,NA,NA,NA,NA,2238,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON603496.png,NA,NA,NA
2005,JAX,WR,NA,82,NA,Jimmy Smith,Jimmy,Smith,1969-02-09,6-1,202,Jackson State,NA,00-0015218,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI412032.png,NA,NA,NA
2005,JAX,WR,NA,85,NA,Cortez Hankton,Cortez,Hankton,1981-01-20,6-0,200,Texas Southern,NA,00-0021460,NA,NA,NA,NA,1618,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN176494.png,NA,NA,NA
2005,JAX,WR,NA,84,NA,Chad Owens,Chad,Owens,1982-04-03,5-7,183,Hawaii,NA,00-0023618,NA,NA,NA,NA,2402,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE256034.png,NA,NA,NA
2005,JAX,WR,NA,19,NA,Ernest Wilford,Ernest,Wilford,1979-01-14,6-4,218,Virginia Tech,NA,00-0022901,NA,NA,NA,NA,1841,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL057148.png,NA,NA,NA
2005,JAX,WR,NA,11,NA,Reggie Williams,Reggie,Williams,1983-05-17,6-4,214,Washington,NA,00-0022889,NA,NA,NA,NA,1730,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL481044.png,NA,NA,NA
2005,KC,C,NA,66,NA,Johnathan Ingram,Johnathan,Ingram,1980-09-20,6-2,300,San Diego State,NA,00-0021883,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ING561183.png,NA,NA,NA
2005,KC,C,NA,62,NA,Casey Wiegmann,Casey,Wiegmann,1973-07-20,6-2,285,Iowa,NA,00-0017638,NA,NA,NA,NA,227,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIE264308.png,NA,NA,NA
2005,KC,CB,NA,20,NA,Benny Sapp,Benny,Sapp,1981-01-20,5-9,190,Northern Iowa,NA,00-0022352,NA,NA,NA,NA,2170,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAP584685.png,NA,NA,NA
2005,KC,CB,NA,44,NA,Eric Warfield,Eric,Warfield,1976-03-03,6-0,200,Nebraska,NA,00-0017193,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR387961.png,NA,NA,NA
2005,KC,CB,NA,22,NA,Dexter McCleon,Dexter,McCleon,1973-10-09,5-10,195,Clemson,NA,00-0010699,NA,NA,NA,NA,247,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC401131.png,NA,NA,NA
2005,KC,CB,NA,23,NA,Patrick Surtain,Patrick,Surtain,1976-06-19,5-11,195,Southern Mississippi,NA,00-0015915,NA,NA,NA,NA,358,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUR622937.png,NA,NA,NA
