season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,update_dt,headshot_url
2017,LAC,LB,NA,50,RES,Charmeachealle Moore,Charmeachealle,Moore,01/30/1993,6-0,235,Kansas State,NA,00-0033703,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO225653.png
2017,LAC,LB,NA,NA,DEV,James Onwualu,James,Onwualu,09/04/1994,6-1,235,Notre Dame,NA,00-0033704,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONW639851.png
2017,LAC,LS,NA,47,ACT,Mike Windt,Mike,Windt,05/29/1986,6-1,237,Cincinnati,NA,00-0027247,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN135808.png
2017,LAC,NT,NA,90,CUT,Ryan Carrethers,Ryan,Carrethers,02/26/1991,6-1,333,Arkansas State,NA,00-0030994,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR468784.png
2017,LAC,NT,NA,92,ACT,Brandon Mebane,Brandon,Mebane,01/15/1985,6-1,311,California,NA,00-0025472,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEB059326.png
2017,LAC,NT,NA,71,ACT,Damion Square,Damion,Square,02/06/1989,6-2,293,Alabama,Yates (TX),00-0030148,16231,fc28047a-18cf-4431-9e1b-317db75c4495,27056,9118,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SQU055371.png
2017,LAC,OG,NA,63,RES,Donavon Clark,Donavon,Clark,11/12/1992,6-4,315,Michigan State,NA,00-0032898,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA268250.png
2017,LAC,OG,NA,67,CUT,Brett Boyko,Brett,Boyko,08/04/1992,6-6,301,Nevada-Las Vegas,NA,00-0031646,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOY623378.png
2017,LAC,OG,NA,68,RES,Matt Slauson,Matt,Slauson,02/18/1986,6-5,315,Nebraska,NA,00-0026500,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLA733242.png
2017,LAC,OG,NA,77,RES,Forrest Lamp,Forrest,Lamp,02/20/1994,6-4,310,Western Kentucky,Venice (FL),00-0033542,2981439,0b699477-6801-4154-ad51-e8352a3bdac4,30151,11801,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAM752374.png
2017,LAC,OG,NA,NA,DEV,Cole Toner,Cole,Toner,03/13/1994,6-5,300,Harvard,Roncalli (IN),00-0032787,2969262,3e061410-a4e0-4e16-8043-2f63842410a6,29404,10961,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TON357148.png
2017,LAC,OG,NA,79,ACT,Kenny Wiggins,Kenny,Wiggins,08/08/1988,6-6,314,Fresno State,Elk Grove (CA),00-0028240,14460,7f614864-933f-4469-8df0-7fa9e2f3b851,25227,9204,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIG184866.png
2017,LAC,OG,NA,66,ACT,Dan Feeney,Dan,Feeney,05/29/1994,6-4,310,Indiana,Sandburg (IL),00-0033910,2979482,92c2dfb2-6929-4192-94cb-9ae6845dd2f6,30184,11793,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE559347.png
2017,LAC,OLB,NA,51,ACT,Kyle Emanuel,Kyle,Emanuel,08/16/1991,6-3,250,North Dakota State,Schuyler Central (NE),00-0032110,2508212,bb4619b4-30e6-473d-947e-41d75a573475,28541,10359,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EMA412803.png
2017,LAC,OLB,NA,54,ACT,Melvin Ingram,Melvin,Ingram,04/26/1989,6-2,247,South Carolina,Richmond (NC),00-0029249,14926,2cae991f-878e-434e-9f76-fad263fad23c,25728,8133,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ING667979.png
2017,LAC,OT,NA,72,ACT,Joe Barksdale,Joe,Barksdale,01/04/1989,6-5,326,LSU,NA,00-0028030,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR194643.png
2017,LAC,OT,NA,76,ACT,Russell Okung,Russell,Okung,10/07/1988,6-5,310,Oklahoma State,George Bush (TX),00-0027859,13242,38293bdb-87d5-4219-be46-44fea6741483,23981,6539,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKU444955.png
2017,LAC,OT,NA,74,ACT,Michael Ola,Michael,Ola,04/19/1988,6-5,312,Hampton,NA,00-0030621,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLA027685.png
2017,LAC,OT,NA,75,RSN,Chris Hairston,Chris,Hairston,04/26/1989,6-6,330,Clemson,NA,00-0028060,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAI673464.png
2017,LAC,OT,NA,78,ACT,Michael Schofield,Michael,Schofield,11/15/1990,6-6,301,Michigan,Carl Sandburg (IL),00-0031353,16741,305c4a34-6428-418e-adf6-09f60e83c674,27623,9426,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH444668.png
2017,LAC,OT,NA,69,ACT,Sam Tevi,Sam,Tevi,11/15/1994,6-5,315,Utah,Trinity (TX),00-0033578,3052513,ec7404cc-ff2c-4afb-aebc-3cde1322d5de,30303,11821,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEV271136.png
2017,LAC,P,NA,4,CUT,Toby Baker,Toby,Baker,09/18/1993,6-3,210,Arkansas,NA,00-0033978,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK698563.png
2017,LAC,P,NA,8,ACT,Drew Kaser,Drew,Kaser,02/11/1993,6-2,206,Texas A&M,NA,00-0032896,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAS043714.png
2017,LAC,QB,NA,10,ACT,Kellen Clemens,Kellen,Clemens,06/06/1983,6-2,220,Oregon,NA,00-0024264,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE075538.png
2017,LAC,QB,NA,17,ACT,Philip Rivers,Philip,Rivers,12/08/1981,6-5,228,North Carolina State,Athens (AL),00-0022942,5529,e47706c7-e14d-41fb-b13b-83a835a1f3bc,6763,3766,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIV651634.png
2017,LAC,QB,NA,7,ACT,Cardale Jones,Cardale,Jones,09/29/1992,6-5,250,Ohio State,NA,00-0033098,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON148555.png
2017,LAC,RB,NA,27,RES,Kenneth Farrow,Kenneth,Farrow,03/07/1993,5-9,219,Houston,NA,00-0032902,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAR789227.png
2017,LAC,RB,NA,28,ACT,Melvin Gordon,Melvin,Gordon,04/13/1993,6-1,215,Wisconsin,Bradford (WI),00-0032144,2576434,0f8ccece-d663-4069-944b-f318f64c60b7,28403,10064,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR275321.png
2017,LAC,RB,NA,32,ACT,Branden Oliver,Branden,Oliver,05/07/1991,5-8,208,Buffalo,NA,00-0031277,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLI200892.png
2017,LAC,RB,NA,NA,DEV,Jalen Simmons,Jalen,Simmons,04/01/1992,5-8,220,South Carolina State,NA,00-0033035,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM183177.png
2017,LAC,RB,NA,30,ACT,Austin Ekeler,Austin,Ekeler,05/17/1995,5-9,200,Western State (Colo.),Eaton (CO),00-0033699,3068267,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,30423,12401,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKE189430.png
2017,LAC,RB,NA,44,RES,Andre Williams,Andre,Williams,08/28/1992,6-0,220,Boston College,NA,00-0031055,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL142264.png
2017,LAC,RB,NA,35,ACT,Russell Hansbrough,Russell,Hansbrough,11/19/1993,5-9,195,Missouri,NA,00-0032747,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN465591.png
2017,LAC,SAF,NA,25,ACT,Rayshawn Jenkins,Rayshawn,Jenkins,01/25/1994,6-1,220,Miami (Fla.),Admiral Farragut Academy (FL),00-0033941,2969961,18f174c9-a956-4c14-bd23-9e799fef6dc7,30226,11994,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN428013.png
2017,LAC,SAF,NA,NA,DEV,A.J. Hendy,A.J.,Hendy,04/08/1993,6-0,206,Maryland,NA,00-0032620,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN383939.png
2017,LAC,SS,NA,37,ACT,Jahleel Addae,Jahleel,Addae,01/24/1990,5-10,195,Central Michigan,NA,00-0030312,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD129366.png
2017,LAC,TE,NA,45,RES,Asante Cleveland,Asante,Cleveland,03/21/1992,6-5,260,Miami (Fla.),NA,00-0030832,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE667867.png
2017,LAC,TE,NA,87,ACT,Jeff Cumberland,Jeff,Cumberland,05/02/1987,6-4,260,Illinois,NA,00-0027321,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUM139116.png
2017,LAC,TE,NA,49,CUT,Mike Estes,Mike,Estes,NA,6-4,230,Gardner-Webb,NA,00-0034024,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EST566245.png
2017,LAC,TE,NA,85,ACT,Antonio Gates,Antonio,Gates,06/18/1980,6-4,255,Kent State,NA,00-0021547,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAT194627.png
2017,LAC,TE,NA,46,CUT,Matt Weiser,Matt,Weiser,10/07/1992,6-5,241,Buffalo,NA,00-0032914,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEI637585.png
2017,LAC,TE,NA,84,ACT,Sean McGrath,Sean,McGrath,12/03/1987,6-5,259,Henderson State,NA,00-0029391,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG631892.png
2017,LAC,TE,NA,NA,DEV,Braedon Bowman,Braedon,Bowman,01/30/1994,6-3,240,South Alabama,NA,00-0032515,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW470222.png
2017,LAC,TE,NA,80,ACT,Sean Culkin,Sean,Culkin,06/11/1993,6-5,255,Missouri,Christian (FL),00-0033696,2971426,5cc0007b-4561-4ff2-8fa7-242bec47dc5a,30420,12405,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL144288.png
2017,LAC,TE,NA,86,RES,Hunter Henry,Hunter,Henry,12/07/1994,6-5,250,Arkansas,Pulaski (AR),00-0033090,3046439,705899da-3c20-4bc3-b5d0-2e6e40655131,29269,10735,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN617052.png
2017,LAC,WR,NA,89,RES,Isaiah Burse,Isaiah,Burse,12/08/1991,5-10,187,Fresno State,NA,00-0030671,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR697033.png
2017,LAC,WR,NA,11,ACT,Geremy Davis,Geremy,Davis,01/10/1992,6-3,211,Connecticut,NA,00-0031953,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV342290.png
2017,LAC,WR,NA,9,CUT,Cameron Posey,Cameron,Posey,10/27/1993,6-1,192,Purdue,NA,00-0033991,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POS143616.png
2017,LAC,WR,NA,13,ACT,Keenan Allen,Keenan,Allen,04/27/1992,6-2,211,California,Northern Guilford (NC),00-0030279,15818,5f424505-f29f-433c-b3f2-1a143a04a010,26699,8627,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL532966.png
2017,LAC,WR,NA,12,ACT,Travis Benjamin,Travis,Benjamin,12/29/1989,5-10,175,Miami (Fla.),Glades Central (FL),00-0029269,15062,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,25810,8111,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN162218.png
2017,LAC,WR,NA,81,CUT,Da'Ron Brown,Da'Ron,Brown,09/21/1991,6-0,199,Northern Illinois,NA,00-0031960,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO367295.png
2017,LAC,WR,NA,83,CUT,Mitchell Paige,Mitchell,Paige,07/19/1993,5-8,180,Indiana,NA,00-0033864,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAI318385.png
2017,LAC,WR,NA,81,ACT,Mike Williams,Mike,Williams,10/04/1994,6-3,220,Clemson,Santee Lake Marion (SC),00-0033536,3045138,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,30120,11885,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL000009.png
2017,LAC,WR,NA,82,DEV,Artavis Scott,Artavis,Scott,10/12/1994,5-11,195,Clemson,NA,00-0033706,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO087670.png
2017,LAC,WR,NA,88,DEV,Andre Patton,Andre,Patton,05/28/1994,6-2,200,Rutgers,St. Elizabeth (DE),00-0033705,3047504,ff05729b-558a-494c-b075-abdacb639279,30430,12539,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT582420.png
2017,LAC,WR,NA,16,ACT,Tyrell Williams,Tyrell,Williams,02/12/1992,6-4,205,Western Oregon,Cascade (OR),00-0032160,2587819,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a,28691,10552,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL547641.png
2017,MIA,C,NA,64,ACT,Jake Brendel,Jake,Brendel,09/10/1992,6-4,299,UCLA,Plano East (TX),00-0032701,2577185,658f1215-e84a-4170-aaea-a6e8bacc8ff5,29887,10918,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE273025.png
2017,MIA,C,NA,51,ACT,Mike Pouncey,Mike,Pouncey,07/24/1989,6-5,298,Florida,Lakeland (FL),00-0027953,13974,041c36ad-0d7d-4ed1-8157-95092b3027a4,24802,7548,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POU545069.png
2017,MIA,C,NA,60,CUT,Kraig Urbik,Kraig,Urbik,09/23/1985,6-6,327,Wisconsin,NA,00-0027053,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/URB695653.png
2017,MIA,CB,NA,NA,DEV,Tracy Howard,Tracy,Howard,04/29/1994,5-10,185,Miami (Fla.),NA,00-0032987,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW418274.png
2017,MIA,CB,NA,NA,DEV,Taveze Calhoun,Taveze,Calhoun,12/26/1992,6-1,188,Mississippi State,NA,00-0032663,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL423015.png
2017,MIA,CB,NA,25,ACT,Xavien Howard,Xavien,Howard,07/04/1993,6-1,196,Baylor,Wheatley (TX),00-0033050,2978935,e6bcb4f1-c2c8-4dd9-b826-af01182875f2,29272,11061,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW492325.png
2017,MIA,CB,NA,36,RES,Tony Lippett,Tony,Lippett,07/02/1992,6-3,192,Michigan State,NA,00-0031594,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIP247808.png
2017,MIA,CB,NA,30,ACT,Cordrea Tankersley,Cordrea,Tankersley,11/19/1993,6-1,196,Clemson,Aiken Silver Bluff (SC),00-0033462,3045136,ecd53958-08c3-4ef0-8984-ec68d58deec1,30210,12033,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN251970.png
2017,MIA,CB,NA,28,ACT,Bobby McCain,Bobby,McCain,08/18/1993,5-11,192,Memphis,Oxford (AL),00-0031587,2575606,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,28533,10422,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC050868.png
2017,MIA,DB,NA,42,ACT,Alterraun Verner,Alterraun,Verner,12/13/1988,5-10,187,UCLA,NA,00-0027705,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VER599864.png
2017,MIA,DB,NA,33,CUT,Larry Hope,Larry,Hope,10/19/1993,5-11,188,Akron,NA,00-0033401,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOP068055.png
2017,MIA,DB,NA,27,RSN,Maurice Smith,Maurice,Smith,06/14/1995,5-11,197,Georgia,Fort Bend Dulles (TX),00-0033415,3054859,486d1b54-2f4a-4fe1-8935-c8659a8dc942,30652,12149,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI510806.png
2017,MIA,DB,NA,5,ACT,Torry McTyer,Torry,McTyer,04/10/1995,5-11,184,Nevada-Las Vegas,Cathedral (CA),00-0033405,3058965,46e11bbc-8d8a-4b32-96a0-d059472b8fc6,30646,12040,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCT781756.png
2017,MIA,DE,NA,78,ACT,Terrence Fede,Terrence,Fede,11/19/1991,6-4,267,Marist,NA,00-0031317,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FED152616.png
2017,MIA,DE,NA,50,ACT,Andre Branch,Andre,Branch,07/14/1989,6-5,263,Clemson,NA,00-0029600,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA489900.png
2017,MIA,DE,NA,75,ACT,Cameron Malveaux,Cameron,Malveaux,08/22/1994,6-5,276,Houston,NA,00-0033403,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAL817263.png
2017,MIA,DE,NA,76,CUT,Praise Martin-Oguike,Praise,Martin-Oguike,08/30/1993,6-1,256,Temple,NA,00-0033404,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR792667.png
2017,MIA,DE,NA,90,ACT,Charles Harris,Charles,Harris,03/06/1995,6-3,250,Missouri,Lincoln Prep (MO),00-0033880,3051852,f7d0d3ea-6de1-4adc-b431-166c6dde9cc9,30135,11918,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR348374.png
2017,MIA,DE,NA,91,ACT,Cameron Wake,Cameron,Wake,01/30/1982,6-3,263,Penn State,NA,00-0023368,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAK155481.png
2017,MIA,DE,NA,NA,DEV,Jonathan Woodard,Jonathan,Woodard,09/19/1993,6-6,287,Central Arkansas,NA,00-0032800,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO202981.png
2017,MIA,DE,NA,95,RES,William Hayes,William,Hayes,05/02/1985,6-3,278,Winston-Salem State,NA,00-0026243,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY474225.png
2017,MIA,DT,NA,96,CUT,Lawrence Okoye,Lawrence,Okoye,10/06/1991,6-6,309,No College,NA,00-0030025,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKO565722.png
2017,MIA,DT,NA,56,ACT,Davon Godchaux,Davon,Godchaux,11/11/1994,6-3,305,LSU,Plaquemine (LA),00-0033860,3115383,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,30291,11916,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOD093943.png
2017,MIA,DT,NA,97,ACT,Jordan Phillips,Jordan,Phillips,09/21/1992,6-6,333,Oklahoma,Circle (KS),00-0031557,2577466,023af11a-3aa1-4266-b163-31cf6369ef3b,28440,10311,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI386190.png
2017,MIA,DT,NA,93,ACT,Ndamukong Suh,Ndamukong,Suh,01/06/1987,6-4,305,Nebraska,Grant (OR),00-0027855,13234,f0f60621-a075-41f6-a07d-74fd9e1348f2,23977,6537,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUH046142.png
2017,MIA,DT,NA,98,ACT,Gabe Wright,Gabe,Wright,04/03/1992,6-3,305,Auburn,NA,00-0031574,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI269524.png
2017,MIA,DT,NA,98,CUT,Nick Williams,Nick,Williams,02/21/1990,6-4,297,Samford,NA,00-0030500,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL456378.png
2017,MIA,DT,NA,96,RES,Vincent Taylor,Vincent,Taylor,01/05/1994,6-2,296,Oklahoma State,James Madison (TX),00-0033469,3046343,eb904c68-f01b-4af3-9427-dd6a6c35511b,30307,11944,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY768399.png
2017,MIA,FS,NA,35,ACT,Walt Aikens,Walt,Aikens,06/19/1991,6-1,212,Liberty,NA,00-0031307,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AIK288111.png
2017,MIA,FS,NA,43,ACT,Trae Elston,Trae,Elston,02/16/1994,5-11,190,Mississippi,NA,00-0033001,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELS633060.png
2017,MIA,FS,NA,20,ACT,Reshad Jones,Reshad,Jones,02/25/1988,6-1,223,Georgia,NA,00-0027762,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON653665.png
2017,MIA,K,NA,3,CUT,Andrew Franks,Andrew,Franks,01/11/1993,6-1,204,RPI,NA,00-0031718,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA570164.png
2017,MIA,K,NA,1,ACT,Cody Parkey,Cody,Parkey,02/19/1992,6-0,190,Auburn,Jupiter (FL),00-0030850,17082,4b99ead5-0f79-4899-84a7-075c08890698,27911,9943,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR471800.png
2017,MIA,LB,NA,48,CUT,Junior Sylvestre,Junior,Sylvestre,12/27/1991,6-0,242,Toledo,NA,00-0031525,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SYL431041.png
2017,MIA,LB,NA,49,RES,Lamin Barrow,Lamin,Barrow,11/29/1990,6-1,237,LSU,NA,00-0031354,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR662715.png
2017,MIA,LB,NA,58,CUT,Brandon Watts,Brandon,Watts,01/21/1991,6-2,242,Georgia Tech,NA,00-0031244,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT686542.png
2017,MIA,LB,NA,46,ACT,Neville Hewitt,Neville,Hewitt,04/06/1993,6-2,234,Marshall,Rockdale County (GA),00-0031740,3059880,fa4ae025-fd66-4752-94fa-63e22ae8abd4,28935,10673,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEW203041.png
2017,MIA,LB,NA,52,RES,Raekwon McMillan,Raekwon,McMillan,11/17/1995,6-2,248,Ohio State,Liberty County (GA),00-0033461,3121423,8aad56a2-0589-4ebc-99f8-b07c5023fd70,30167,11977,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM506702.png
2017,MIA,LS,NA,92,ACT,John Denney,John,Denney,12/13/1978,6-5,242,Brigham Young,NA,00-0023173,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN261515.png
2017,MIA,LS,NA,43,CUT,Winston Chapman,Winston,Chapman,04/15/1992,6-2,244,Mississippi State,NA,00-0033205,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA470761.png
2017,MIA,MLB,NA,47,ACT,Kiko Alonso,Kiko,Alonso,08/14/1990,6-3,233,Oregon,Los Gatos (CA),00-0030401,15819,1b0234dc-a434-4c31-bb41-6457c068a0fa,26669,8698,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALO444955.png
2017,MIA,OG,NA,74,RES,Jermon Bushrod,Jermon,Bushrod,08/19/1984,6-5,318,Towson,NA,00-0025512,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS379552.png
2017,MIA,OG,NA,77,ACT,Jesse Davis,Jesse,Davis,09/15/1991,6-6,321,Idaho,Asotin (WA),00-0031893,2517316,d4b7a6b6-9ad3-4bc9-b781-dc09e9a5ba01,28709,10802,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV456757.png
2017,MIA,OG,NA,69,CUT,Isame Faciane,Isame,Faciane,05/11/1991,6-4,302,Florida International,NA,00-0030934,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAC296636.png
2017,MIA,OG,NA,68,ACT,Isaac Asiata,Isaac,Asiata,12/29/1992,6-3,341,Utah,NA,00-0033465,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ASI048076.png
2017,MIA,OG,NA,62,ACT,Ted Larsen,Ted,Larsen,06/13/1987,6-3,320,North Carolina State,NA,00-0027607,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAR422272.png
2017,MIA,OG,NA,65,RES,Anthony Steen,Anthony,Steen,05/09/1990,6-4,320,Alabama,NA,00-0030887,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE080223.png
2017,MIA,OLB,NA,55,RES,Koa Misi,Koa,Misi,01/17/1987,6-3,265,Utah,NA,00-0027883,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIS374104.png
2017,MIA,OLB,NA,58,CUT,Rey Maualuga,Rey,Maualuga,01/20/1987,6-2,258,USC,NA,00-0027014,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAU059326.png
