season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2007,IND,DT,NA,79,ACT,Raheem Brock,Raheem,Brock,1978-06-10,6-4,274,Temple,NA,00-0021340,NA,NA,NA,1200,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO044574.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,FS,NA,41,ACT,Antoine Bethea,Antoine,Bethea,1984-07-27,5-11,203,Howard,Denbigh (VA),00-0024421,9793,7956,4972,3152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET074391.png,2379,88,NA,7a2612f3-ea18-444c-95ee-f1ca597d6fb0,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,G,NA,NA,DEV,Mike Elgin,Mike,Elgin,1983-10-15,6-3,282,Iowa,NA,00-0025634,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELG296636.png,NA,NA,NA,NA,NA,NA
2007,IND,G,NA,75,ACT,Michael Toudouze,Michael,Toudouze,1983-04-27,6-6,303,Texas Christian,NA,00-0024376,NA,NA,NA,3107,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOU103821.png,NA,NA,NA,NA,1;2;3;10;11;12;13;14;15;16;17,2
2007,IND,G,NA,69,CUT,Matt Ulrich,Matt,Ulrich,1981-12-30,6-2,309,Northwestern,NA,00-0023207,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ULR437791.png,NA,NA,NA,NA,NA,NA
2007,IND,G,NA,57,ACT,Dylan Gandy,Dylan,Gandy,1982-03-08,6-3,302,Texas Tech,NA,00-0023563,NA,NA,NA,2346,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN122029.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,G,NA,65,ACT,Ryan Lilja,Ryan,Lilja,1981-10-15,6-2,290,Kansas State,NA,00-0022350,NA,NA,NA,2105,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIL261174.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,G,NA,73,ACT,Jake Scott,Jake,Scott,1981-04-16,6-5,295,Idaho,NA,00-0022755,NA,NA,NA,1862,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO361183.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,K,NA,4,ACT,Adam Vinatieri,Adam,Vinatieri,1972-12-28,6-0,202,South Dakota State,Central (SD),00-0016919,1097,3727,395,226,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIN196019.png,3258,120,NA,9ecf8040-10f9-4a5c-92da-1b4d77bd6760,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,K,NA,8,CUT,Shane Andrus,Shane,Andrus,1980-10-02,5-10,190,Murray State,NA,00-0023728,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND795126.png,NA,NA,NA,NA,NA,NA
2007,IND,LB,NA,51,RES,Vic Worsley,Vic,Worsley,1984-04-24,6-1,234,North Carolina,NA,00-0024708,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOR680461.png,NA,NA,NA,NA,5;6;7;8;9;10,NA
2007,IND,LB,NA,53,CUT,Keith O'Neil,Keith,O'Neil,1980-08-26,6-0,240,Northern Arizona,NA,00-0021677,NA,NA,NA,1674,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONE502972.png,NA,NA,NA,NA,NA,NA
2007,IND,LB,NA,52,ACT,Ramon Guzman,Ramon,Guzman,1982-09-29,6-2,232,Buffalo,NA,00-0024701,NA,NA,NA,3949,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUZ621663.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,LB,NA,NA,CUT,KaMichael Hall,KaMichael,Hall,1985-01-22,6-0,228,Georgia Tech,NA,00-0024702,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL408187.png,NA,NA,NA,NA,NA,NA
2007,IND,LB,NA,NA,CUT,J.J. Milan,J.J.,Milan,1984-08-11,6-5,255,Nevada,NA,00-0024589,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL019187.png,NA,NA,NA,NA,NA,NA
2007,IND,LB,NA,55,ACT,Clint Session,Clint,Session,1984-09-22,6-0,235,Pittsburgh,NA,00-0025523,NA,NA,NA,3752,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SES384265.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,LB,NA,58,CUT,Dedrick Harrington,Dedrick,Harrington,1983-09-25,6-3,248,Missouri,NA,00-0025705,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR323338.png,NA,NA,NA,NA,NA,NA
2007,IND,LB,NA,94,RES,Rob Morris,Rob,Morris,1975-01-18,6-2,243,Brigham Young,NA,00-0019698,NA,NA,NA,603,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR512550.png,NA,NA,NA,NA,1;2;3;4,NA
2007,IND,LB,NA,53,ACT,Brandon Archer,Brandon,Archer,1983-10-30,6-0,239,Kansas State,NA,00-0024764,NA,NA,NA,4129,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARC265610.png,NA,NA,NA,NA,8;9;10;14;15;16;17,2
2007,IND,LS,NA,48,ACT,Justin Snow,Justin,Snow,1976-12-21,6-3,240,Baylor,NA,00-0019188,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SNO367962.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,MLB,NA,58,ACT,Gary Brackett,Gary,Brackett,1980-05-23,5-11,235,Rutgers,NA,00-0021484,NA,NA,NA,1569,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA070078.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,OLB,NA,54,ACT,Freddy Keiaho,Freddy,Keiaho,1982-12-18,5-11,226,San Diego State,NA,00-0024309,NA,NA,NA,3039,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEI039550.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,OLB,NA,56,ACT,Tyjuan Hagler,Tyjuan,Hagler,1981-12-03,6-0,236,Cincinnati,NA,00-0023606,NA,NA,NA,2390,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG672748.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,OLB,NA,50,ACT,Rocky Boiman,Rocky,Boiman,1980-01-24,6-4,236,Notre Dame,NA,00-0021250,NA,NA,NA,1129,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOI415291.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,OT,NA,72,ACT,Corey Hilliard,Corey,Hilliard,1985-04-26,6-5,318,Oklahoma State,NA,00-0025596,NA,NA,NA,3825,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL708180.png,NA,NA,NA,NA,11;12;13;14;15;16;17,2
2007,IND,P,NA,17,ACT,Hunter Smith,Hunter,Smith,1977-08-09,6-2,209,Notre Dame,NA,00-0015194,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI339880.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,P,NA,6,CUT,Reggie Hodges,Reggie,Hodges,1982-01-26,6-0,226,Ball State,NA,00-0023642,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOD472685.png,NA,NA,NA,NA,NA,NA
2007,IND,QB,NA,18,ACT,Peyton Manning,Peyton,Manning,1976-03-24,6-5,230,Tennessee,NA,00-0010346,NA,NA,NA,327,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN515097.png,NA,NA,NA,aae6d92e-5f28-43ee-b0dc-522e80e99f76,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,QB,NA,2,CUT,Mike McGann,Mike,McGann,1982-09-15,6-5,225,Temple,NA,00-0024496,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG002593.png,NA,NA,NA,NA,NA,NA
2007,IND,QB,NA,12,ACT,Jim Sorgi,Jim,Sorgi,1980-12-03,6-5,196,Wisconsin,NA,00-0022744,NA,NA,NA,1910,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOR431260.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,QB,NA,NA,DEV,Josh Betts,Josh,Betts,1982-08-25,6-2,217,Miami (Ohio),NA,00-0023923,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET776817.png,NA,NA,NA,NA,NA,NA
2007,IND,RB,NA,30,ACT,Clifton Dawson,Clifton,Dawson,1983-10-08,5-10,212,Harvard,NA,00-0024698,NA,NA,NA,3923,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW355804.png,NA,NA,NA,NA,4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,RB,NA,36,ACT,Kenton Keith,Kenton,Keith,1980-07-14,5-11,198,New Mexico State,NA,00-0022206,NA,NA,NA,4131,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEI412103.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,RB,NA,45,ACT,Luke Lawton,Luke,Lawton,1980-08-26,6-0,245,McNeese State,NA,00-0022529,NA,NA,NA,2099,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW798979.png,NA,NA,NA,NA,1;2;3;4;5;6;7;13;14;15;16;17,2
2007,IND,RB,NA,NA,DEV,Justise Hairston,Justise,Hairston,1983-06-27,6-2,220,Central Connecticut State,NA,00-0025595,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAI712224.png,NA,NA,NA,NA,NA,NA
2007,IND,RB,NA,29,ACT,Joseph Addai,Joseph,Addai,1983-05-03,5-11,214,LSU,NA,00-0024245,NA,NA,NA,2975,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD152616.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,SS,NA,21,ACT,Bob Sanders,Bob,Sanders,1981-02-24,5-8,206,Iowa,NA,00-0022944,NA,NA,NA,1765,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN287153.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,T,NA,71,ACT,Ryan Diem,Ryan,Diem,1979-07-01,6-6,320,Northern Illinois,NA,00-0020399,NA,NA,NA,867,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIE365850.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,T,NA,76,RES,Daniel Federkeil,Daniel,Federkeil,1983-11-09,6-6,290,Calgary,NA,00-0023926,NA,NA,NA,3308,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FED221488.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13,NA
2007,IND,T,NA,74,ACT,Charlie Johnson,Charlie,Johnson,1984-05-02,6-4,305,Oklahoma State,NA,00-0024413,NA,NA,NA,3144,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH126433.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,T,NA,67,ACT,Tony Ugoh,Tony,Ugoh,1983-11-17,6-5,301,Arkansas,NA,00-0025429,NA,NA,NA,3658,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UGO266972.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,T,NA,66,CUT,Sam Wilder,Sam,Wilder,1982-01-10,6-5,300,Colorado,NA,00-0023194,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL046352.png,NA,NA,NA,NA,NA,NA
2007,IND,T,NA,NA,CUT,Gabe Hall,Gabe,Hall,1983-10-01,6-4,293,Texas Tech,NA,00-0024578,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL302150.png,NA,NA,NA,NA,NA,NA
2007,IND,TE,NA,81,ACT,Bryan Fletcher,Bryan,Fletcher,1979-03-23,6-5,230,UCLA,NA,00-0021317,NA,NA,NA,1184,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE568106.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,TE,NA,86,ACT,Ben Utecht,Ben,Utecht,1981-06-30,6-6,251,Minnesota,NA,00-0022555,NA,NA,NA,2199,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UTE118654.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,TE,NA,NA,DEV,Gijon Robinson,Gijon,Robinson,1984-10-12,6-1,255,Missouri Western State,NA,00-0024529,NA,NA,NA,4056,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB473970.png,NA,NA,NA,NA,NA,NA
2007,IND,TE,NA,42,RES,Mike Seidman,Mike,Seidman,1981-02-11,6-4,261,UCLA,NA,00-0022129,NA,NA,NA,1391,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEI479292.png,NA,NA,NA,NA,NA,NA
2007,IND,TE,NA,44,ACT,Dallas Clark,Dallas,Clark,1979-06-12,6-3,252,Iowa,NA,00-0022165,NA,NA,NA,1340,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA236596.png,NA,NA,NA,b7b58f9b-49c2-4d68-a331-ed66e901bb40,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,WR,NA,14,CUT,Brad Ekwerekwu,Brad,Ekwerekwu,1985-10-03,6-3,215,Missouri,NA,00-0024816,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKW177981.png,NA,NA,NA,NA,NA,NA
2007,IND,WR,NA,84,CUT,John Standeford,John,Standeford,1982-04-15,6-4,206,Purdue,NA,00-0022277,NA,NA,NA,2183,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA388056.png,NA,NA,NA,NA,NA,NA
2007,IND,WR,NA,NA,DEV,Onrea Jones,Onrea,Jones,1983-12-22,5-11,202,Hampton,NA,00-0024645,NA,NA,NA,4261,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON637044.png,NA,NA,NA,NA,NA,NA
2007,IND,WR,NA,15,ACT,Craphonso Thorpe,Craphonso,Thorpe,1983-06-27,6-0,187,Florida State,NA,00-0023551,NA,NA,NA,2333,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO807667.png,NA,NA,NA,NA,5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,WR,NA,87,ACT,Reggie Wayne,Reggie,Wayne,1978-11-17,6-0,198,Miami (Fla.),NA,00-0020498,NA,NA,NA,800,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAY456953.png,NA,NA,NA,94fc7e6c-8c37-4713-abef-68154ac41d06,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,WR,NA,11,ACT,Anthony Gonzalez,Anthony,Gonzalez,1984-09-18,6-0,193,Ohio State,NA,00-0025419,NA,NA,NA,3648,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON586238.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,WR,NA,83,RES,Roy Hall,Roy,Hall,1983-12-08,6-3,240,Ohio State,NA,00-0025556,NA,NA,NA,3785,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL527193.png,NA,NA,NA,NA,1;2;3;4,NA
2007,IND,WR,NA,5,CUT,Brian Hare,Brian,Hare,1983-08-18,6-3,192,Purdue,NA,00-0024041,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR128552.png,NA,NA,NA,NA,NA,NA
2007,IND,WR,NA,NA,DEV,Trent Shelton,Trent,Shelton,1984-09-21,6-0,202,Baylor,NA,00-0024706,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE446192.png,NA,NA,NA,NA,NA,NA
2007,IND,WR,NA,85,RES,Aaron Moorehead,Aaron,Moorehead,1980-11-05,6-3,200,Illinois,NA,00-0021780,NA,NA,NA,1665,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO778612.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11,NA
2007,IND,WR,NA,88,ACT,Marvin Harrison,Marvin,Harrison,1972-08-25,6-0,185,Syracuse,NA,00-0007024,NA,NA,NA,162,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR608874.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2
2007,IND,WR,NA,80,ACT,Devin Aromashodu,Devin,Aromashodu,1984-05-23,6-2,200,Auburn,NA,00-0024447,NA,NA,NA,3178,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARO387604.png,NA,NA,NA,12b6db1e-ab39-4237-8f04-10f19984431c,11;12;13;14;15;16;17,2
2007,JAX,C,NA,63,ACT,Brad Meester,Brad,Meester,1977-03-23,6-3,295,Northern Iowa,NA,00-0018956,NA,NA,NA,627,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEE705650.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,C,NA,62,ACT,Dennis Norman,Dennis,Norman,1980-01-26,6-5,322,Princeton,NA,00-0020369,NA,NA,NA,928,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR263101.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,CB,NA,23,CUT,Dee Webb,Dee,Webb,1984-12-08,5-11,186,Florida,NA,00-0024450,NA,NA,NA,3181,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB108764.png,NA,NA,NA,NA,NA,NA
2007,JAX,CB,NA,29,ACT,Brian Williams,Brian,Williams,1979-07-02,5-11,202,North Carolina State,NA,00-0021229,NA,NA,NA,1106,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL162415.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,CB,NA,31,ACT,Aaron Glenn,Aaron,Glenn,1972-07-16,5-9,183,Texas A&M,NA,00-0006034,NA,NA,NA,75,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE126430.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,CB,NA,27,ACT,Rashean Mathis,Rashean,Mathis,1980-08-27,6-1,190,Bethune-Cookman,NA,00-0022080,NA,NA,NA,1355,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT211558.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DB,NA,23,ACT,Jamaal Fudge,Jamaal,Fudge,1983-05-17,5-9,194,Clemson,NA,00-0024097,NA,NA,NA,3315,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUD237309.png,NA,NA,NA,NA,3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DB,NA,20,ACT,Scott Starks,Scott,Starks,1983-06-27,5-9,176,Wisconsin,NA,00-0023522,NA,NA,NA,2304,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA610774.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DB,NA,34,ACT,Lamont Thompson,Lamont,Thompson,1978-07-30,6-1,215,Washington State,NA,00-0021170,NA,NA,NA,1048,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO614347.png,NA,NA,NA,NA,12;13;14;15;16;17,1;2
2007,JAX,DB,NA,37,CUT,Bruce Thornton,Bruce,Thornton,1980-01-31,5-10,190,Georgia,NA,00-0022868,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO761791.png,NA,NA,NA,NA,NA,NA
2007,JAX,DB,NA,30,CUT,Jamar Landrom,Jamar,Landrom,1984-02-16,6-3,212,Tennessee State,NA,00-0024078,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN119279.png,NA,NA,NA,NA,NA,NA
2007,JAX,DB,NA,NA,RES,Chris Roberson,Chris,Roberson,1983-06-03,5-11,190,Eastern Michigan,NA,00-0023669,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB068032.png,NA,NA,NA,NA,NA,NA
2007,JAX,DB,NA,26,CUT,Kevin McCadam,Kevin,McCadam,1979-03-06,6-1,207,Virginia Tech,NA,00-0021095,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC022557.png,NA,NA,NA,NA,NA,NA
2007,JAX,DB,NA,NA,DEV,Rashod Moulton,Rashod,Moulton,1980-11-06,5-11,190,Fort Valley State,NA,00-0025733,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOU373418.png,NA,NA,NA,NA,NA,NA
2007,JAX,DB,NA,42,ACT,Chad Nkang,Chad,Nkang,1985-07-01,5-11,215,Elon,NA,00-0025638,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NKA444955.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DB,NA,21,ACT,Terry Cousin,Terry,Cousin,1975-04-11,5-9,188,South Carolina,NA,00-0003547,NA,NA,NA,302,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU610935.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,90,RES,James Wyche,James,Wyche,1982-04-19,6-5,275,Syracuse,NA,00-0024427,NA,NA,NA,3158,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WYC153741.png,NA,NA,NA,NA,NA,NA
2007,JAX,DE,NA,91,ACT,Kenneth Pettway,Kenneth,Pettway,1982-11-13,6-4,248,Grambling State,NA,00-0023659,NA,NA,NA,2444,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET742317.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,NA,CUT,Tyler King,Tyler,King,1980-09-05,6-5,271,Connecticut,NA,00-0023223,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN658151.png,NA,NA,NA,NA,NA,NA
2007,JAX,DE,NA,93,ACT,Bobby McCray,Bobby,McCray,1981-08-08,6-6,262,Florida,NA,00-0022888,NA,NA,NA,1963,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC663361.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,94,ACT,Jeremy Mincey,Jeremy,Mincey,1983-12-14,6-3,285,Florida,NA,00-0024405,NA,NA,NA,3136,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN067178.png,NA,NA,NA,NA,10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,57,ACT,Brent Hawkins,Brent,Hawkins,1983-09-01,6-2,250,Illinois State,NA,00-0024374,NA,NA,NA,3105,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW160608.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,97,ACT,Reggie Hayward,Reggie,Hayward,1979-03-14,6-5,275,Iowa State,NA,00-0020475,NA,NA,NA,848,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY786056.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,49,RSN,Brian Smith,Brian,Smith,1983-09-16,6-3,236,Missouri,NA,00-0025500,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI082577.png,NA,NA,NA,NA,NA,NA
2007,JAX,DE,NA,95,ACT,Paul Spicer,Paul,Spicer,1975-08-18,6-4,295,Saginaw Valley State,NA,00-0015468,NA,NA,NA,433,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI040661.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DE,NA,NA,DEV,Walter Curry,Walter,Curry,1981-06-18,6-4,295,Albany,NA,00-0023325,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUR531815.png,NA,NA,NA,NA,NA,NA
2007,JAX,DT,NA,99,RES,Marcus Stroud,Marcus,Stroud,1978-06-25,6-6,310,Georgia,NA,00-0020492,NA,NA,NA,783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR710888.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;14,NA
2007,JAX,DT,NA,NA,CUT,Seth Payne,Seth,Payne,1975-02-12,6-4,303,Cornell,NA,00-0012689,NA,NA,NA,274,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAY430672.png,NA,NA,NA,NA,NA,NA
2007,JAX,DT,NA,66,ACT,Derek Landri,Derek,Landri,1983-09-21,6-2,282,Notre Dame,NA,00-0025553,NA,NA,NA,3782,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN113331.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,1;2
2007,JAX,DT,NA,96,RES,Tony McDaniel,Tony,McDaniel,1985-01-20,6-7,310,Tennessee,NA,00-0024102,NA,NA,NA,3423,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD147425.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8,NA
