season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2010,NE,SS,NA,36,ACT,James Sanders,James,Sanders,1983-11-11,5-10,210,Fresno State,NA,00-0023567,NA,NA,NA,NA,2350,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN342375.png
2010,NE,T,NA,66,CUT,George Bussey,George,Bussey,1984-10-24,6-3,305,Louisville,NA,00-0027117,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS739834.png
2010,NE,T,NA,64,ACT,Mark LeVoir,Mark,LeVoir,1982-07-29,6-7,310,Notre Dame,NA,00-0023880,NA,NA,NA,NA,3395,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV624646.png
2010,NE,T,NA,72,ACT,Matt Light,Matt,Light,1978-06-23,6-4,305,Purdue,NA,00-0020543,NA,NA,NA,NA,818,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIG425673.png
2010,NE,T,NA,NA,DEV,Steve Maneri,Steve,Maneri,1988-03-20,6-6,290,Temple,NA,00-0027567,NA,NA,NA,NA,6028,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN167706.png
2010,NE,T,NA,76,ACT,Sebastian Vollmer,Sebastian,Vollmer,1984-07-10,6-8,315,Houston,NA,00-0027034,NA,NA,NA,NA,4981,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VOL358482.png
2010,NE,T,NA,77,RES,Nick Kaczur,Nick,Kaczur,1979-07-28,6-4,315,Toledo,NA,00-0023535,NA,NA,NA,NA,2317,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAC567222.png
2010,NE,T,NA,69,ACT,Quinn Ojinnaka,Quinn,Ojinnaka,1984-04-23,6-5,295,Syracuse,NA,00-0024353,NA,NA,NA,NA,3084,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OJI444955.png
2010,NE,TE,NA,82,ACT,Alge Crumpler,Alge,Crumpler,1977-12-23,6-2,275,North Carolina,NA,00-0020285,NA,NA,NA,NA,805,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRU467810.png
2010,NE,TE,NA,NA,DEV,Carson Butler,Carson,Butler,1987-08-21,6-4,260,Michigan,NA,00-0026783,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT119348.png
2010,NE,TE,NA,87,ACT,Rob Gronkowski,Rob,Gronkowski,1989-05-14,6-6,265,Arizona,Woodland Hills (PA),00-0027656,13229,2142a164-48ad-47d6-bb27-0bc58c6b2e62,24017,6443,5567,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO135948.png
2010,NE,TE,NA,85,ACT,Aaron Hernandez,Aaron,Hernandez,1989-11-06,6-1,245,Florida,NA,00-0027713,NA,NA,NA,NA,5637,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER281088.png
2010,NE,WR,NA,11,ACT,Julian Edelman,Julian,Edelman,1986-05-22,5-10,198,Kent State,Woodside (CA),00-0027150,12649,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,9496,6141,5156,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDE425791.png
2010,NE,WR,NA,13,DEV,Buddy Farnham,Buddy,Farnham,1987-05-22,6-0,185,Brown,NA,00-0027525,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAR430389.png
2010,NE,WR,NA,83,ACT,Wes Welker,Wes,Welker,1981-05-01,5-9,185,Texas Tech,NA,00-0022427,NA,NA,NA,NA,2204,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEL219433.png
2010,NE,WR,NA,84,CUT,Torry Holt,Torry,Holt,1976-06-05,6-0,200,North Carolina State,NA,00-0007681,NA,NA,NA,NA,441,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL771651.png
2010,NE,WR,NA,17,ACT,Taylor Price,Taylor,Price,1987-10-08,6-0,205,Ohio U.,NA,00-0027693,NA,NA,NA,NA,5614,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI326165.png
2010,NE,WR,NA,10,CUT,Darnell Jenkins,Darnell,Jenkins,1982-12-31,5-10,191,Miami (Fla.),NA,00-0026414,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN173978.png
2010,NE,WR,NA,18,ACT,Matthew Slater,Matthew,Slater,1985-09-09,6-0,200,UCLA,Servite (CA),00-0026293,11387,9d404288-65c5-414f-8ea5-ceb97eccaea0,8930,5786,4467,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLA420538.png
2010,NE,WR,NA,19,ACT,Brandon Tate,Brandon,Tate,1987-10-05,6-1,195,North Carolina,NA,00-0027057,NA,NA,NA,NA,5006,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAT140853.png
2010,NE,WR,NA,15,CUT,Rod Owens,Rod,Owens,1987-01-28,6-0,183,Florida State,NA,00-0027255,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE748642.png
2010,NE,WR,NA,84,ACT,Deion Branch,Deion,Branch,1979-07-18,5-9,195,Louisville,NA,00-0021192,NA,NA,NA,NA,1072,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA490549.png
2010,NO,C,NA,76,ACT,Jonathan Goodwin,Jonathan,Goodwin,1978-12-02,6-3,318,Michigan,NA,00-0021267,NA,NA,NA,NA,1146,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOO677384.png
2010,NO,C,NA,60,CUT,Nick Leckey,Nick,Leckey,1982-03-12,6-3,291,Kansas State,NA,00-0022904,NA,NA,NA,NA,1885,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEC297966.png
2010,NO,C,NA,65,ACT,Matt Tennant,Matt,Tennant,1987-03-19,6-4,300,Boston College,NA,00-0027757,NA,NA,NA,NA,5681,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEN153366.png
2010,NO,CB,NA,20,RES,Randall Gay,Randall,Gay,1982-05-05,5-11,190,LSU,NA,00-0022344,NA,NA,NA,NA,2050,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAY363730.png
2010,NO,CB,NA,33,ACT,Jabari Greer,Jabari,Greer,1982-02-11,5-11,180,Tennessee,NA,00-0022527,NA,NA,NA,NA,2057,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE654582.png
2010,NO,CB,NA,28,ACT,Usama Young,Usama,Young,1985-05-08,6-0,200,Kent State,NA,00-0025453,NA,NA,NA,NA,3682,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU614589.png
2010,NO,CB,NA,22,ACT,Tracy Porter,Tracy,Porter,1986-08-11,5-11,186,Indiana,NA,00-0026180,NA,NA,NA,NA,4354,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR632160.png
2010,NO,CB,NA,34,ACT,Patrick Robinson,Patrick,Robinson,1987-09-07,5-11,191,Florida State,Gulliver Prep (FL),00-0027882,13238,24a847e7-8a4e-4123-967c-bd6145d9c3ec,24007,6620,5557,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB671457.png
2010,NO,DB,NA,37,ACT,Matt Giordano,Matt,Giordano,1982-10-16,5-11,207,California,NA,00-0023569,NA,NA,NA,NA,2352,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIO563610.png
2010,NO,DB,NA,24,ACT,Leigh Torrence,Leigh,Torrence,1982-01-04,5-11,179,Stanford,NA,00-0023186,NA,NA,NA,NA,2817,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOR692424.png
2010,NO,DB,NA,38,DEV,Mark Parson,Mark,Parson,1986-05-09,5-10,189,Ohio U.,NA,00-0026976,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR728456.png
2010,NO,DE,NA,93,ACT,Junior Galette,Junior,Galette,1988-03-27,6-2,258,Stillman,NA,00-0027551,NA,NA,NA,NA,6018,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAL199835.png
2010,NO,DE,NA,96,ACT,Alex Brown,Alex,Brown,1979-06-04,6-3,260,Florida,NA,00-0021228,NA,NA,NA,NA,1105,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO246330.png
2010,NO,DE,NA,97,ACT,Jeff Charleston,Jeff,Charleston,1983-01-19,6-4,265,Idaho State,NA,00-0023847,NA,NA,NA,NA,3269,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA617869.png
2010,NO,DE,NA,99,ACT,Jimmy Wilkerson,Jimmy,Wilkerson,1981-01-04,6-2,270,Oklahoma,NA,00-0021960,NA,NA,NA,NA,1492,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL078164.png
2010,NO,DE,NA,91,ACT,Will Smith,Will,Smith,1981-07-04,6-3,282,Ohio State,NA,00-0022911,NA,NA,NA,NA,1739,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI805040.png
2010,NO,DT,NA,69,ACT,Anthony Hargrove,Anthony,Hargrove,1983-07-20,6-3,272,Georgia Tech,NA,00-0022753,NA,NA,NA,NA,1812,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR144150.png
2010,NO,DT,NA,98,ACT,Sedrick Ellis,Sedrick,Ellis,1985-07-09,6-1,307,USC,NA,00-0026147,NA,NA,NA,NA,4321,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL641039.png
2010,NO,DT,NA,NA,DEV,Mitch King,Mitch,King,1986-05-05,6-2,282,Iowa,NA,00-0026548,NA,NA,NA,NA,5218,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN585214.png
2010,NO,DT,NA,NA,CUT,Swanson Miller,Swanson,Miller,1986-03-24,6-4,310,Oklahoma State,NA,00-0027457,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL573554.png
2010,NO,DT,NA,92,ACT,Remi Ayodele,Remi,Ayodele,1983-04-22,6-2,318,Oklahoma,NA,00-0024073,NA,NA,NA,NA,3212,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYO158817.png
2010,NO,FB,NA,44,ACT,Heath Evans,Heath,Evans,1978-12-30,6-0,250,Auburn,NA,00-0020507,NA,NA,NA,NA,843,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA025725.png
2010,NO,FB,NA,NA,RES,Marcus Mailei,Marcus,Mailei,1986-10-30,6-0,255,Weber State,NA,00-0026572,NA,NA,NA,NA,5239,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAI318732.png
2010,NO,FS,NA,39,RES,Chris Reis,Chris,Reis,1983-09-19,6-1,215,Georgia Tech,NA,00-0023757,NA,NA,NA,NA,3478,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REI689919.png
2010,NO,FS,NA,27,ACT,Malcolm Jenkins,Malcolm,Jenkins,1987-12-20,6-0,204,Ohio State,Piscataway (NJ),00-0026990,12426,0a4c5237-08a4-41d5-873d-18f70c025149,9278,6086,4937,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN372222.png
2010,NO,FS,NA,42,ACT,Darren Sharper,Darren,Sharper,1975-11-03,6-2,210,William & Mary,NA,00-0014724,NA,NA,NA,NA,258,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA500479.png
2010,NO,G,NA,60,DEV,Brian De La Puente,Brian,De La Puente,1985-05-13,6-3,306,California,NA,00-0025980,NA,NA,NA,NA,4679,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL177979.png
2010,NO,G,NA,73,ACT,Jahri Evans,Jahri,Evans,1983-08-22,6-4,318,Bloomsburg,NA,00-0024323,NA,NA,NA,NA,3053,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA231866.png
2010,NO,G,NA,77,ACT,Carl Nicks,Carl,Nicks,1985-05-14,6-5,343,Nebraska,NA,00-0026304,NA,NA,NA,NA,4478,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIC723945.png
2010,NO,ILB,NA,50,ACT,Marvin Mitchell,Marvin,Mitchell,1984-10-21,6-3,249,Tennessee,NA,00-0025607,NA,NA,NA,NA,3836,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT520429.png
2010,NO,K,NA,5,ACT,Garrett Hartley,Garrett,Hartley,1986-05-16,5-8,196,Oklahoma,NA,00-0025824,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR717525.png
2010,NO,K,NA,3,CUT,John Carney,John,Carney,1964-04-20,5-11,185,Notre Dame,NA,00-0002655,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR243867.png
2010,NO,LB,NA,NA,DEV,Ezra Butler,Ezra,Butler,1984-11-20,6-2,235,Nevada,NA,00-0025978,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT192185.png
2010,NO,LB,NA,NA,CUT,Harry Coleman,Harry,Coleman,1985-11-10,6-1,211,LSU,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL287624.png
2010,NO,LB,NA,59,ACT,Anthony Waters,Anthony,Waters,1984-07-25,6-3,238,Clemson,NA,00-0025483,NA,NA,NA,NA,3712,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT049178.png
2010,NO,LB,NA,55,CUT,Clint Ingram,Clint,Ingram,1983-03-21,6-2,240,Oklahoma,NA,00-0024295,NA,NA,NA,NA,3025,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ING456819.png
2010,NO,LB,NA,45,CUT,Zak Keasey,Zak,Keasey,1982-03-19,6-0,235,Princeton,NA,00-0023384,NA,NA,NA,NA,2674,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEA559552.png
2010,NO,LB,NA,53,RES,Stanley Arnoux,Stanley,Arnoux,1986-09-09,6-0,232,Wake Forest,NA,00-0027086,NA,NA,NA,NA,5041,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARN772901.png
2010,NO,LB,NA,94,CUT,K.C. Asiodu,K.C.,Asiodu,1986-11-24,6-2,242,Central Oklahoma,NA,00-0026593,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ASI474618.png
2010,NO,LS,NA,47,ACT,Justin Drescher,Justin,Drescher,1988-01-01,6-1,230,Colorado,NA,00-0027197,NA,NA,NA,NA,6117,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRE263361.png
2010,NO,LS,NA,47,CUT,Jake Ingram,Jake,Ingram,1985-10-23,6-3,240,Hawaii,NA,00-0027133,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ING540183.png
2010,NO,LS,NA,57,RES,Jason Kyle,Jason,Kyle,1972-05-12,6-3,242,Arizona State,NA,00-0009530,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KYL343482.png
2010,NO,MLB,NA,51,ACT,Jonathan Vilma,Jonathan,Vilma,1982-04-16,6-1,230,Miami (Fla.),NA,00-0022778,NA,NA,NA,NA,1733,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIL582180.png
2010,NO,NT,NA,NA,CUT,Kendrick Clancy,Kendrick,Clancy,1978-08-17,6-1,305,Mississippi,NA,00-0019630,NA,NA,NA,NA,634,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA068672.png
2010,NO,OG,NA,70,DEV,Roger Allen,Roger,Allen,1986-02-10,6-3,323,Missouri Western State,NA,00-0026592,NA,NA,NA,NA,5252,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL643531.png
2010,NO,OLB,NA,56,ACT,Jo-Lonn Dunbar,Jo-Lonn,Dunbar,1985-03-13,6-0,226,Boston College,NA,00-0025838,NA,NA,NA,NA,4588,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN097263.png
2010,NO,OLB,NA,54,CUT,Troy Evans,Troy,Evans,1977-12-03,6-3,238,Cincinnati,NA,00-0019809,NA,NA,NA,NA,952,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA793485.png
2010,NO,OLB,NA,52,RES,Jonathan Casillas,Jonathan,Casillas,1987-06-03,6-1,227,Wisconsin,NA,00-0026832,NA,NA,NA,NA,5422,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS320904.png
2010,NO,OLB,NA,55,ACT,Danny Clark,Danny,Clark,1977-05-09,6-2,233,Illinois,NA,00-0019506,NA,NA,NA,NA,712,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA246253.png
2010,NO,OLB,NA,54,ACT,Ramon Humber,Ramon,Humber,1987-08-10,5-11,232,North Dakota State,NA,00-0026672,NA,NA,NA,NA,5310,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUM029529.png
2010,NO,OLB,NA,94,ACT,Kawika Mitchell,Kawika,Mitchell,1979-10-10,6-1,253,South Florida,NA,00-0021970,NA,NA,NA,NA,1363,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT375441.png
2010,NO,OLB,NA,58,ACT,Scott Shanle,Scott,Shanle,1979-11-23,6-2,245,Nebraska,NA,00-0022040,NA,NA,NA,NA,1545,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA171501.png
2010,NO,P,NA,6,ACT,Thomas Morstead,Thomas,Morstead,1986-03-08,6-4,225,Southern Methodist,Pearland (TX),00-0027114,12701,e5371625-0c83-4f1f-9252-c7e0b6bc616e,9428,6301,5088,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR758512.png
2010,NO,QB,NA,10,ACT,Chase Daniel,Chase,Daniel,1986-10-07,6-0,225,Missouri,Carroll (TX),00-0026544,12471,0045a36c-f464-49e0-a25a-9210edc94bc1,9678,6162,5214,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN230354.png
2010,NO,QB,NA,NA,DEV,Sean Canfield,Sean,Canfield,1986-11-12,6-4,223,Oregon State,NA,00-0027830,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAN329293.png
2010,NO,QB,NA,9,ACT,Drew Brees,Drew,Brees,1979-01-15,6-0,209,Purdue,Westlake (TX),00-0020531,2580,bb5957e6-ce7d-47ab-8036-22191ffc1c44,5479,2178,802,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE229498.png
2010,NO,RB,NA,30,RES,Lynell Hamilton,Lynell,Hamilton,1985-08-05,6-0,235,San Diego State,NA,00-0026121,NA,NA,NA,NA,4770,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM277383.png
2010,NO,RB,NA,25,ACT,Reggie Bush,Reggie,Bush,1985-03-02,6-0,203,USC,NA,00-0024217,NA,NA,NA,NA,2947,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS294963.png
2010,NO,RB,NA,45,DEV,Jed Collins,Jed,Collins,1986-03-03,6-1,255,Washington State,NA,00-0026072,NA,NA,NA,NA,4743,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL612676.png
2010,NO,RB,NA,35,ACT,DeShawn Wynn,DeShawn,Wynn,1983-10-09,5-10,232,Florida,NA,00-0025615,NA,NA,NA,NA,3844,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WYN129025.png
2010,NO,RB,NA,32,RES,P.J. Hill,P.J.,Hill,1987-01-03,5-10,218,Wisconsin,NA,00-0026838,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL538550.png
2010,NO,RB,NA,29,RES,Chris Ivory,Chris,Ivory,1988-03-22,6-0,222,Tiffin University,NA,00-0027531,NA,NA,NA,NA,6007,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IVO253611.png
2010,NO,RB,NA,23,RES,Pierre Thomas,Pierre,Thomas,1984-12-18,5-11,215,Illinois,NA,00-0024813,NA,NA,NA,NA,4080,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO085535.png
2010,NO,RB,NA,21,ACT,Julius Jones,Julius,Jones,1981-08-14,5-10,208,Notre Dame,NA,00-0022840,NA,NA,NA,NA,1764,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON514079.png
2010,NO,RB,NA,36,DEV,Chris Taylor,Chris,Taylor,1983-11-07,6-0,224,Indiana,NA,00-0023844,NA,NA,NA,NA,3529,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY113550.png
2010,NO,RB,NA,46,RES,Ladell Betts,Ladell,Betts,1979-08-27,5-11,224,Iowa,NA,00-0021184,NA,NA,NA,NA,1063,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET780192.png
2010,NO,RB,NA,43,ACT,Joique Bell,Joique,Bell,1986-08-04,5-11,220,Wayne State (Mich.),NA,00-0027218,NA,NA,NA,NA,5797,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL389385.png
2010,NO,SS,NA,41,ACT,Roman Harper,Roman,Harper,1982-12-11,6-1,200,Alabama,NA,00-0024258,NA,NA,NA,NA,2988,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR293034.png
2010,NO,SS,NA,31,ACT,Pierson Prioleau,Pierson,Prioleau,1977-08-06,5-11,188,Virginia Tech,NA,00-0013255,NA,NA,NA,NA,501,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI603942.png
2010,NO,T,NA,74,ACT,Jermon Bushrod,Jermon,Bushrod,1984-08-19,6-5,315,Towson,NA,00-0025512,NA,NA,NA,NA,3741,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS379552.png
2010,NO,T,NA,71,ACT,Charles Brown,Charles,Brown,1987-04-10,6-5,297,USC,NA,00-0027669,NA,NA,NA,NA,5589,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO304605.png
2010,NO,T,NA,70,CUT,Na'Shan Goddard,Na'Shan,Goddard,1983-04-23,6-5,315,South Carolina,NA,00-0023792,NA,NA,NA,NA,3321,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOD159430.png
2010,NO,T,NA,62,CUT,Terrence Metcalf,Terrence,Metcalf,1978-01-28,6-4,310,Mississippi,NA,00-0021218,NA,NA,NA,NA,1096,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MET352212.png
2010,NO,T,NA,78,ACT,Jonathan Stinchcomb,Jonathan,Stinchcomb,1979-08-27,6-5,315,Georgia,NA,00-0022078,NA,NA,NA,NA,1353,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STI503973.png
2010,NO,T,NA,64,ACT,Zach Strief,Zach,Strief,1983-09-22,6-7,320,Northwestern,NA,00-0024424,NA,NA,NA,NA,3155,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR434040.png
2010,NO,TE,NA,80,ACT,Jimmy Graham,Jimmy,Graham,1986-11-24,6-6,260,Miami (Fla.),Charis Prep (NC),00-0027696,13232,fd85786d-3900-4dc0-9b30-334ee30413ed,24070,6532,5619,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA207087.png
2010,NO,TE,NA,84,ACT,Tory Humphrey,Tory,Humphrey,1983-01-20,6-2,255,Central Michigan,NA,00-0023210,NA,NA,NA,NA,2644,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUM613935.png
2010,NO,TE,NA,NA,CUT,Tyler Lorenzen,Tyler,Lorenzen,1985-12-24,6-5,234,Connecticut,NA,00-0026611,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOR488919.png
2010,NO,TE,NA,88,ACT,Jeremy Shockey,Jeremy,Shockey,1980-08-18,6-5,251,Miami (Fla.),NA,00-0021148,NA,NA,NA,NA,1021,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHO162072.png
2010,NO,TE,NA,85,ACT,David Thomas,David,Thomas,1983-07-05,6-3,248,Texas,NA,00-0024301,NA,NA,NA,NA,3031,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO095101.png
2010,NO,WR,NA,19,ACT,Devery Henderson,Devery,Henderson,1982-03-26,5-11,200,LSU,NA,00-0022929,NA,NA,NA,NA,1771,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN056415.png
2010,NO,WR,NA,12,ACT,Marques Colston,Marques,Colston,1983-06-05,6-4,225,Hofstra,NA,00-0024466,NA,NA,NA,NA,3197,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL777594.png
2010,NO,WR,NA,17,ACT,Robert Meachem,Robert,Meachem,1984-09-28,6-2,210,Tennessee,NA,00-0025414,NA,NA,NA,NA,3643,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEA057501.png
2010,NO,WR,NA,15,RES,Courtney Roby,Courtney,Roby,1983-01-10,6-0,189,Indiana,NA,00-0023503,NA,NA,NA,NA,2285,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB808006.png
2010,NO,WR,NA,16,ACT,Lance Moore,Lance,Moore,1983-08-31,5-9,190,Toledo,NA,00-0023310,NA,NA,NA,NA,2718,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO468248.png
2010,NO,WR,NA,NA,CUT,Andy Tanner,Andy,Tanner,1988-05-16,6-0,183,Midwestern State,NA,00-0027616,NA,NA,NA,NA,6051,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN392788.png
2010,NO,WR,NA,87,ACT,Adrian Arrington,Adrian,Arrington,1985-11-07,6-3,192,Michigan,NA,00-0026377,NA,NA,NA,NA,4551,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARR162645.png
2010,NO,WR,NA,16,CUT,Mark Bradley,Mark,Bradley,1982-01-29,6-1,201,Oklahoma,NA,00-0023474,NA,NA,NA,NA,2256,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA220941.png
2010,NO,WR,NA,18,CUT,Larry Beavers,Larry,Beavers,1985-10-07,5-10,186,Wesleyan,NA,00-0026698,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA798810.png
