season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,pfr_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2013,MIA,DT,NA,NA,CUT,Al Lapuaho,Al,Lapuaho,1991-08-04,6-3,284,Utah State,NA,00-0029861,NA,NA,NA,8494,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAP755595.png,NA,NA,NA,NA
2013,MIA,DT,NA,96,ACT,Paul Soliai,Paul,Soliai,1983-12-30,6-4,340,Utah,NA,00-0025495,NA,NA,NA,3724,SoliPa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOL128376.png,NA,NA,NA,NA
2013,MIA,DT,NA,94,ACT,Randy Starks,Randy,Starks,1983-12-14,6-3,305,Maryland,NA,00-0022805,NA,NA,NA,1792,StarRa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA608829.png,NA,NA,NA,NA
2013,MIA,DT,NA,90,ACT,A.J. Francis,A.J.,Francis,1990-05-07,6-5,305,Maryland,Gonzaga College (DC),00-0029972,16398,27245,9113,8261,FranA.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA068603.png,15389,1646,NA,38717cb0-9a15-4a89-b86a-c57ff0cef0cc
2013,MIA,DT,NA,78,CUT,Chris Burnette,Chris,Burnette,1990-02-15,6-2,303,Old Dominion,NA,00-0029969,NA,NA,NA,8367,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR453154.png,NA,NA,NA,NA
2013,MIA,FB,NA,41,CUT,Jorvorskie Lane,Jorvorskie,Lane,1987-02-04,5-11,258,Texas A&M,NA,00-0029619,NA,NA,NA,7002,LaneJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN316310.png,NA,NA,NA,NA
2013,MIA,FS,NA,20,ACT,Reshad Jones,Reshad,Jones,1988-02-25,6-1,215,Georgia,Washington (GA),00-0027762,13395,24139,6650,5686,JoneRe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON653665.png,12215,714,NA,76f95387-3bc1-4756-a714-a4b1a93f23ff
2013,MIA,G,NA,68,SUS,Richie Incognito,Richie,Incognito,1983-07-05,6-3,319,Nebraska,Mountain Ridge (AZ),00-0023516,8495,7257,4532,2298,IncoRi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/INC474619.png,11664,647,NA,58b30f9c-384f-4e36-9e79-d4442ce8bb31
2013,MIA,G,NA,74,ACT,John Jerry,John,Jerry,1986-06-14,6-5,335,Mississippi,South Panola (MS),00-0027678,13278,24048,6556,5598,JerrJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JER488192.png,10956,509,NA,1540d25f-4758-44d8-a4eb-276845326620
2013,MIA,G,NA,64,CUT,Josh Samuda,Josh,Samuda,1988-12-23,6-3,315,Massachusetts,NA,00-0029110,NA,NA,NA,7399,SamuJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM608089.png,NA,NA,NA,NA
2013,MIA,G,NA,61,CUT,Lance Louis,Lance,Louis,1985-04-24,6-3,320,San Diego State,NA,00-0026961,NA,NA,NA,5170,LouiLa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOU661052.png,NA,NA,NA,NA
2013,MIA,G,NA,NA,CUT,Brian Thomas,Brian,Thomas,1990-01-06,6-3,315,Texas A&M,NA,00-0030494,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO046980.png,NA,NA,NA,NA
2013,MIA,G,NA,73,CUT,Jeff Braun,Jeff,Braun,1989-11-30,6-3,316,West Virginia,NA,00-0030008,NA,NA,NA,8535,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA691700.png,NA,NA,NA,NA
2013,MIA,G,NA,65,ACT,Sam Brenner,Sam,Brenner,1990-04-27,6-2,310,Utah,NA,00-0029967,NA,NA,NA,8493,BrenSa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE504987.png,NA,NA,NA,NA
2013,MIA,G,NA,75,ACT,Nate Garner,Nate,Garner,1985-01-18,6-7,320,Arkansas,NA,00-0026351,NA,NA,NA,4525,GarnNa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR306621.png,NA,NA,NA,NA
2013,MIA,G,NA,66,ACT,David Arkin,David,Arkin,1987-10-07,6-5,310,Missouri State,NA,00-0028048,NA,NA,NA,6262,ArkiDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARK296636.png,NA,NA,NA,NA
2013,MIA,K,NA,9,ACT,Caleb Sturgis,Caleb,Sturgis,1989-08-09,5-9,190,Florida,St. Augustine (FL),00-0030390,15918,26789,8898,7948,SturCa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU678742.png,14877,1358,NA,596c4000-ede5-45b0-8336-33efeb686d2b
2013,MIA,LB,NA,47,CUT,David Hinds,David,Hinds,1990-02-25,6-2,234,Florida Atlantic,NA,00-0030028,NA,NA,NA,8161,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIN109285.png,NA,NA,NA,NA
2013,MIA,LB,NA,53,ACT,Jelani Jenkins,Jelani,Jenkins,1992-03-13,6-0,243,Florida,NA,00-0030384,NA,NA,NA,7886,JenkJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN270812.png,NA,NA,NA,NA
2013,MIA,LB,NA,58,CUT,Lee Robinson,Lee,Robinson,1987-04-23,6-2,253,Alcorn State,NA,00-0026522,NA,NA,NA,5197,RobiLe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB617406.png,NA,NA,NA,NA
2013,MIA,LB,NA,57,DEV,Josh Kaddu,Josh,Kaddu,1990-03-12,6-3,246,Oregon,NA,00-0029595,NA,NA,NA,7148,KaddJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAD161787.png,NA,NA,NA,NA
2013,MIA,LB,NA,45,ACT,Austin Spitler,Austin,Spitler,1986-10-26,6-2,250,Ohio State,NA,00-0027843,NA,NA,NA,5774,SpitAu99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI629420.png,NA,NA,NA,NA
2013,MIA,LB,NA,93,CUT,Antwan Applewhite,Antwan,Applewhite,1985-12-31,6-3,270,San Diego State,NA,00-0024734,NA,NA,NA,3877,ApplAn99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/APP629310.png,NA,NA,NA,NA
2013,MIA,LB,NA,56,ACT,Jonathan Freeny,Jonathan,Freeny,1989-06-15,6-2,250,Rutgers,Coconut Creek (FL),00-0028454,14387,25327,7718,6633,FreeJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE425974.png,12753,803,NA,c3315876-1a17-4c6e-b024-07db4489e016
2013,MIA,LB,NA,49,CUT,Michael Clay,Michael,Clay,1991-08-30,5-11,235,Oregon,NA,00-0029970,NA,NA,NA,8371,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA730069.png,NA,NA,NA,NA
2013,MIA,LS,NA,92,ACT,John Denney,John,Denney,1978-12-13,6-5,255,Brigham Young,Horizon (CO),00-0023173,9287,7467,6999,2561,DennJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN261515.png,5377,212,NA,ca1aab05-e07b-437e-84c6-2bdb47433782
2013,MIA,MLB,NA,59,ACT,Dannell Ellerbe,Dannell,Ellerbe,1985-11-29,6-1,245,Georgia,NA,00-0026857,NA,NA,NA,5442,ElleDa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL108165.png,NA,NA,NA,NA
2013,MIA,NT,NA,97,DEV,Isaako Aaitui,Isaako,Aaitui,1987-01-25,6-4,315,Nevada-Las Vegas,NA,00-0028830,NA,NA,NA,6998,AaitIs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AAI622937.png,NA,NA,NA,NA
2013,MIA,OG,NA,62,ACT,Danny Watkins,Danny,Watkins,1984-11-06,6-3,310,Baylor,NA,00-0027961,NA,NA,NA,6175,WatkDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT185784.png,NA,NA,NA,NA
2013,MIA,OLB,NA,45,CUT,Alonzo Highsmith,Alonzo,Highsmith,1989-11-21,6-0,240,Arkansas,NA,00-0029973,NA,NA,NA,8069,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIG605342.png,NA,NA,NA,NA
2013,MIA,OLB,NA,93,ACT,Jason Trusnik,Jason,Trusnik,1984-06-06,6-4,252,Ohio Northern,NA,00-0025697,NA,NA,NA,4083,TrusJa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRU694033.png,NA,NA,NA,NA
2013,MIA,OLB,NA,55,ACT,Koa Misi,Koa,Misi,1987-01-17,6-3,254,Utah,NA,00-0027883,NA,NA,NA,5565,MisiKo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIS374104.png,NA,NA,NA,NA
2013,MIA,OLB,NA,52,ACT,Philip Wheeler,Philip,Wheeler,1984-12-12,6-2,240,Georgia Tech,NA,00-0026233,NA,NA,NA,4407,WheePh99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHE450744.png,NA,NA,NA,NA
2013,MIA,OLB,NA,6,CUT,Nathan Williams,Nathan,Williams,1989-10-16,6-3,249,Ohio State,NA,00-0029939,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL455217.png,NA,NA,NA,NA
2013,MIA,OT,NA,70,ACT,Dallas Thomas,Dallas,Thomas,1989-10-30,6-5,315,Tennessee,NA,00-0030531,NA,NA,NA,7858,ThomDa04,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO091308.png,NA,NA,NA,NA
2013,MIA,OT,NA,NA,DEV,Jason Weaver,Jason,Weaver,1989-04-12,6-5,305,Southern Mississippi,NA,00-0029909,NA,NA,NA,8545,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA676604.png,NA,NA,NA,NA
2013,MIA,P,NA,2,ACT,Brandon Fields,Brandon,Fields,1984-05-21,6-5,249,Michigan State,NA,00-0025612,NA,NA,NA,3841,FielBr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE463209.png,NA,NA,NA,NA
2013,MIA,QB,NA,4,CUT,Aaron Corp,Aaron,Corp,1989-03-06,6-4,195,Richmond,NA,00-0028893,NA,NA,NA,8588,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR624712.png,NA,NA,NA,NA
2013,MIA,QB,NA,17,ACT,Ryan Tannehill,Ryan,Tannehill,1988-07-27,6-4,222,Texas A&M,Big Spring (TX),00-0029701,14876,25718,8040,7014,TannRy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAN298716.png,13799,1049,NA,5812204c-6dae-4450-8011-99e0f72864ac
2013,MIA,QB,NA,8,ACT,Matt Moore,Matt,Moore,1984-08-09,6-3,216,Oregon State,Hart (CA),00-0025708,11128,8544,5432,4018,MoorMa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png,5834,233,NA,76d7615e-8eb5-4761-b6a6-1e895d01baf3
2013,MIA,QB,NA,7,ACT,Pat Devlin,Pat,Devlin,1988-04-12,6-3,225,Delaware,NA,00-0028453,NA,NA,NA,6632,DevlPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEV727245.png,NA,NA,NA,NA
2013,MIA,RB,NA,NA,DEV,Cameron Marshall,Cameron,Marshall,1991-10-14,5-11,215,Arizona State,NA,00-0029977,NA,NA,NA,8063,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR374915.png,NA,NA,NA,NA
2013,MIA,RB,NA,34,ACT,Marcus Thigpen,Marcus,Thigpen,1986-05-15,5-9,195,Indiana,NA,00-0026577,NA,NA,NA,5488,ThigMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI675348.png,NA,NA,NA,NA
2013,MIA,RB,NA,33,ACT,Daniel Thomas,Daniel,Thomas,1987-10-29,6-1,235,Kansas State,NA,00-0028000,NA,NA,NA,6214,ThomDa03,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO092066.png,NA,NA,NA,edbc58f3-86c0-40d9-9e55-25b19df79d4d
2013,MIA,RB,NA,26,ACT,Lamar Miller,Lamar,Miller,1991-04-25,5-10,216,Miami (Fla.),Killian (FL),00-0029615,14886,25807,8008,7097,MillLa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL373118.png,13791,1048,NA,a212c5d8-67f8-48b9-99be-2c121ee56366
2013,MIA,RB,NA,23,ACT,Mike Gillislee,Mike,Gillislee,1990-11-01,5-11,213,Florida,DeLand (FL),00-0030433,15952,26787,8760,7946,GillMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL667064.png,14872,1353,NA,d08da2a3-8296-4038-bb46-ab1feca4bbd4
2013,MIA,SS,NA,37,CUT,D.J. Campbell,D.J.,Campbell,1989-07-24,6-0,205,California,NA,00-0029305,NA,NA,NA,7201,CampD.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM230172.png,NA,NA,NA,NA
2013,MIA,SS,NA,36,ACT,Don Jones,Don,Jones,1990-05-14,5-11,200,Arkansas State,NA,00-0030395,NA,NA,NA,8033,JoneDo02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON236068.png,NA,NA,NA,NA
2013,MIA,SS,NA,44,ACT,Jordan Kovacs,Jordan,Kovacs,1990-06-12,5-10,210,Michigan,NA,00-0029975,NA,NA,NA,8275,KovaJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOV243683.png,NA,NA,NA,NA
2013,MIA,SS,NA,30,ACT,Chris Clemons,Chris,Clemons,1985-09-15,6-1,214,Clemson,NA,00-0027115,NA,NA,NA,5089,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE388197.png,NA,NA,NA,NA
2013,MIA,T,NA,78,ACT,Bryant McKinnie,Bryant,McKinnie,1979-09-23,6-8,352,Miami (Fla.),NA,00-0021383,NA,NA,NA,1015,McKiBr21,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK582010.png,NA,NA,NA,NA
2013,MIA,T,NA,71,RSN,Jonathan Martin,Jonathan,Martin,1989-08-19,6-5,312,Stanford,NA,00-0029593,NA,NA,NA,7046,MartJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR658218.png,NA,NA,NA,NA
2013,MIA,T,NA,72,RES,Will Yeatman,Will,Yeatman,1988-04-10,6-6,315,Maryland,NA,00-0028253,NA,NA,NA,6480,YeatWi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YEA632822.png,NA,NA,NA,NA
2013,MIA,T,NA,77,ACT,Tyson Clabo,Tyson,Clabo,1981-10-17,6-6,315,Wake Forest,NA,00-0022245,NA,NA,NA,2011,ClabTy20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA004828.png,NA,NA,NA,NA
2013,MIA,TE,NA,81,RES,Dustin Keller,Dustin,Keller,1984-09-25,6-2,255,Purdue,NA,00-0026170,NA,NA,NA,4344,KellDu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL091879.png,NA,NA,NA,49902713-45f2-4853-a508-f944c9808ebb
2013,MIA,TE,NA,80,ACT,Dion Sims,Dion,Sims,1991-02-18,6-4,265,Michigan State,St. Mary's Prep (MI),00-0030422,15974,26729,8784,7888,SimsDi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM687398.png,14876,1357,NA,9c04a540-cb7c-41dc-8e7c-50b7af29a3a2
2013,MIA,TE,NA,86,DEV,Kyle Miller,Kyle,Miller,1988-04-18,6-5,262,Mount Union,NA,00-0028415,NA,NA,NA,6601,MillKy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL372090.png,NA,NA,NA,NA
2013,MIA,TE,NA,84,ACT,Michael Egnew,Michael,Egnew,1989-11-01,6-5,262,Missouri,NA,00-0029694,NA,NA,NA,7080,EgneMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EGN177981.png,NA,NA,NA,11f099aa-48e9-4f78-a3cc-e0d2730a3872
2013,MIA,TE,NA,42,ACT,Charles Clay,Charles,Clay,1989-02-13,6-3,255,Tulsa,Central (AR),00-0028112,14145,24961,7424,6326,ClayCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA715825.png,12751,801,NA,04ca4fb9-194e-47fe-8fc8-adb5790a8e78
2013,MIA,TE,NA,NA,DEV,Emmanuel Ogbuehi,Emmanuel,Ogbuehi,1990-08-17,6-3,250,Georgia State,NA,00-0029866,NA,NA,NA,8183,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGB672851.png,NA,NA,NA,NA
2013,MIA,WR,NA,NA,DEV,Ryan Spadola,Ryan,Spadola,1991-02-15,6-1,200,Lehigh,NA,00-0030175,NA,NA,NA,8236,SpadRy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA065094.png,NA,NA,NA,NA
2013,MIA,WR,NA,82,ACT,Brian Hartline,Brian,Hartline,1986-11-22,6-2,199,Ohio State,NA,00-0027077,NA,NA,NA,5031,HartBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR725593.png,NA,NA,NA,24a6423a-0c3f-4cfb-b25a-fc05c04c9f7f
2013,MIA,WR,NA,11,CUT,Julius Pruitt,Julius,Pruitt,1985-12-30,6-2,212,Ouachita Baptist,NA,00-0027173,NA,NA,NA,5520,PruiJu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRU485116.png,NA,NA,NA,NA
2013,MIA,WR,NA,15,CUT,Andrell Smith,Andrell,Smith,1990-04-02,6-3,217,Louisville,NA,00-0030589,NA,NA,NA,8251,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI038472.png,NA,NA,NA,NA
2013,MIA,WR,NA,89,CUT,Kenny Stafford,Kenny,Stafford,1990-06-20,6-4,204,Toledo,NA,00-0029469,NA,NA,NA,7554,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134407.png,NA,NA,NA,NA
2013,MIA,WR,NA,18,ACT,Rishard Matthews,Rishard,Matthews,1989-10-12,6-0,210,Nevada,Saddleback (CA),00-0029580,15102,25937,8232,7211,MattRi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT576281.png,13788,1046,NA,969a4d68-1d76-4e64-bfff-e898a9ac6bd4
2013,MIA,WR,NA,11,ACT,Mike Wallace,Mike,Wallace,1986-08-01,6-0,195,Mississippi,O. Perry Walker (LA),00-0026901,12601,9348,6110,5007,WallMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL468678.png,8529,365,NA,b37b5be9-4771-4368-988f-fb936f4fc0ad
2013,MIA,WR,NA,3,CUT,Keenan Davis,Keenan,Davis,1991-01-30,6-3,215,Iowa,NA,00-0029836,NA,NA,NA,8213,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV499890.png,NA,NA,NA,NA
2013,MIA,WR,NA,19,RES,Armon Binns,Armon,Binns,1989-09-08,6-3,211,Cincinnati,NA,00-0028400,NA,NA,NA,6590,BinnAr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIN720265.png,NA,NA,NA,f61e4257-bad8-4b5f-b3eb-8962da5f2113
2013,MIA,WR,NA,14,CUT,Jeff Fuller,Jeff,Fuller,1990-04-20,6-4,223,Texas A&M,NA,00-0029103,NA,NA,NA,7392,FullJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUL257424.png,NA,NA,NA,NA
2013,MIA,WR,NA,10,RES,Brandon Gibson,Brandon,Gibson,1987-08-13,6-0,207,Washington State,NA,00-0026937,NA,NA,NA,5118,GibsBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIB479862.png,NA,NA,NA,5f8ecc8b-ea5b-424f-88e7-b47c77bac783
2013,MIA,WR,NA,14,ACT,Marlon Moore,Marlon,Moore,1987-09-03,6-0,190,Fresno State,NA,00-0027356,NA,NA,NA,5887,MoorMa02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO542785.png,NA,NA,NA,NA
2013,MIA,WR,NA,NA,CUT,Jasper Collins,Jasper,Collins,1991-11-28,6-0,190,Mount Union,NA,00-0029971,NA,NA,NA,9378,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL609258.png,NA,NA,NA,NA
2013,MIN,C,NA,65,ACT,John Sullivan,John,Sullivan,1985-08-08,6-4,301,Notre Dame,Greenwich (CT),00-0026327,11421,8964,6404,4501,SullJo24,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUL513788.png,7509,303,NA,7f87c105-e608-4911-8897-31cc5a443175
2013,MIN,C,NA,64,CUT,Camden Wentz,Camden,Wentz,1990-11-27,6-3,305,North Carolina State,NA,00-0029937,NA,NA,NA,8330,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEN605270.png,NA,NA,NA,NA
2013,MIN,CB,NA,27,ACT,Shaun Prater,Shaun,Prater,1989-10-27,5-10,190,Iowa,NA,00-0029214,NA,NA,NA,7149,PratSh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRA149241.png,NA,NA,NA,NA
2013,MIN,CB,NA,20,ACT,Chris Cook,Chris,Cook,1987-02-15,6-2,212,Virginia,NA,00-0027649,NA,NA,NA,5559,CookCh99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO033097.png,NA,NA,NA,NA
2013,MIN,CB,NA,24,CUT,A.J. Jefferson,A.J.,Jefferson,1988-04-04,6-1,190,Fresno State,NA,00-0027350,NA,NA,NA,5881,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF096790.png,NA,NA,NA,NA
2013,MIN,CB,NA,29,ACT,Xavier Rhodes,Xavier,Rhodes,1990-06-19,6-1,210,Florida State,Norland (FL),00-0030575,15810,26648,8637,7806,RhodXa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RHO552860.png,15151,1536,NA,81a5c010-2e89-4b65-a924-015cf4ea3f94
2013,MIN,CB,NA,21,RES,Josh Robinson,Josh,Robinson,1991-01-08,5-10,199,UCF,Plantation (FL),00-0029691,14948,25776,8211,7068,RobiJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB590205.png,14631,1254,NA,8cd557fb-94df-48c2-8665-198e5c8be20b
2013,MIN,CB,NA,35,ACT,Marcus Sherels,Marcus,Sherels,1987-09-30,5-10,175,Minnesota,John Marshall (MN),00-0027547,13843,24685,7236,6017,SherMa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE563263.png,12681,784,NA,4f799675-2b27-4437-9acc-bc4e0c73ef0f
2013,MIN,CB,NA,30,CUT,Greg McCoy,Greg,McCoy,1988-09-08,5-9,187,Texas Christian,NA,00-0029307,NA,NA,NA,7204,McCoGr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC605341.png,NA,NA,NA,NA
2013,MIN,CB,NA,NA,DEV,Kip Edwards,Kip,Edwards,1989-12-04,6-1,200,Missouri,NA,00-0029874,NA,NA,NA,8296,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW568534.png,NA,NA,NA,NA
2013,MIN,DB,NA,26,CUT,Jacob Lacey,Jacob,Lacey,1987-05-28,5-10,183,Oklahoma State,NA,00-0026674,NA,NA,NA,5311,LaceJa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAC112254.png,NA,NA,NA,NA
2013,MIN,DB,NA,26,ACT,Robert Steeples,Robert,Steeples,1989-11-27,6-1,194,Memphis,NA,00-0029767,NA,NA,NA,8270,SteeRo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE102638.png,NA,NA,NA,NA
2013,MIN,DB,NA,25,CUT,Roderick Williams,Roderick,Williams,1986-05-27,5-10,180,Alcorn State,NA,00-0029733,NA,NA,NA,8054,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL506677.png,NA,NA,NA,NA
2013,MIN,DB,NA,NA,DEV,Brandan Bishop,Brandan,Bishop,1991-01-23,6-1,208,North Carolina State,NA,00-0029925,NA,NA,NA,8329,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIS240736.png,NA,NA,NA,NA
2013,MIN,DB,NA,36,ACT,Robert Blanton,Robert,Blanton,1989-09-07,6-1,200,Notre Dame,David W. Butler (NC),00-0029575,15079,25849,8265,7136,BlanRo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA768016.png,14440,1209,NA,5db03086-c670-4adb-98ed-b6a59a4f9270
2013,MIN,DE,NA,94,ACT,Justin Trattou,Justin,Trattou,1988-08-28,6-4,255,Florida,NA,00-0028495,NA,NA,NA,6669,TratJu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA432591.png,NA,NA,NA,NA
2013,MIN,DE,NA,NA,DEV,Spencer Nealy,Spencer,Nealy,1989-12-08,6-5,277,Texas A&M,NA,00-0030477,NA,NA,NA,8448,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEA703464.png,NA,NA,NA,NA
2013,MIN,DE,NA,NA,CUT,Tristan Okpalaugo,Tristan,Okpalaugo,1989-10-10,6-6,250,Fresno State,NA,00-0029979,NA,NA,NA,8169,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKP059326.png,NA,NA,NA,NA
2013,MIN,DE,NA,94,CUT,Lawrence Jackson,Lawrence,Jackson,1985-08-30,6-4,278,USC,NA,00-0026168,NA,NA,NA,4342,JackLa98,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC339314.png,NA,NA,NA,NA
2013,MIN,DE,NA,64,CUT,Marquis Jackson,Marquis,Jackson,1990-01-11,6-4,280,Portland State,NA,00-0029930,NA,NA,NA,8382,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC402310.png,NA,NA,NA,NA
2013,MIN,DE,NA,92,CUT,George Johnson,George,Johnson,1987-12-11,6-4,270,Rutgers,Glassboro (NJ),00-0027495,13812,24665,7222,6112,JohnGe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH261528.png,12626,779,NA,423d2e55-053b-40cd-b977-bef2f3891907
2013,MIN,DE,NA,96,ACT,Brian Robison,Brian,Robison,1983-04-27,6-3,259,Texas,Splendora (TX),00-0025489,10546,8356,5319,3718,RobiBr98,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB744810.png,7202,285,NA,ac568889-d10d-4ccc-89a1-8e4233848086
2013,MIN,DE,NA,67,CUT,Collins Ukwu,Collins,Ukwu,1990-01-06,6-4,260,Kentucky,NA,00-0029935,NA,NA,NA,8233,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UKW652601.png,NA,NA,NA,NA
