season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2001,NE,TE,NA,83,NA,Rod Rutledge,Rod,Rutledge,1975-08-12,6-5,265,Alabama,NA,00-0014211,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUT748046.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;4
2001,NE,TE,NA,48,NA,Arther Love,Arther,Love,1977-09-18,6-4,250,South Carolina State,NA,00-0020377,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOV038391.png,NA,NA,NA,NA,11;12;13;14;15;16;17,2;3;4
2001,NE,WR,NA,80,NA,Troy Brown,Troy,Brown,1971-07-02,5-10,193,Marshall,NA,00-0002068,NA,NA,NA,56,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO741336.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;4
2001,NE,WR,NA,84,NA,Fred Coleman,Fred,Coleman,1975-01-31,6-0,188,Washington,NA,00-0003220,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL278139.png,NA,NA,NA,NA,9;10;11;12;13;14;15;16;17,2;3;4
2001,NE,WR,NA,NA,NA,Jimmy Farris,Jimmy,Farris,1978-04-13,5-11,200,Montana,NA,00-0019905,NA,NA,NA,954,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAR719833.png,NA,NA,NA,NA,NA,2;3;4
2001,NE,WR,NA,88,NA,Terry Glenn,Terry,Glenn,1974-07-23,5-11,193,Ohio State,NA,00-0006043,NA,NA,NA,156,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE390120.png,NA,NA,NA,NA,5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NE,WR,NA,82,NA,Curtis Jackson,Curtis,Jackson,1973-09-22,5-10,190,Texas,NA,00-0019255,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC115107.png,NA,NA,NA,NA,6;7;8,NA
2001,NE,WR,NA,81,NA,Charles Johnson,Charles,Johnson,1972-01-03,6-0,205,Colorado,NA,00-0008454,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH118334.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;4
2001,NE,WR,NA,84,NA,Torrance Small,Torrance,Small,1970-09-04,6-3,220,Alcorn State,NA,00-0015063,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMA691563.png,NA,NA,NA,NA,1;3;4;5,NA
2001,NE,WR,NA,14,NA,Walter Williams,Walter,Williams,1977-09-08,6-0,210,Grambling State,NA,00-0020046,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL558588.png,NA,NA,NA,NA,NA,NA
2001,NE,WR,NA,86,NA,David Patten,David,Patten,1974-08-19,5-10,190,Western Carolina,NA,00-0012642,NA,NA,NA,221,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT326165.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,2;3;4
2001,NO,C,NA,62,NA,Jerry Fontenot,Jerry,Fontenot,1966-11-21,6-3,300,Texas A&M,NA,00-0005399,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FON415290.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,CB,NA,22,NA,Fred Thomas,Fred,Thomas,1973-09-11,5-9,184,Tennessee-Martin,NA,00-0016263,NA,NA,NA,175,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO168220.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,CB,NA,23,NA,Kevin Mathis,Kevin,Mathis,1974-04-29,5-9,185,Texas A&M-Commerce,NA,00-0010535,NA,NA,NA,316,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT201981.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2001,NO,DB,NA,41,NA,Tim Carter,Tim,Carter,1978-07-15,5-11,184,Tulane,NA,00-0020157,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR747109.png,NA,NA,NA,NA,16;17,NA
2001,NO,DB,NA,36,NA,Michael Hawthorne,Michael,Hawthorne,1977-01-26,6-3,196,Purdue,NA,00-0019498,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW787665.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DB,NA,21,NA,Steve Israel,Steve,Israel,1969-03-16,5-11,197,Pittsburgh,NA,00-0008063,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ISR059326.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DB,NA,24,NA,Fred Weary,Fred,Weary,1974-04-12,5-10,181,Florida,NA,00-0017341,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA053051.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DB,NA,42,NA,Jerry Wilson,Jerry,Wilson,1973-07-17,5-10,190,Southern University,NA,00-0018036,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL725359.png,NA,NA,NA,NA,17,NA
2001,NO,DB,NA,31,NA,Richard Newsome,Richard,Newsome,1977-12-06,5-11,202,Michigan State,NA,00-0020164,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW605521.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DB,NA,28,NA,Chris Oldham,Chris,Oldham,1968-10-26,5-9,200,Oregon,NA,00-0012340,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLD355962.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DE,NA,93,NA,Darren Howard,Darren,Howard,1976-11-19,6-3,281,Kansas State,NA,00-0019605,NA,NA,NA,606,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW119709.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DE,NA,94,NA,Joe Johnson,Joe,Johnson,1972-07-11,6-4,270,Louisville,NA,00-0008541,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH390894.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DE,NA,98,NA,Willie Whitehead,Willie,Whitehead,1973-01-26,6-3,285,Auburn,NA,00-0017585,NA,NA,NA,152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI634244.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DT,NA,92,NA,Martin Chase,Martin,Chase,1974-12-19,6-2,310,Oklahoma,NA,00-0002908,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA690038.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DT,NA,97,NA,La'Roi Glover,La'Roi,Glover,1974-07-04,6-2,285,San Diego State,NA,00-0006051,NA,NA,NA,204,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLO573495.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,DT,NA,99,NA,Norman Hand,Norman,Hand,1972-09-04,6-3,310,Mississippi,NA,00-0006766,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN119783.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2001,NO,DT,NA,90,NA,Kenny Smith,Kenny,Smith,1977-09-08,6-3,295,Alabama,NA,00-0020506,NA,NA,NA,842,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI460520.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,FB,NA,47,NA,Kevin Houser,Kevin,Houser,1977-08-23,6-2,250,Ohio State,NA,00-0019503,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOU322716.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,FB,NA,44,NA,Terrelle Smith,Terrelle,Smith,1978-03-12,6-0,246,Arizona State,NA,00-0019587,NA,NA,NA,651,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI739312.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,FS,NA,20,NA,Jay Bellamy,Jay,Bellamy,1972-07-08,5-11,200,Rutgers,NA,00-0001058,NA,NA,NA,99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL643257.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,G,NA,69,NA,Tom Ackerman,Tom,Ackerman,1972-09-06,6-3,296,Eastern Washington,NA,00-0000032,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ACK425040.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,G,NA,64,NA,Albert Traylor,Albert,Traylor,1978-06-04,6-2,305,Northwestern State-Louisiana,NA,00-0020169,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA549190.png,NA,NA,NA,NA,NA,NA
2001,NO,G,NA,63,NA,Wally Williams,Wally,Williams,1971-02-20,6-2,321,Florida A&M,NA,00-0017954,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL557347.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,G,NA,65,NA,Chris Naeole,Chris,Naeole,1974-12-25,6-3,313,Colorado,NA,00-0011905,NA,NA,NA,235,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAE474619.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,K,NA,3,NA,John Carney,John,Carney,1964-04-20,5-11,180,Notre Dame,NA,00-0002655,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR243867.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,LB,NA,50,NA,Phil Clarke,Phil,Clarke,1977-01-19,6-0,241,Pittsburgh,NA,00-0018612,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA656676.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14,NA
2001,NO,LB,NA,53,NA,Roger Knight,Roger,Knight,1978-10-11,6-0,236,Wisconsin,NA,00-0020306,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KNI629778.png,NA,NA,NA,NA,13,NA
2001,NO,LB,NA,52,NA,Sedrick Hodge,Sedrick,Hodge,1978-09-13,6-4,244,North Carolina,NA,00-0020294,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOD288861.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,LB,NA,37,NA,Steve Gleason,Steve,Gleason,1977-03-19,5-11,215,Washington State,NA,00-0019053,NA,NA,NA,728,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE016856.png,NA,NA,NA,NA,11;12;13;14;15;16;17,NA
2001,NO,LB,NA,57,NA,Curtis Holden,Curtis,Holden,1979-03-17,6-2,232,Washington State,NA,00-0020465,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL029130.png,NA,NA,NA,NA,6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,LB,NA,58,NA,Jonathan Jackson,Jonathan,Jackson,1977-09-02,6-2,248,Oregon State,NA,00-0019158,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC275764.png,NA,NA,NA,NA,17,NA
2001,NO,LB,NA,55,NA,DeShone Myles,DeShone,Myles,1974-10-31,6-2,245,Nevada,NA,00-0011894,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MYL252861.png,NA,NA,NA,NA,1;2;3;4;5;15,NA
2001,NO,LB,NA,61,NA,Jason Nevadomsky,Jason,Nevadomsky,1975-11-08,6-2,240,UCLA,NA,00-0012038,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEV055246.png,NA,NA,NA,NA,NA,NA
2001,NO,MLB,NA,56,NA,Charlie Clemons,Charlie,Clemons,1972-07-04,6-2,250,Georgia,NA,00-0003111,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE385760.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,OLB,NA,54,NA,Darrin Smith,Darrin,Smith,1970-04-15,6-1,230,Miami (Fla.),NA,00-0015132,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI160080.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,OLB,NA,59,NA,Keith Mitchell,Keith,Mitchell,1974-07-24,6-2,245,Texas A&M,NA,00-0011413,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT194933.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,P,NA,4,NA,Toby Gowin,Toby,Gowin,1975-03-30,5-10,167,North Texas,NA,00-0006181,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOW505572.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,QB,NA,18,NA,Jeff Blake,Jeff,Blake,1970-12-04,6-0,210,East Carolina,NA,00-0001335,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA575324.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,QB,NA,2,NA,Aaron Brooks,Aaron,Brooks,1976-03-24,6-4,205,Virginia,NA,00-0001823,NA,NA,NA,509,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO114367.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,QB,NA,12,NA,Jake Delhomme,Jake,Delhomme,1975-01-10,6-2,205,Louisiana-Lafayette,NA,00-0004161,NA,NA,NA,303,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,RB,NA,27,NA,James Fenderson,James,Fenderson,1976-10-24,5-10,199,Hawaii,NA,00-0020173,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEN242252.png,NA,NA,NA,NA,14;15;16;17,NA
2001,NO,RB,NA,25,NA,Fred McAfee,Fred,McAfee,1968-06-20,5-10,193,Mississippi College,NA,00-0010632,NA,NA,NA,18,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCA334825.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,RB,NA,26,NA,Deuce McAllister,Deuce,McAllister,1978-12-27,6-1,221,Mississippi,NA,00-0020527,NA,NA,NA,793,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCA644685.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,RB,NA,34,NA,Ricky Williams,Ricky,Williams,1977-05-21,5-10,236,Texas,NA,00-0017915,NA,NA,NA,440,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL271115.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,RB,NA,33,NA,Moran Norris,Moran,Norris,1978-06-16,6-1,250,Kansas,NA,00-0020508,NA,NA,NA,865,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR510984.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,SS,NA,29,NA,Sammy Knight,Sammy,Knight,1975-09-10,6-0,205,USC,NA,00-0009357,NA,NA,NA,311,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KNI653964.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,T,NA,74,NA,Scott Sanderson,Scott,Sanderson,1974-07-25,6-6,295,Washington State,NA,00-0014339,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN521294.png,NA,NA,NA,NA,12;13;14;15;16;17,NA
2001,NO,T,NA,78,NA,Daryl Terrell,Daryl,Terrell,1975-01-25,6-5,296,Southern Mississippi,NA,00-0016178,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TER290466.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,T,NA,68,NA,Kyle Turley,Kyle,Turley,1975-09-24,6-5,300,San Diego State,NA,00-0016691,NA,NA,NA,2895,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR099308.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,T,NA,79,NA,Mitch White,Mitch,White,1978-03-25,6-4,311,Oregon State,NA,00-0020309,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI370169.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10,NA
2001,NO,T,NA,70,NA,Marcus Price,Marcus,Price,1972-03-03,6-6,321,LSU,NA,00-0013229,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI248300.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,T,NA,76,NA,Tutan Reyes,Tutan,Reyes,1977-10-28,6-3,299,Mississippi,NA,00-0019597,NA,NA,NA,668,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY031542.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,T,NA,77,NA,Willie Roaf,Willie,Roaf,1970-04-18,6-5,312,Louisiana Tech,NA,00-0013791,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROA625630.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11,NA
2001,NO,TE,NA,85,NA,Cameron Cleeland,Cameron,Cleeland,1975-08-15,6-4,272,Washington,NA,00-0003103,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE016949.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,NA
2001,NO,TE,NA,81,NA,Lamont Hall,Lamont,Hall,1974-11-16,6-4,260,Clemson,NA,00-0006666,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL358068.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,TE,NA,89,NA,Dave Stachelski,Dave,Stachelski,1977-03-01,6-3,245,Boise State,NA,00-0019598,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA034040.png,NA,NA,NA,NA,1;2;3;4;5;6,NA
2001,NO,TE,NA,82,NA,Boo Williams,Boo,Williams,1979-06-22,6-4,230,Arkansas,NA,00-0020171,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL248383.png,NA,NA,NA,NA,7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,TE,NA,83,NA,Johnny Mitchell,Johnny,Mitchell,1971-01-20,6-3,247,Nebraska,NA,00-0011412,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT368168.png,NA,NA,NA,NA,16;17,NA
2001,NO,WR,NA,83,NA,Albert Connell,Albert,Connell,1974-05-13,6-0,184,Texas A&M,NA,00-0003378,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON386729.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13,NA
2001,NO,WR,NA,87,NA,Joe Horn,Joe,Horn,1972-01-16,6-1,206,Itawamba CC MS,NA,00-0007744,NA,NA,NA,199,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOR138427.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,WR,NA,88,NA,Willie Jackson,Willie,Jackson,1971-08-16,6-1,212,Florida,NA,00-0008210,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC672586.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,WR,NA,89,NA,Wane McGarity,Wane,McGarity,1976-09-30,5-8,192,Texas,NA,00-0010843,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG003992.png,NA,NA,NA,NA,8;9;10;11;12;13;14;15;16;17,NA
2001,NO,WR,NA,80,NA,Robert Wilson,Robert,Wilson,1974-06-23,5-11,176,Florida A&M,NA,00-0018056,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL776653.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,WR,NA,86,NA,Onome Ojo,Onome,Ojo,1977-06-03,6-4,205,California-Davis,NA,00-0020390,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OJO029662.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NO,WR,NA,84,NA,Michael L. Lewis,Michael L.,Lewis,1971-11-14,5-8,165,No College,NA,00-0019600,NA,NA,NA,753,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW530393.png,NA,NA,NA,NA,1;2;3;4;5;6;7;15;16;17,NA
2001,NYG,C,NA,52,NA,Dusty Zeigler,Dusty,Zeigler,1973-09-27,6-5,305,Notre Dame,NA,00-0018484,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEI237308.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,CB,NA,25,NA,Will Allen,Will,Allen,1978-08-05,5-10,192,Syracuse,NA,00-0020467,NA,NA,NA,792,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL654295.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,CB,NA,31,NA,Jason Sehorn,Jason,Sehorn,1971-04-15,6-2,215,USC,NA,00-0014637,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEH474619.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2001,NYG,CB,NA,24,NA,William James,William,James,1979-06-15,6-0,197,Western Illinois,NA,00-0020384,NA,NA,NA,839,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET477762.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,22,NA,Ralph Brown,Ralph,Brown,1978-09-16,5-10,185,Nebraska,NA,00-0019613,NA,NA,NA,672,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO588846.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,23,NA,Omar Stoutmire,Omar,Stoutmire,1974-07-09,5-11,198,Fresno State,NA,00-0015781,NA,NA,NA,291,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO733919.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,41,NA,Dave Thomas,Dave,Thomas,1968-08-25,6-3,218,Tennessee,NA,00-0016242,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO093961.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,26,NA,Emmanuel McDaniel,Emmanuel,McDaniel,1972-07-27,5-9,180,East Carolina,NA,00-0010785,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD048550.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,28,NA,DeWayne Patmon,DeWayne,Patmon,1979-04-25,6-0,190,Michigan,NA,00-0020186,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAT161719.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DB,NA,35,NA,Clarence LeBlanc,Clarence,LeBlanc,1977-03-26,6-2,210,LSU,NA,00-0019761,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEB612432.png,NA,NA,NA,NA,4;5;6;17,NA
2001,NYG,DE,NA,95,NA,Frank Ferrara,Frank,Ferrara,1975-12-07,6-3,270,Rhode Island,NA,00-0005165,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FER634002.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2001,NYG,DE,NA,90,NA,Kenny Holmes,Kenny,Holmes,1973-10-24,6-4,270,Miami (Fla.),NA,00-0007659,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL599140.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
