season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
2008,KC,OLB,NA,52,ACT,Curtis Gatewood,Curtis,Gatewood,1985-05-18,6-3,240,Vanderbilt,NA,00-0025906,NA,NA,NA,NA,4627,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAT206680.png,NA,NA,NA
2008,KC,OLB,NA,56,ACT,Derrick Johnson,Derrick,Johnson,1982-11-22,6-3,242,Texas,Waco (TX),00-0023449,8430,e3896096-bafa-4c02-bd35-372c4002b3d7,7191,4486,2232,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH202085.png,8231,329,NA
2008,KC,OLB,NA,50,ACT,Rocky Boiman,Rocky,Boiman,1980-01-24,6-4,236,Notre Dame,NA,00-0021250,NA,NA,NA,NA,1129,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOI415291.png,NA,NA,NA
2008,KC,OT,NA,65,ACT,Tavares Washington,Tavares,Washington,1983-04-20,6-3,320,Florida,NA,00-0023952,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS731858.png,NA,NA,NA
2008,KC,P,NA,2,ACT,Dustin Colquitt,Dustin,Colquitt,1982-05-06,6-3,210,Tennessee,Bearden (TN),00-0023534,8513,cdf8908a-7092-4054-a49c-a9884211aaa1,7275,4442,2316,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL759300.png,8243,330,NA
2008,KC,QB,NA,4,ACT,Tyler Thigpen,Tyler,Thigpen,1984-04-14,6-1,224,Coastal Carolina,NA,00-0025604,NA,NA,NA,NA,3833,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI677677.png,NA,NA,NA
2008,KC,QB,NA,12,RES,Brodie Croyle,Brodie,Croyle,1983-02-06,6-2,206,Alabama,NA,00-0024300,NA,NA,NA,NA,3030,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO809080.png,NA,NA,NA
2008,KC,QB,NA,11,RES,Damon Huard,Damon,Huard,1973-07-09,6-3,218,Washington,NA,00-0007835,NA,NA,NA,NA,215,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUA264861.png,NA,NA,NA
2008,KC,QB,NA,8,ACT,Quinn Gray,Quinn,Gray,1979-05-21,6-3,254,Florida A&M,NA,00-0020613,NA,NA,NA,NA,1247,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA766862.png,NA,NA,NA
2008,KC,QB,NA,15,DEV,Ingle Martin,Ingle,Martin,1982-08-15,6-2,220,Furman,NA,00-0024362,NA,NA,NA,NA,3093,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR626486.png,NA,NA,NA
2008,KC,RB,NA,21,RES,Kolby Smith,Kolby,Smith,1984-12-15,5-11,219,Louisville,NA,00-0025535,NA,NA,NA,NA,3764,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI462984.png,NA,NA,NA
2008,KC,RB,NA,30,CUT,B.J. Sams,B.J.,Sams,1980-10-29,5-10,185,McNeese State,NA,00-0022449,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM562269.png,NA,NA,NA
2008,KC,RB,NA,29,DEV,Dantrell Savage,Dantrell,Savage,1985-02-15,5-8,182,Oklahoma State,NA,00-0026453,NA,NA,NA,NA,4822,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAV146593.png,NA,NA,NA
2008,KC,RB,NA,26,ACT,Jackie Battle,Jackie,Battle,1983-10-01,6-2,238,Houston,NA,00-0025701,NA,NA,NA,NA,3885,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT414006.png,NA,NA,NA
2008,KC,RB,NA,46,CUT,Oliver Hoyte,Oliver,Hoyte,1984-10-05,6-3,252,North Carolina State,NA,00-0023891,NA,NA,NA,NA,3357,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY700445.png,NA,NA,NA
2008,KC,RB,NA,27,ACT,Larry Johnson,Larry,Johnson,1979-11-19,6-1,230,Penn State,NA,00-0021976,NA,NA,NA,NA,1343,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH399484.png,NA,NA,NA
2008,KC,RB,NA,43,CUT,Chris Manderino,Chris,Manderino,1982-12-22,6-0,231,California,NA,00-0023834,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN071874.png,NA,NA,NA
2008,KC,RB,NA,25,ACT,Jamaal Charles,Jamaal,Charles,1986-12-27,5-11,199,Texas,Memorial (TX),00-0026213,11307,aca06a5e-0e3a-4285-a025-199f8fa0376f,8850,5663,4387,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA561428.png,7969,323,NA
2008,KC,SAF,NA,38,ACT,DaJuan Morgan,DaJuan,Morgan,1985-10-21,6-0,203,North Carolina State,NA,00-0026222,NA,NA,NA,NA,4396,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR151490.png,NA,NA,NA
2008,KC,SS,NA,49,ACT,Bernard Pollard,Bernard,Pollard,1984-12-23,6-1,224,Purdue,NA,00-0024269,NA,NA,NA,NA,2999,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POL249174.png,NA,NA,NA
2008,KC,T,NA,66,CUT,Rob Smith,Rob,Smith,1984-03-08,6-3,310,Tennessee,NA,00-0023861,NA,NA,NA,NA,3510,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI639740.png,NA,NA,NA
2008,KC,T,NA,67,ACT,Barry Richardson,Barry,Richardson,1986-05-15,6-6,319,Clemson,NA,00-0026310,NA,NA,NA,NA,4484,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC389622.png,NA,NA,NA
2008,KC,T,NA,71,CUT,Will Svitek,Will,Svitek,1982-01-08,6-6,300,Stanford,NA,00-0023620,NA,NA,NA,NA,2404,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SVI677581.png,NA,NA,NA
2008,KC,T,NA,75,ACT,Herb Taylor,Herb,Taylor,1984-09-22,6-3,295,Texas Christian,NA,00-0025583,NA,NA,NA,NA,3812,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY251071.png,NA,NA,NA
2008,KC,T,NA,77,ACT,Damion McIntosh,Damion,McIntosh,1977-03-25,6-4,320,Kansas State,NA,00-0019664,NA,NA,NA,NA,642,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCI434851.png,NA,NA,NA
2008,KC,T,NA,71,ACT,Andrew Carnahan,Andrew,Carnahan,1983-09-08,6-7,306,Arizona State,NA,00-0025639,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR227389.png,NA,NA,NA
2008,KC,T,NA,79,CUT,Anthony Alabi,Anthony,Alabi,1981-02-16,6-5,315,Texas Christian,NA,00-0023595,NA,NA,NA,NA,2379,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALA088990.png,NA,NA,NA
2008,KC,T,NA,76,ACT,Branden Albert,Branden,Albert,1984-11-04,6-5,316,Virginia,NA,00-0026155,NA,NA,NA,NA,4329,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALB334450.png,NA,NA,NA
2008,KC,TE,NA,87,ACT,Brad Cottam,Brad,Cottam,1984-11-28,6-7,269,Tennessee,NA,00-0026216,NA,NA,NA,NA,4390,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COT199521.png,NA,NA,NA
2008,KC,TE,NA,84,CUT,J.P. Foschi,J.P.,Foschi,1982-05-19,6-3,266,Georgia Tech,NA,00-0022484,NA,NA,NA,NA,2046,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS047461.png,NA,NA,NA
2008,KC,TE,NA,48,ACT,Thomas Gafford,Thomas,Gafford,1983-01-29,6-2,252,Houston,NA,00-0023740,NA,NA,NA,NA,3316,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAF646935.png,NA,NA,NA
2008,KC,TE,NA,88,ACT,Tony Gonzalez,Tony,Gonzalez,1976-02-27,6-5,251,California,NA,00-0006101,NA,NA,NA,NA,237,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON587645.png,NA,NA,NA
2008,KC,TE,NA,81,CUT,Michael Allan,Michael,Allan,1983-09-08,6-6,254,Whitworth,NA,00-0025618,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL011588.png,NA,NA,NA
2008,KC,WR,NA,83,CUT,Bobby Sippio,Bobby,Sippio,1980-12-04,6-3,215,Western Kentucky,NA,00-0022691,NA,NA,NA,NA,4292,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIP622937.png,NA,NA,NA
2008,KC,WR,NA,80,ACT,Jeff Webb,Jeff,Webb,1982-01-31,6-2,211,San Diego State,NA,00-0024404,NA,NA,NA,NA,3135,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI392402.png,NA,NA,NA
2008,KC,WR,NA,14,ACT,Kevin Robinson,Kevin,Robinson,1984-12-19,6-0,196,Utah State,NA,00-0026322,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB593216.png,NA,NA,NA
2008,KC,WR,NA,81,ACT,Devard Darling,Devard,Darling,1982-04-16,6-1,213,Washington State,NA,00-0022739,NA,NA,NA,NA,1803,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR358587.png,NA,NA,NA
2008,KC,WR,NA,85,ACT,Will Franklin,Will,Franklin,1985-10-13,6-0,209,Missouri,NA,00-0026245,NA,NA,NA,NA,4419,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA548035.png,NA,NA,NA
2008,KC,WR,NA,NA,CUT,Scott Mayle,Scott,Mayle,1983-10-14,6-1,175,Ohio U.,NA,00-0024803,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY561052.png,NA,NA,NA
2008,KC,WR,NA,82,ACT,Dwayne Bowe,Dwayne,Bowe,1984-09-21,6-2,221,LSU,NA,00-0025410,NA,NA,NA,NA,3639,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW091822.png,NA,NA,NA
2008,KC,WR,NA,83,ACT,Mark Bradley,Mark,Bradley,1982-01-29,6-2,198,Oklahoma,NA,00-0023474,NA,NA,NA,NA,2256,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA220941.png,NA,NA,NA
2008,KC,WR,NA,10,CUT,Jabari Arthur,Jabari,Arthur,1982-08-28,6-4,219,Akron,NA,00-0025874,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ART337857.png,NA,NA,NA
2008,MIA,C,NA,75,CUT,Matt Spanos,Matt,Spanos,1984-12-31,6-5,310,USC,NA,00-0026448,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA509154.png,NA,NA,NA
2008,MIA,C,NA,64,ACT,Samson Satele,Samson,Satele,1984-11-29,6-3,300,Hawaii,NA,00-0025447,NA,NA,NA,NA,3676,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAT401790.png,NA,NA,NA
2008,MIA,C,NA,60,ACT,Al Johnson,Al,Johnson,1979-01-27,6-5,305,Wisconsin,NA,00-0022079,NA,NA,NA,NA,1354,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH031383.png,NA,NA,NA
2008,MIA,C,NA,60,CUT,Mike Byrne,Mike,Byrne,1986-10-17,6-5,300,Delaware,NA,00-0026002,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BYR680150.png,NA,NA,NA
2008,MIA,CB,NA,NA,DEV,Scorpio Babers,Scorpio,Babers,1983-11-06,5-11,195,Sam Houston State,NA,00-0026118,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAB577717.png,NA,NA,NA
2008,MIA,CB,NA,21,ACT,Andre' Goodman,Andre',Goodman,1978-08-11,5-10,190,South Carolina,NA,00-0021194,NA,NA,NA,NA,1075,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOO313244.png,NA,NA,NA
2008,MIA,CB,NA,25,ACT,Will Allen,Will,Allen,1978-08-05,5-10,195,Syracuse,NA,00-0020467,NA,NA,NA,NA,792,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL654295.png,NA,NA,NA
2008,MIA,DB,NA,41,ACT,Joey Thomas,Joey,Thomas,1980-08-29,6-1,190,Montana State,NA,00-0022849,NA,NA,NA,NA,1791,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO237023.png,NA,NA,NA
2008,MIA,DB,NA,29,ACT,Tyrone Culver,Tyrone,Culver,1983-07-06,6-1,210,Fresno State,NA,00-0024399,NA,NA,NA,NA,3130,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL788820.png,NA,NA,NA
2008,MIA,DB,NA,33,ACT,Nate Jones,Nate,Jones,1982-06-15,5-10,185,Rutgers,NA,00-0022828,NA,NA,NA,NA,1921,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON636637.png,NA,NA,NA
2008,MIA,DB,NA,NA,DEV,Will Billingsley,Will,Billingsley,1984-04-23,5-10,195,North Carolina A&T,NA,00-0025818,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIL480991.png,NA,NA,NA
2008,MIA,DB,NA,47,ACT,Courtney Bryan,Courtney,Bryan,1984-10-02,6-0,210,New Mexico State,NA,00-0024631,NA,NA,NA,NA,4209,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY057131.png,NA,NA,NA
2008,MIA,DE,NA,53,ACT,Reggie Torbor,Reggie,Torbor,1981-01-25,6-2,245,Auburn,NA,00-0022810,NA,NA,NA,NA,1818,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOR177981.png,NA,NA,NA
2008,MIA,DE,NA,90,ACT,Rodrique Wright,Rodrique,Wright,1984-07-31,6-5,310,Texas,NA,00-0024440,NA,NA,NA,NA,3171,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI647059.png,NA,NA,NA
2008,MIA,DE,NA,94,ACT,Randy Starks,Randy,Starks,1983-12-14,6-3,305,Maryland,NA,00-0022805,NA,NA,NA,NA,1792,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA608829.png,NA,NA,NA
2008,MIA,DE,NA,71,ACT,Lionel Dotson,Lionel,Dotson,1985-02-11,6-4,290,Arizona,NA,00-0026385,NA,NA,NA,NA,4559,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOT283736.png,NA,NA,NA
2008,MIA,DE,NA,44,CUT,Maurice Fountain,Maurice,Fountain,1982-09-22,6-4,270,Clemson,NA,00-0026475,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOU179323.png,NA,NA,NA
2008,MIA,DE,NA,91,ACT,Vonnie Holliday,Vonnie,Holliday,1975-12-11,6-5,285,North Carolina,NA,00-0007611,NA,NA,NA,NA,340,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL229554.png,NA,NA,NA
2008,MIA,DE,NA,70,ACT,Kendall Langford,Kendall,Langford,1986-01-27,6-6,290,Hampton,Petersburg (VA),00-0026206,11300,53f8b594-314d-4f34-9444-a2b3e7eb0185,8843,5726,4380,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN553691.png,2158,75,NA
2008,MIA,DE,NA,97,ACT,Phillip Merling,Phillip,Merling,1985-04-19,6-4,290,Clemson,NA,00-0026172,NA,NA,NA,NA,4346,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MER427282.png,NA,NA,NA
2008,MIA,DT,NA,96,ACT,Paul Soliai,Paul,Soliai,1983-12-30,6-4,355,Utah,NA,00-0025495,NA,NA,NA,NA,3724,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOL128376.png,NA,NA,NA
2008,MIA,DT,NA,60,RES,Matt McChesney,Matt,McChesney,1981-11-06,6-4,307,Colorado,NA,00-0023034,NA,NA,NA,NA,2880,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC294626.png,NA,NA,NA
2008,MIA,DT,NA,NA,DEV,Joe Cohen,Joe,Cohen,1984-06-06,6-2,321,Florida,NA,00-0025522,NA,NA,NA,NA,3751,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COH426447.png,NA,NA,NA
2008,MIA,FB,NA,36,ACT,Lousaka Polite,Lousaka,Polite,1981-09-14,6-0,245,Pittsburgh,NA,00-0022405,NA,NA,NA,NA,2152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POL116785.png,NA,NA,NA
2008,MIA,FS,NA,24,ACT,Renaldo Hill,Renaldo,Hill,1978-11-12,5-11,205,Michigan State,NA,00-0020301,NA,NA,NA,NA,919,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL570463.png,NA,NA,NA
2008,MIA,FS,NA,32,ACT,Jason Allen,Jason,Allen,1983-07-05,6-1,200,Tennessee,NA,00-0024231,NA,NA,NA,NA,2961,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL464310.png,NA,NA,NA
2008,MIA,G,NA,65,RES,Justin Smiley,Justin,Smiley,1981-11-11,6-3,310,Alabama,NA,00-0022895,NA,NA,NA,NA,1767,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI010440.png,NA,NA,NA
2008,MIA,G,NA,66,RES,Donald Thomas,Donald,Thomas,1985-09-25,6-4,310,Connecticut,NA,00-0026335,NA,NA,NA,NA,4509,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO113662.png,NA,NA,NA
2008,MIA,G,NA,68,ACT,Ike Ndukwe,Ike,Ndukwe,1982-07-17,6-4,325,Northwestern,NA,00-0023299,NA,NA,NA,NA,2720,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NDU355964.png,NA,NA,NA
2008,MIA,G,NA,61,ACT,Shawn Murphy,Shawn,Murphy,1982-12-17,6-4,315,Utah State,NA,00-0026250,NA,NA,NA,NA,4424,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR521801.png,NA,NA,NA
2008,MIA,G,NA,57,ACT,Andy Alleman,Andy,Alleman,1983-11-20,6-4,310,Akron,NA,00-0025475,NA,NA,NA,NA,3704,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL044677.png,NA,NA,NA
2008,MIA,ILB,NA,59,ACT,Derek M. Smith,Derek M.,Smith,1975-01-18,6-2,240,Arizona State,NA,00-0015151,NA,NA,NA,NA,266,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI199520.png,NA,NA,NA
2008,MIA,ILB,NA,51,ACT,Akin Ayodele,Akin,Ayodele,1979-09-17,6-2,245,Purdue,NA,00-0021214,NA,NA,NA,NA,1092,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYO148317.png,NA,NA,NA
2008,MIA,ILB,NA,52,ACT,Channing Crowder,Channing,Crowder,1983-12-02,6-2,250,Florida,NA,00-0023505,NA,NA,NA,NA,2287,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO702055.png,NA,NA,NA
2008,MIA,K,NA,5,ACT,Dan Carpenter,Dan,Carpenter,1985-11-25,6-2,220,Montana,NA,00-0026003,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR297693.png,NA,NA,NA
2008,MIA,LB,NA,58,RES,Kelvin Smith,Kelvin,Smith,1984-03-20,6-2,240,Syracuse,NA,00-0025606,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI451530.png,NA,NA,NA
2008,MIA,LB,NA,50,ACT,Erik Walden,Erik,Walden,1985-08-21,6-2,237,Middle Tennessee State,Dublin (GA),00-0026307,11401,171deb91-d41b-43d6-b531-9d4cf7fa2bb4,8944,5811,4481,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL028236.png,12424,750,NA
2008,MIA,LB,NA,43,CUT,Keith Saunders,Keith,Saunders,1984-12-23,6-3,245,Alabama,NA,00-0026117,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAU689001.png,NA,NA,NA
2008,MIA,LB,NA,59,CUT,Junior Glymph,Junior,Glymph,1980-09-02,6-5,270,Carson-Newman,NA,00-0022391,NA,NA,NA,NA,2052,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLY415291.png,NA,NA,NA
2008,MIA,LB,NA,46,CUT,Boomer Grigsby,Boomer,Grigsby,1981-11-15,5-11,250,Illinois State,NA,00-0023572,NA,NA,NA,NA,2355,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI644143.png,NA,NA,NA
2008,MIA,LB,NA,58,ACT,William Kershaw,William,Kershaw,1983-12-15,6-3,240,Maryland,NA,00-0024117,NA,NA,NA,NA,3382,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KER753638.png,NA,NA,NA
2008,MIA,LB,NA,74,ACT,Quentin Moses,Quentin,Moses,1983-11-18,6-5,260,Georgia,NA,00-0025452,NA,NA,NA,NA,3681,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOS284854.png,NA,NA,NA
2008,MIA,LB,NA,56,ACT,Charlie Anderson,Charlie,Anderson,1981-12-08,6-4,250,Mississippi,NA,00-0022764,NA,NA,NA,NA,1916,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND137677.png,NA,NA,NA
2008,MIA,LS,NA,92,ACT,John Denney,John,Denney,1978-12-13,6-5,255,Brigham Young,Horizon (CO),00-0023173,9287,ca1aab05-e07b-437e-84c6-2bdb47433782,7467,6999,2561,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN261515.png,5377,212,NA
2008,MIA,NT,NA,95,ACT,Jason Ferguson,Jason,Ferguson,1974-11-28,6-3,305,Georgia,NA,00-0005150,NA,NA,NA,NA,293,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FER162060.png,NA,NA,NA
2008,MIA,OLB,NA,55,ACT,Joey Porter,Joey,Porter,1977-03-22,6-3,255,Colorado State,NA,00-0013126,NA,NA,NA,NA,484,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR135132.png,NA,NA,NA
2008,MIA,OLB,NA,98,ACT,Matt Roth,Matt,Roth,1982-10-14,6-4,275,Iowa,NA,00-0023481,NA,NA,NA,NA,2263,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROT308278.png,NA,NA,NA
2008,MIA,OT,NA,76,ACT,Brandon Frye,Brandon,Frye,1983-01-23,6-4,302,Virginia Tech,NA,00-0025550,NA,NA,NA,NA,3779,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRY442310.png,NA,NA,NA
2008,MIA,P,NA,2,ACT,Brandon Fields,Brandon,Fields,1984-05-21,6-5,236,Michigan State,NA,00-0025612,NA,NA,NA,NA,3841,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE463209.png,NA,NA,NA
2008,MIA,QB,NA,9,ACT,John Beck,John,Beck,1981-08-21,6-2,216,Brigham Young,NA,00-0025427,NA,NA,NA,NA,3656,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEC177695.png,NA,NA,NA
2008,MIA,QB,NA,7,ACT,Chad Henne,Chad,Henne,1985-07-02,6-3,230,Michigan,Wilson (PA),00-0026197,11291,f55053e4-4bfd-495d-981a-d62e3662f01b,8834,5685,4371,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN507580.png,2405,89,NA
2008,MIA,QB,NA,10,ACT,Chad Pennington,Chad,Pennington,1976-06-26,6-3,225,Marshall,NA,00-0019559,NA,NA,NA,NA,596,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEN375096.png,NA,NA,NA
2008,MIA,RB,NA,34,ACT,Ricky Williams,Ricky,Williams,1977-05-21,5-10,230,Texas,NA,00-0017915,NA,NA,NA,NA,440,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL271115.png,NA,NA,NA
2008,MIA,RB,NA,NA,DEV,Lex Hilliard,Lex,Hilliard,1984-07-30,5-11,230,Montana,NA,00-0026344,NA,NA,NA,NA,4518,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL720361.png,NA,NA,NA
2008,MIA,RB,NA,23,ACT,Ronnie Brown,Ronnie,Brown,1981-12-12,6-0,230,Auburn,NA,00-0023437,NA,NA,NA,NA,2219,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO662745.png,NA,NA,NA
2008,MIA,RB,NA,28,ACT,Patrick Cobbs,Patrick,Cobbs,1983-01-31,5-8,205,North Texas,NA,00-0024172,NA,NA,NA,NA,3272,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COB753658.png,NA,NA,NA
2008,MIA,SS,NA,37,ACT,Yeremiah Bell,Yeremiah,Bell,1978-03-03,6-0,205,Eastern Kentucky,NA,00-0022067,NA,NA,NA,NA,1513,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL639186.png,NA,NA,NA
2008,MIA,T,NA,69,CUT,Trey Darilek,Trey,Darilek,1981-04-23,6-5,310,Texas-El Paso,NA,00-0022792,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR327174.png,NA,NA,NA
2008,MIA,T,NA,NA,DEV,Daren Heerspink,Daren,Heerspink,1984-04-02,6-6,315,Portland State,NA,00-0026006,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEE461435.png,NA,NA,NA
2008,MIA,T,NA,75,ACT,Nate Garner,Nate,Garner,1985-01-18,6-7,320,Arkansas,NA,00-0026351,NA,NA,NA,NA,4525,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR306621.png,NA,NA,NA
2008,MIA,T,NA,77,ACT,Jake Long,Jake,Long,1985-05-09,6-7,310,Michigan,NA,00-0025820,NA,NA,NA,NA,4315,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LON319884.png,NA,NA,NA
2008,MIA,T,NA,72,ACT,Vernon Carey,Vernon,Carey,1981-07-31,6-5,350,Miami (Fla.),NA,00-0022890,NA,NA,NA,NA,1740,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR103808.png,NA,NA,NA
2008,MIA,TE,NA,80,ACT,Anthony Fasano,Anthony,Fasano,1984-04-20,6-4,255,Notre Dame,NA,00-0024268,NA,NA,NA,NA,2998,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAS072076.png,NA,NA,NA
2008,MIA,TE,NA,81,ACT,Joey Haynos,Joey,Haynos,1984-08-28,6-7,266,Maryland,NA,00-0026026,NA,NA,NA,NA,4711,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY750214.png,NA,NA,NA
